# File: Rao_multimodel_income_deciles_DIAMOND.csv
# Title: Rao Income Deciles adjustes by DIAMOND HH data and GCAM-Europe regional aggregation
# Units: NA
# Description: Income shares for all GCAM regions
# Column types: nncncc 
# ----------
GCAM_region_ID,year,sce,shares,category,model
46,2050,SSP2,0.0881637937540854,d6,PCA algorithm (Two Components)
58,2050,SSP1,0.0807075052293057,d4,PCA algorithm (Two Components)
45,2050,SSP2,0.0495138485753443,d2,PCA algorithm (Two Components)
51,2050,SSP1,0.0970443877552535,d7,PCA algorithm (Two Components)
9,2050,SSP1,0.320672967835646,d10,PCA algorithm (Two Components)
29,2050,SSP1,0.0852514915785606,d5,PCA algorithm (Two Components)
28,2050,SSP1,0.0807988585474119,d5,PCA algorithm (Two Components)
33,2050,SSP5,0.0743821604517597,d3,PCA algorithm (Two Components)
58,2050,SSP5,0.0736127930311444,d3,PCA algorithm (Two Components)
45,2050,SSP4,0.052993494243572,d3,PCA algorithm (Two Components)
54,2050,SSP1,0.0820764558085817,d5,PCA algorithm (Two Components)
38,2050,SSP1,0.087234101189788,d6,PCA algorithm (Two Components)
63,2050,SSP4,0.0656213247783761,d4,PCA algorithm (Two Components)
18,2050,SSP3,0.1114079907382,d8,PCA algorithm (Two Components)
54,2050,SSP4,0.0774724449292764,d5,PCA algorithm (Two Components)
46,2050,SSP1,0.0847906289231431,d5,PCA algorithm (Two Components)
8,2050,SSP4,0.0896380139368703,d7,PCA algorithm (Two Components)
51,2050,SSP3,0.109792438295877,d8,PCA algorithm (Two Components)
1,2050,SSP3,0.0799744357439714,d7,PCA algorithm (Two Components)
36,2050,SSP5,0.0780541623156698,d4,PCA algorithm (Two Components)
22,2050,SSP3,0.352155260888386,d10,PCA algorithm (Two Components)
65,2050,SSP4,0.0930918342744991,d7,PCA algorithm (Two Components)
31,2050,SSP1,0.13888187062787,d9,PCA algorithm (Two Components)
58,2050,SSP2,0.0859749545742533,d5,PCA algorithm (Two Components)
36,2050,SSP4,0.083589025033485,d6,PCA algorithm (Two Components)
58,2050,SSP4,0.0909541024683961,d6,PCA algorithm (Two Components)
6,2050,SSP5,0.0663201785687546,d4,PCA algorithm (Two Components)
47,2050,SSP3,0.0950707976091683,d7,PCA algorithm (Two Components)
52,2050,SSP2,0.112955739006816,d8,PCA algorithm (Two Components)
26,2050,SSP5,0.0953601128896111,d7,PCA algorithm (Two Components)
10,2050,SSP5,0.160360931951854,d9,PCA algorithm (Two Components)
48,2050,SSP1,0.112895857541132,d8,PCA algorithm (Two Components)
47,2050,SSP1,0.0842553609418345,d5,PCA algorithm (Two Components)
52,2050,SSP1,0.113615829787522,d8,PCA algorithm (Two Components)
11,2050,SSP5,0.0782289188136569,d4,PCA algorithm (Two Components)
6,2050,SSP3,0.0935785017701625,d7,PCA algorithm (Two Components)
48,2050,SSP4,0.109179294344531,d8,PCA algorithm (Two Components)
46,2050,SSP5,0.0863535122346775,d5,PCA algorithm (Two Components)
56,2050,SSP1,0.113301131404668,d8,PCA algorithm (Two Components)
37,2050,SSP3,0.110758326026381,d8,PCA algorithm (Two Components)
55,2050,SSP4,0.288759914082352,d10,PCA algorithm (Two Components)
33,2050,SSP4,0.0829210014061742,d6,PCA algorithm (Two Components)
54,2050,SSP5,0.0751484937512462,d4,PCA algorithm (Two Components)
63,2050,SSP1,0.0697965072295326,d4,PCA algorithm (Two Components)
28,2050,SSP3,0.0930017392942901,d7,PCA algorithm (Two Components)
59,2050,SSP1,0.14299742947651,d9,PCA algorithm (Two Components)
47,2050,SSP4,0.0835776459392214,d6,PCA algorithm (Two Components)
1,2050,SSP5,0.064769059618946,d6,PCA algorithm (Two Components)
34,2050,SSP4,0.0838376052544292,d6,PCA algorithm (Two Components)
33,2050,SSP1,0.0873223770747211,d5,PCA algorithm (Two Components)
28,2050,SSP4,0.0799424797505491,d6,PCA algorithm (Two Components)
49,2050,SSP5,0.113800341769291,d8,PCA algorithm (Two Components)
26,2050,SSP4,0.148144625536552,d9,PCA algorithm (Two Components)
28,2050,SSP2,0.0852267704952278,d6,PCA algorithm (Two Components)
29,2050,SSP3,0.0965884941714101,d7,PCA algorithm (Two Components)
48,2050,SSP5,0.10062751632853,d7,PCA algorithm (Two Components)
45,2050,SSP1,0.05029018565065,d2,PCA algorithm (Two Components)
22,2050,SSP5,0.141322844757275,d9,PCA algorithm (Two Components)
29,2050,SSP5,0.0792110641782938,d4,PCA algorithm (Two Components)
38,2050,SSP5,0.0783305290208016,d5,PCA algorithm (Two Components)
35,2050,SSP5,0.0828429193901912,d5,PCA algorithm (Two Components)
35,2050,SSP2,0.0979827757087987,d7,PCA algorithm (Two Components)
40,2050,SSP3,0.13987881183958,d9,PCA algorithm (Two Components)
37,2050,SSP4,0.0925624161363024,d7,PCA algorithm (Two Components)
49,2050,SSP2,0.141071334000096,d9,PCA algorithm (Two Components)
61,2050,SSP5,0.0601197796445499,d2,PCA algorithm (Two Components)
34,2050,SSP1,0.0910497430204111,d6,PCA algorithm (Two Components)
44,2050,SSP1,0.11154878932133,d8,PCA algorithm (Two Components)
18,2050,SSP5,0.0638590701157132,d4,PCA algorithm (Two Components)
39,2050,SSP4,0.108405458822805,d8,PCA algorithm (Two Components)
29,2050,SSP4,0.0857875519407218,d6,PCA algorithm (Two Components)
28,2050,SSP5,0.0739904319650629,d4,PCA algorithm (Two Components)
46,2050,SSP3,0.108973934667611,d8,PCA algorithm (Two Components)
54,2050,SSP2,0.0884535117147674,d6,PCA algorithm (Two Components)
65,2050,SSP1,0.0980867325589927,d7,PCA algorithm (Two Components)
20,2050,SSP5,0.140102685910291,d9,PCA algorithm (Two Components)
63,2050,SSP5,0.0615797923108577,d3,PCA algorithm (Two Components)
52,2050,SSP4,0.111978210669385,d8,PCA algorithm (Two Components)
11,2050,SSP1,0.0999950020644027,d7,PCA algorithm (Two Components)
36,2050,SSP1,0.0921102180343705,d6,PCA algorithm (Two Components)
1,2050,SSP2,0.0824427285054966,d7,PCA algorithm (Two Components)
66,2050,SSP5,0.134778315994736,d9,PCA algorithm (Two Components)
61,2050,SSP2,0.0750774255690221,d4,PCA algorithm (Two Components)
38,2050,SSP2,0.095478933113457,d7,PCA algorithm (Two Components)
61,2050,SSP4,0.0644192711046701,d3,PCA algorithm (Two Components)
42,2050,SSP4,0.109172287601858,d8,PCA algorithm (Two Components)
56,2050,SSP2,0.140710738582637,d9,PCA algorithm (Two Components)
8,2050,SSP3,0.0930027021781813,d7,PCA algorithm (Two Components)
45,2050,SSP3,0.0533224709084797,d3,PCA algorithm (Two Components)
61,2050,SSP1,0.0691970823407942,d3,PCA algorithm (Two Components)
41,2050,SSP2,0.0946925367537701,d7,PCA algorithm (Two Components)
47,2050,SSP5,0.0780709745286145,d4,PCA algorithm (Two Components)
29,2050,SSP2,0.0904636733664666,d6,PCA algorithm (Two Components)
42,2050,SSP5,0.0956499038174242,d7,PCA algorithm (Two Components)
57,2050,SSP5,0.144883720451248,d9,PCA algorithm (Two Components)
65,2050,SSP5,0.0876720470385962,d6,PCA algorithm (Two Components)
43,2050,SSP5,0.0835915718379516,d6,PCA algorithm (Two Components)
11,2050,SSP2,0.140412517134373,d9,PCA algorithm (Two Components)
26,2050,SSP2,0.146482222344079,d9,PCA algorithm (Two Components)
46,2050,SSP4,0.092777888402709,d7,PCA algorithm (Two Components)
47,2050,SSP2,0.0888086622028172,d6,PCA algorithm (Two Components)
35,2050,SSP4,0.0942934847179678,d7,PCA algorithm (Two Components)
64,2050,SSP4,0.153885381353609,d9,PCA algorithm (Two Components)
52,2050,SSP5,0.102827724249965,d7,PCA algorithm (Two Components)
41,2050,SSP4,0.0908416243300421,d7,PCA algorithm (Two Components)
63,2050,SSP3,0.0840449809196596,d6,PCA algorithm (Two Components)
63,2050,SSP2,0.0768867455011231,d5,PCA algorithm (Two Components)
54,2050,SSP3,0.0967727225211885,d7,PCA algorithm (Two Components)
58,2050,SSP3,0.100047142790186,d7,PCA algorithm (Two Components)
36,2050,SSP2,0.0981094464172141,d7,PCA algorithm (Two Components)
37,2050,SSP1,0.0989687026055717,d7,PCA algorithm (Two Components)
34,2050,SSP5,0.0833769487480149,d5,PCA algorithm (Two Components)
18,2050,SSP1,0.0829883054010347,d6,PCA algorithm (Two Components)
56,2050,SSP5,0.0985852990046401,d7,PCA algorithm (Two Components)
8,2050,SSP5,0.080756379566066,d6,PCA algorithm (Two Components)
41,2050,SSP1,0.0963498981234474,d7,PCA algorithm (Two Components)
53,2050,SSP5,0.113128153501508,d8,PCA algorithm (Two Components)
15,2050,SSP1,0.137803814858154,d9,PCA algorithm (Two Components)
61,2050,SSP3,0.0800618079851576,d5,PCA algorithm (Two Components)
58,2050,SSP1,0.0875038215566047,d5,PCA algorithm (Two Components)
39,2050,SSP5,0.0950013127885048,d7,PCA algorithm (Two Components)
18,2050,SSP4,0.0914242385937784,d7,PCA algorithm (Two Components)
41,2050,SSP5,0.0863802507511749,d6,PCA algorithm (Two Components)
42,2050,SSP1,0.112243950647942,d8,PCA algorithm (Two Components)
35,2050,SSP3,0.110376984411199,d8,PCA algorithm (Two Components)
48,2050,SSP3,0.140605724518193,d9,PCA algorithm (Two Components)
30,2050,SSP5,0.087961868106424,d7,PCA algorithm (Two Components)
35,2050,SSP1,0.0995586058027539,d7,PCA algorithm (Two Components)
10,2050,SSP1,0.282084035566675,d10,PCA algorithm (Two Components)
29,2050,SSP1,0.0928191381035875,d6,PCA algorithm (Two Components)
40,2050,SSP5,0.11332434319236,d8,PCA algorithm (Two Components)
15,2050,SSP5,0.113310057824762,d8,PCA algorithm (Two Components)
39,2050,SSP3,0.14631272714548,d9,PCA algorithm (Two Components)
46,2050,SSP1,0.0921518170014855,d6,PCA algorithm (Two Components)
53,2050,SSP2,0.143318587985557,d9,PCA algorithm (Two Components)
34,2050,SSP2,0.0989999078825486,d7,PCA algorithm (Two Components)
37,2050,SSP5,0.0890798733497705,d6,PCA algorithm (Two Components)
58,2050,SSP2,0.093107515427174,d6,PCA algorithm (Two Components)
39,2050,SSP1,0.112216244864761,d8,PCA algorithm (Two Components)
65,2050,SSP2,0.112370674605001,d8,PCA algorithm (Two Components)
33,2050,SSP2,0.0967852483878451,d7,PCA algorithm (Two Components)
38,2050,SSP4,0.0912032865232633,d7,PCA algorithm (Two Components)
54,2050,SSP1,0.0900930873855638,d6,PCA algorithm (Two Components)
33,2050,SSP5,0.0818389871995462,d4,PCA algorithm (Two Components)
32,2050,SSP5,0.140964196428838,d9,PCA algorithm (Two Components)
51,2050,SSP5,0.0947654484485641,d7,PCA algorithm (Two Components)
46,2050,SSP2,0.0976220066242107,d7,PCA algorithm (Two Components)
58,2050,SSP5,0.0811679036457599,d4,PCA algorithm (Two Components)
49,2050,SSP1,0.139279273767521,d9,PCA algorithm (Two Components)
56,2050,SSP4,0.143432534179525,d9,PCA algorithm (Two Components)
28,2050,SSP1,0.0892037641097346,d6,PCA algorithm (Two Components)
36,2050,SSP5,0.0853051619369653,d5,PCA algorithm (Two Components)
45,2050,SSP5,0.0510151708631232,d2,PCA algorithm (Two Components)
33,2050,SSP3,0.108484067667256,d8,PCA algorithm (Two Components)
46,2050,SSP5,0.0935401733602952,d6,PCA algorithm (Two Components)
52,2050,SSP3,0.134680550215283,d9,PCA algorithm (Two Components)
58,2050,SSP4,0.0997202020199322,d7,PCA algorithm (Two Components)
6,2050,SSP4,0.0805327659553654,d6,PCA algorithm (Two Components)
27,2050,SSP5,0.153155143877661,d9,PCA algorithm (Two Components)
47,2050,SSP1,0.0920003865968567,d6,PCA algorithm (Two Components)
33,2050,SSP1,0.0942194126961654,d6,PCA algorithm (Two Components)
55,2050,SSP1,0.259330471420981,d10,PCA algorithm (Two Components)
54,2050,SSP4,0.0859161237915871,d6,PCA algorithm (Two Components)
1,2050,SSP4,0.0766343795976334,d7,PCA algorithm (Two Components)
11,2050,SSP5,0.085735800238412,d5,PCA algorithm (Two Components)
38,2050,SSP3,0.110755577215851,d8,PCA algorithm (Two Components)
49,2050,SSP4,0.143222483231454,d9,PCA algorithm (Two Components)
6,2050,SSP1,0.0843236221086925,d6,PCA algorithm (Two Components)
41,2050,SSP3,0.108188076271375,d8,PCA algorithm (Two Components)
6,2050,SSP2,0.0952762100100779,d7,PCA algorithm (Two Components)
51,2050,SSP2,0.109946155044109,d8,PCA algorithm (Two Components)
36,2050,SSP3,0.110308710627478,d8,PCA algorithm (Two Components)
54,2050,SSP5,0.0825889563942166,d5,PCA algorithm (Two Components)
29,2050,SSP5,0.086356162026051,d5,PCA algorithm (Two Components)
37,2050,SSP2,0.112559445610569,d8,PCA algorithm (Two Components)
38,2050,SSP1,0.0983388178767935,d7,PCA algorithm (Two Components)
66,2050,SSP2,0.246157936613327,d10,PCA algorithm (Two Components)
63,2050,SSP4,0.0741555310108328,d5,PCA algorithm (Two Components)
34,2050,SSP3,0.110747233607534,d8,PCA algorithm (Two Components)
3,2050,SSP2,0.274361195445787,d10,PCA algorithm (Two Components)
30,2050,SSP1,0.111039530325568,d8,PCA algorithm (Two Components)
51,2050,SSP4,0.107933512637685,d8,PCA algorithm (Two Components)
35,2050,SSP5,0.0910351990225875,d6,PCA algorithm (Two Components)
64,2050,SSP2,0.152183050035965,d9,PCA algorithm (Two Components)
36,2050,SSP4,0.0944251928240836,d7,PCA algorithm (Two Components)
13,2050,SSP5,0.142562437777298,d9,PCA algorithm (Two Components)
40,2050,SSP1,0.135336668477108,d9,PCA algorithm (Two Components)
21,2050,SSP5,0.1540586294415,d9,PCA algorithm (Two Components)
6,2050,SSP5,0.0748665112418545,d5,PCA algorithm (Two Components)
24,2050,SSP5,0.261829291496072,d10,PCA algorithm (Two Components)
34,2050,SSP1,0.100658274407431,d7,PCA algorithm (Two Components)
63,2050,SSP1,0.0781674703304452,d5,PCA algorithm (Two Components)
33,2050,SSP4,0.0931545995036824,d7,PCA algorithm (Two Components)
36,2050,SSP1,0.101219004695757,d7,PCA algorithm (Two Components)
61,2050,SSP2,0.0823359210049478,d5,PCA algorithm (Two Components)
38,2050,SSP5,0.0873608691145426,d6,PCA algorithm (Two Components)
28,2050,SSP5,0.0816954661700267,d5,PCA algorithm (Two Components)
51,2050,SSP1,0.1124554081411,d8,PCA algorithm (Two Components)
40,2050,SSP2,0.138014750895277,d9,PCA algorithm (Two Components)
11,2050,SSP4,0.144030923690955,d9,PCA algorithm (Two Components)
42,2050,SSP3,0.14530932062955,d9,PCA algorithm (Two Components)
45,2050,SSP4,0.0612758692915514,d4,PCA algorithm (Two Components)
19,2050,SSP5,0.155910222797825,d9,PCA algorithm (Two Components)
8,2050,SSP1,0.1133365452788,d8,PCA algorithm (Two Components)
47,2050,SSP5,0.0853311455648971,d5,PCA algorithm (Two Components)
43,2050,SSP1,0.112399134623497,d8,PCA algorithm (Two Components)
48,2050,SSP5,0.113407763455505,d8,PCA algorithm (Two Components)
16,2050,SSP4,0.359942358982792,d10,PCA algorithm (Two Components)
54,2050,SSP2,0.0984042547660863,d7,PCA algorithm (Two Components)
47,2050,SSP4,0.0944317119995399,d7,PCA algorithm (Two Components)
58,2050,SSP1,0.09449980333111,d6,PCA algorithm (Two Components)
28,2050,SSP2,0.096183107740301,d7,PCA algorithm (Two Components)
34,2050,SSP4,0.0949150533824516,d7,PCA algorithm (Two Components)
64,2050,SSP5,0.109204529997298,d8,PCA algorithm (Two Components)
29,2050,SSP4,0.0960796783661844,d7,PCA algorithm (Two Components)
29,2050,SSP2,0.099796334550641,d7,PCA algorithm (Two Components)
53,2050,SSP1,0.142174616310011,d9,PCA algorithm (Two Components)
31,2050,SSP5,0.138741600859342,d9,PCA algorithm (Two Components)
61,2050,SSP1,0.0769528952175133,d4,PCA algorithm (Two Components)
34,2050,SSP5,0.0913965620226768,d6,PCA algorithm (Two Components)
8,2050,SSP2,0.113280060492957,d8,PCA algorithm (Two Components)
61,2050,SSP4,0.0721472785041296,d4,PCA algorithm (Two Components)
47,2050,SSP3,0.110180194521306,d8,PCA algorithm (Two Components)
52,2050,SSP5,0.11376308760214,d8,PCA algorithm (Two Components)
47,2050,SSP2,0.0985894489824132,d7,PCA algorithm (Two Components)
3,2050,SSP4,0.295509395793338,d10,PCA algorithm (Two Components)
1,2050,SSP1,0.0836100473193017,d7,PCA algorithm (Two Components)
29,2050,SSP3,0.110760185710529,d8,PCA algorithm (Two Components)
18,2050,SSP2,0.11183167604864,d8,PCA algorithm (Two Components)
61,2050,SSP3,0.0880403161749457,d6,PCA algorithm (Two Components)
45,2050,SSP2,0.0590141189867339,d3,PCA algorithm (Two Components)
18,2050,SSP5,0.0725670171446422,d5,PCA algorithm (Two Components)
9,2050,SSP5,0.313415006310205,d10,PCA algorithm (Two Components)
28,2050,SSP4,0.091982856710936,d7,PCA algorithm (Two Components)
48,2050,SSP2,0.13902531366814,d9,PCA algorithm (Two Components)
33,2050,SSP5,0.0884676205402248,d5,PCA algorithm (Two Components)
35,2050,SSP2,0.112427823400079,d8,PCA algorithm (Two Components)
11,2050,SSP1,0.113499799926633,d8,PCA algorithm (Two Components)
53,2050,SSP4,0.146031713986832,d9,PCA algorithm (Two Components)
44,2050,SSP5,0.110998970468823,d8,PCA algorithm (Two Components)
63,2050,SSP5,0.0700854607058855,d4,PCA algorithm (Two Components)
29,2050,SSP1,0.101689442883235,d7,PCA algorithm (Two Components)
52,2050,SSP1,0.133023587052106,d9,PCA algorithm (Two Components)
65,2050,SSP5,0.0984801956043142,d7,PCA algorithm (Two Components)
58,2050,SSP3,0.111698468865324,d8,PCA algorithm (Two Components)
58,2050,SSP2,0.101431695804364,d7,PCA algorithm (Two Components)
58,2050,SSP5,0.0879384982210272,d5,PCA algorithm (Two Components)
46,2050,SSP1,0.10082675078616,d7,PCA algorithm (Two Components)
7,2050,SSP5,0.153234564986018,d9,PCA algorithm (Two Components)
63,2050,SSP2,0.0862262869823212,d6,PCA algorithm (Two Components)
65,2050,SSP4,0.110567677218054,d8,PCA algorithm (Two Components)
36,2050,SSP5,0.0929219604348471,d6,PCA algorithm (Two Components)
59,2050,SSP5,0.143227760716777,d9,PCA algorithm (Two Components)
52,2050,SSP2,0.133735541274505,d9,PCA algorithm (Two Components)
26,2050,SSP5,0.112916258484974,d8,PCA algorithm (Two Components)
41,2050,SSP5,0.096457108715528,d7,PCA algorithm (Two Components)
33,2050,SSP1,0.102172155728874,d7,PCA algorithm (Two Components)
65,2050,SSP1,0.113126221341681,d8,PCA algorithm (Two Components)
61,2050,SSP5,0.0697458827655425,d3,PCA algorithm (Two Components)
46,2050,SSP5,0.101895103129375,d7,PCA algorithm (Two Components)
43,2050,SSP5,0.0954513015244315,d7,PCA algorithm (Two Components)
28,2050,SSP3,0.109902499247948,d8,PCA algorithm (Two Components)
54,2050,SSP1,0.0997195638227046,d7,PCA algorithm (Two Components)
6,2050,SSP3,0.111662121153128,d8,PCA algorithm (Two Components)
36,2050,SSP2,0.111695132788405,d8,PCA algorithm (Two Components)
63,2050,SSP3,0.0960164805366189,d7,PCA algorithm (Two Components)
11,2050,SSP5,0.0936246341000549,d6,PCA algorithm (Two Components)
45,2050,SSP3,0.0616062890247605,d4,PCA algorithm (Two Components)
47,2050,SSP1,0.101148950333205,d7,PCA algorithm (Two Components)
37,2050,SSP5,0.0995717741344142,d7,PCA algorithm (Two Components)
40,2050,SSP4,0.140421199643958,d9,PCA algorithm (Two Components)
29,2050,SSP5,0.0938033760492352,d6,PCA algorithm (Two Components)
41,2050,SSP2,0.109633738759319,d8,PCA algorithm (Two Components)
54,2050,SSP3,0.111214212351218,d8,PCA algorithm (Two Components)
28,2050,SSP1,0.09936772801248,d7,PCA algorithm (Two Components)
45,2050,SSP1,0.0598493212556016,d3,PCA algorithm (Two Components)
56,2050,SSP5,0.112816997878693,d8,PCA algorithm (Two Components)
37,2050,SSP1,0.113539100954932,d8,PCA algorithm (Two Components)
48,2050,SSP1,0.136722015880018,d9,PCA algorithm (Two Components)
41,2050,SSP1,0.110493641781705,d8,PCA algorithm (Two Components)
18,2050,SSP1,0.0953433353316905,d7,PCA algorithm (Two Components)
38,2050,SSP2,0.112113154208186,d8,PCA algorithm (Two Components)
54,2050,SSP5,0.0905479092777068,d6,PCA algorithm (Two Components)
35,2050,SSP1,0.113270565887672,d8,PCA algorithm (Two Components)
43,2050,SSP2,0.143151272807372,d9,PCA algorithm (Two Components)
37,2050,SSP4,0.110250760360358,d8,PCA algorithm (Two Components)
8,2050,SSP4,0.110433013762505,d8,PCA algorithm (Two Components)
46,2050,SSP4,0.108219148057041,d8,PCA algorithm (Two Components)
58,2050,SSP4,0.111532563316352,d8,PCA algorithm (Two Components)
21,2050,SSP4,0.41661669227934,d10,PCA algorithm (Two Components)
34,2050,SSP2,0.112659797831375,d8,PCA algorithm (Two Components)
33,2050,SSP2,0.109725646005321,d8,PCA algorithm (Two Components)
56,2050,SSP1,0.137757307937355,d9,PCA algorithm (Two Components)
42,2050,SSP5,0.112305855116352,d8,PCA algorithm (Two Components)
21,2050,SSP2,0.365454833817529,d10,PCA algorithm (Two Components)
46,2050,SSP2,0.110677381116391,d8,PCA algorithm (Two Components)
35,2050,SSP4,0.110555096026731,d8,PCA algorithm (Two Components)
8,2050,SSP5,0.0939066136439341,d7,PCA algorithm (Two Components)
54,2050,SSP4,0.0963874600825835,d7,PCA algorithm (Two Components)
49,2050,SSP5,0.138284365186877,d9,PCA algorithm (Two Components)
44,2050,SSP2,0.149168657665511,d9,PCA algorithm (Two Components)
35,2050,SSP5,0.10079819894931,d7,PCA algorithm (Two Components)
61,2050,SSP2,0.090098952121668,d6,PCA algorithm (Two Components)
52,2050,SSP4,0.134903615703868,d9,PCA algorithm (Two Components)
47,2050,SSP5,0.0929572053428708,d6,PCA algorithm (Two Components)
58,2050,SSP1,0.102549305674822,d7,PCA algorithm (Two Components)
41,2050,SSP4,0.107679368559255,d8,PCA algorithm (Two Components)
44,2050,SSP4,0.15231292710626,d9,PCA algorithm (Two Components)
65,2050,SSP3,0.14271252223131,d9,PCA algorithm (Two Components)
28,2050,SSP5,0.0899977684551461,d6,PCA algorithm (Two Components)
26,2050,SSP1,0.14504505728462,d9,PCA algorithm (Two Components)
42,2050,SSP2,0.143460574113606,d9,PCA algorithm (Two Components)
8,2050,SSP3,0.112141662890474,d8,PCA algorithm (Two Components)
39,2050,SSP5,0.112159062926239,d8,PCA algorithm (Two Components)
39,2050,SSP2,0.144312951267351,d9,PCA algorithm (Two Components)
33,2050,SSP5,0.0952275586558901,d6,PCA algorithm (Two Components)
63,2050,SSP4,0.0837536692878719,d6,PCA algorithm (Two Components)
6,2050,SSP1,0.0963116951602865,d7,PCA algorithm (Two Components)
61,2050,SSP1,0.0841430411080171,d5,PCA algorithm (Two Components)
30,2050,SSP2,0.152617970459359,d9,PCA algorithm (Two Components)
63,2050,SSP1,0.0873932944656822,d6,PCA algorithm (Two Components)
66,2050,SSP4,0.265168506180094,d10,PCA algorithm (Two Components)
6,2050,SSP4,0.0932885725657457,d7,PCA algorithm (Two Components)
58,2050,SSP5,0.094884972016613,d6,PCA algorithm (Two Components)
36,2050,SSP1,0.113310130622205,d8,PCA algorithm (Two Components)
51,2050,SSP5,0.111304895594523,d8,PCA algorithm (Two Components)
40,2050,SSP5,0.134688771554603,d9,PCA algorithm (Two Components)
6,2050,SSP5,0.084445520841591,d6,PCA algorithm (Two Components)
34,2050,SSP1,0.113520314897895,d8,PCA algorithm (Two Components)
43,2050,SSP4,0.144574619898941,d9,PCA algorithm (Two Components)
61,2050,SSP4,0.0795249550686588,d5,PCA algorithm (Two Components)
38,2050,SSP5,0.0984231677706671,d7,PCA algorithm (Two Components)
34,2050,SSP5,0.100923246145151,d7,PCA algorithm (Two Components)
15,2050,SSP5,0.135056542675129,d9,PCA algorithm (Two Components)
38,2050,SSP1,0.113593902655201,d8,PCA algorithm (Two Components)
1,2050,SSP5,0.082041944830582,d7,PCA algorithm (Two Components)
18,2050,SSP4,0.110739063314199,d8,PCA algorithm (Two Components)
18,2050,SSP3,0.145438512899742,d9,PCA algorithm (Two Components)
46,2050,SSP3,0.136911820539581,d9,PCA algorithm (Two Components)
45,2050,SSP5,0.0606208528719193,d3,PCA algorithm (Two Components)
51,2050,SSP3,0.143337820456872,d9,PCA algorithm (Two Components)
61,2050,SSP3,0.0977837484941006,d7,PCA algorithm (Two Components)
37,2050,SSP3,0.142413714613898,d9,PCA algorithm (Two Components)
45,2050,SSP4,0.069777261592646,d5,PCA algorithm (Two Components)
36,2050,SSP5,0.10184322273838,d7,PCA algorithm (Two Components)
29,2050,SSP2,0.112388239930557,d8,PCA algorithm (Two Components)
48,2050,SSP4,0.140960351861731,d9,PCA algorithm (Two Components)
58,2050,SSP2,0.112401057984814,d8,PCA algorithm (Two Components)
30,2050,SSP4,0.15638331949319,d9,PCA algorithm (Two Components)
38,2050,SSP4,0.109942409784067,d8,PCA algorithm (Two Components)
54,2050,SSP2,0.112042307321098,d8,PCA algorithm (Two Components)
6,2050,SSP2,0.112524127335286,d8,PCA algorithm (Two Components)
33,2050,SSP1,0.112525585868559,d8,PCA algorithm (Two Components)
29,2050,SSP1,0.113385768843118,d8,PCA algorithm (Two Components)
36,2050,SSP4,0.109825232459602,d8,PCA algorithm (Two Components)
46,2050,SSP1,0.112365237179638,d8,PCA algorithm (Two Components)
63,2050,SSP5,0.0784383447739186,d5,PCA algorithm (Two Components)
33,2050,SSP4,0.10788338531655,d8,PCA algorithm (Two Components)
29,2050,SSP5,0.102450783719095,d7,PCA algorithm (Two Components)
46,2050,SSP5,0.112845839154463,d8,PCA algorithm (Two Components)
13,2050,SSP2,0.323974102936339,d10,PCA algorithm (Two Components)
11,2050,SSP5,0.102817329296636,d7,PCA algorithm (Two Components)
61,2050,SSP5,0.0774970502799467,d4,PCA algorithm (Two Components)
32,2050,SSP3,0.300267226109416,d10,PCA algorithm (Two Components)
47,2050,SSP2,0.111966054190486,d8,PCA algorithm (Two Components)
29,2050,SSP4,0.110501949757058,d8,PCA algorithm (Two Components)
53,2050,SSP5,0.141629064448505,d9,PCA algorithm (Two Components)
18,2050,SSP5,0.0824370790083803,d6,PCA algorithm (Two Components)
28,2050,SSP2,0.111517400090581,d8,PCA algorithm (Two Components)
1,2050,SSP3,0.107005918640321,d8,PCA algorithm (Two Components)
45,2050,SSP2,0.0673229037277042,d4,PCA algorithm (Two Components)
47,2050,SSP4,0.109855832402323,d8,PCA algorithm (Two Components)
30,2050,SSP5,0.110128636087475,d8,PCA algorithm (Two Components)
63,2050,SSP2,0.0977504283171736,d7,PCA algorithm (Two Components)
64,2050,SSP1,0.150801792906888,d9,PCA algorithm (Two Components)
34,2050,SSP4,0.110586384572726,d8,PCA algorithm (Two Components)
54,2050,SSP5,0.100068946960563,d7,PCA algorithm (Two Components)
27,2050,SSP3,0.451834180943601,d10,PCA algorithm (Two Components)
47,2050,SSP1,0.113304810086888,d8,PCA algorithm (Two Components)
42,2050,SSP1,0.142445147917196,d9,PCA algorithm (Two Components)
65,2050,SSP5,0.113303181223364,d8,PCA algorithm (Two Components)
44,2050,SSP1,0.146864618656719,d9,PCA algorithm (Two Components)
65,2050,SSP2,0.14066052095373,d9,PCA algorithm (Two Components)
54,2050,SSP1,0.11273115974365,d8,PCA algorithm (Two Components)
52,2050,SSP5,0.132770819113858,d9,PCA algorithm (Two Components)
1,2050,SSP2,0.108259698568836,d8,PCA algorithm (Two Components)
35,2050,SSP3,0.140821481869595,d9,PCA algorithm (Two Components)
41,2050,SSP5,0.110529273759461,d8,PCA algorithm (Two Components)
33,2050,SSP5,0.102935466369634,d7,PCA algorithm (Two Components)
47,2050,SSP5,0.1018868104069,d7,PCA algorithm (Two Components)
3,2050,SSP1,0.254678357833821,d10,PCA algorithm (Two Components)
