# File: construction_feedstock.csv
# Title: construction feedstock by region
# Units: ktoe
# Description: Regional construction feedstock consumption
# Source: IEA
# Column types: ciccnic
# ----------
region,GCAM_region_ID,flow,fuel,value,year,unit
USA,1,NECONSTRUC,refined liquids,26330,1971,ktoe
USA,1,NECONSTRUC,refined liquids,27011,1972,ktoe
USA,1,NECONSTRUC,refined liquids,30023,1973,ktoe
USA,1,NECONSTRUC,refined liquids,27686,1974,ktoe
USA,1,NECONSTRUC,refined liquids,24130,1975,ktoe
USA,1,NECONSTRUC,refined liquids,23753,1976,ktoe
USA,1,NECONSTRUC,refined liquids,25140,1977,ktoe
USA,1,NECONSTRUC,refined liquids,27647,1978,ktoe
USA,1,NECONSTRUC,refined liquids,27474,1979,ktoe
USA,1,NECONSTRUC,refined liquids,22978,1980,ktoe
USA,1,NECONSTRUC,refined liquids,19711,1981,ktoe
USA,1,NECONSTRUC,refined liquids,19736,1982,ktoe
USA,1,NECONSTRUC,refined liquids,21298,1983,ktoe
USA,1,NECONSTRUC,refined liquids,23694,1984,ktoe
USA,1,NECONSTRUC,refined liquids,24533,1985,ktoe
USA,1,NECONSTRUC,refined liquids,25886,1986,ktoe
USA,1,NECONSTRUC,refined liquids,26949,1987,ktoe
USA,1,NECONSTRUC,refined liquids,27175,1988,ktoe
USA,1,NECONSTRUC,refined liquids,26153,1989,ktoe
USA,1,NECONSTRUC,refined liquids,27908,1990,ktoe
USA,1,NECONSTRUC,refined liquids,25741,1991,ktoe
USA,1,NECONSTRUC,refined liquids,26368,1992,ktoe
USA,1,NECONSTRUC,refined liquids,27403,1993,ktoe
USA,1,NECONSTRUC,refined liquids,28051,1994,ktoe
USA,1,NECONSTRUC,refined liquids,28147,1995,ktoe
USA,1,NECONSTRUC,refined liquids,28078,1996,ktoe
USA,1,NECONSTRUC,refined liquids,29080,1997,ktoe
USA,1,NECONSTRUC,refined liquids,30012,1998,ktoe
USA,1,NECONSTRUC,refined liquids,31490,1999,ktoe
USA,1,NECONSTRUC,refined liquids,30381,2000,ktoe
USA,1,NECONSTRUC,refined liquids,29883,2001,ktoe
USA,1,NECONSTRUC,refined liquids,29520,2002,ktoe
USA,1,NECONSTRUC,refined liquids,29060,2003,ktoe
USA,1,NECONSTRUC,refined liquids,31036,2004,ktoe
USA,1,NECONSTRUC,refined liquids,31551,2005,ktoe
USA,1,NECONSTRUC,refined liquids,30022,2006,ktoe
USA,1,NECONSTRUC,refined liquids,28600,2007,ktoe
USA,1,NECONSTRUC,refined liquids,24212,2008,ktoe
USA,1,NECONSTRUC,refined liquids,20777,2009,ktoe
USA,1,NECONSTRUC,refined liquids,20905,2010,ktoe
USA,1,NECONSTRUC,refined liquids,20455,2011,ktoe
USA,1,NECONSTRUC,refined liquids,19826,2012,ktoe
USA,1,NECONSTRUC,refined liquids,18645,2013,ktoe
USA,1,NECONSTRUC,refined liquids,18888,2014,ktoe
USA,1,NECONSTRUC,refined liquids,19778,2015,ktoe
Africa_Northern,3,NECONSTRUC,refined liquids,152,2010,ktoe
Africa_Northern,3,NECONSTRUC,refined liquids,101,2011,ktoe
Africa_Northern,3,NECONSTRUC,refined liquids,118,2012,ktoe
Africa_Northern,3,NECONSTRUC,refined liquids,124,2013,ktoe
Africa_Northern,3,NECONSTRUC,refined liquids,134,2014,ktoe
Africa_Northern,3,NECONSTRUC,refined liquids,195,2015,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,493,1971,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,532,1972,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,551,1973,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,564,1974,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,507,1975,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,566,1976,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,608,1977,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,647,1978,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,639,1979,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,641,1980,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,585,1981,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,583,1982,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,566,1983,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,660,1984,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,660,1985,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,681,1986,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,664,1987,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,662,1988,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,684,1989,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,745,1990,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,688,1991,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,696,1992,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,765,1993,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,841,1994,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,817,1995,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,822,1996,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,851,1997,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,795,1998,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,847,1999,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,894,2000,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,737,2001,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,842,2002,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,783,2003,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,842,2004,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,908,2005,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,903,2006,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,899,2007,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,878,2008,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,138,2009,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,183,2010,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,136,2011,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,121,2012,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,134,2013,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,125,2014,ktoe
Australia_NZ,6,NECONSTRUC,refined liquids,120,2015,ktoe
Canada,8,NECONSTRUC,refined liquids,2423,1971,ktoe
Canada,8,NECONSTRUC,refined liquids,2677,1972,ktoe
Canada,8,NECONSTRUC,refined liquids,3082,1973,ktoe
Canada,8,NECONSTRUC,refined liquids,2903,1974,ktoe
Canada,8,NECONSTRUC,refined liquids,2789,1975,ktoe
Canada,8,NECONSTRUC,refined liquids,2767,1976,ktoe
Canada,8,NECONSTRUC,refined liquids,3079,1977,ktoe
Canada,8,NECONSTRUC,refined liquids,3083,1978,ktoe
Canada,8,NECONSTRUC,refined liquids,3120,1979,ktoe
Canada,8,NECONSTRUC,refined liquids,3123,1980,ktoe
Canada,8,NECONSTRUC,refined liquids,2871,1981,ktoe
Canada,8,NECONSTRUC,refined liquids,1696,1982,ktoe
Canada,8,NECONSTRUC,refined liquids,1561,1983,ktoe
Canada,8,NECONSTRUC,refined liquids,1584,1984,ktoe
Canada,8,NECONSTRUC,refined liquids,2140,1985,ktoe
Canada,8,NECONSTRUC,refined liquids,2032,1986,ktoe
Canada,8,NECONSTRUC,refined liquids,2138,1987,ktoe
Canada,8,NECONSTRUC,refined liquids,1977,1988,ktoe
Canada,8,NECONSTRUC,refined liquids,2147,1989,ktoe
Canada,8,NECONSTRUC,refined liquids,2483,1990,ktoe
Canada,8,NECONSTRUC,refined liquids,2138,1991,ktoe
Canada,8,NECONSTRUC,refined liquids,2134,1992,ktoe
Canada,8,NECONSTRUC,refined liquids,2060,1993,ktoe
Canada,8,NECONSTRUC,refined liquids,2159,1994,ktoe
Canada,8,NECONSTRUC,refined liquids,2111,1995,ktoe
Canada,8,NECONSTRUC,refined liquids,2189,1996,ktoe
Canada,8,NECONSTRUC,refined liquids,2599,1997,ktoe
Canada,8,NECONSTRUC,refined liquids,2784,1998,ktoe
Canada,8,NECONSTRUC,refined liquids,2798,1999,ktoe
Canada,8,NECONSTRUC,refined liquids,2418,2000,ktoe
Canada,8,NECONSTRUC,refined liquids,2411,2001,ktoe
Canada,8,NECONSTRUC,refined liquids,2445,2002,ktoe
Canada,8,NECONSTRUC,refined liquids,2408,2003,ktoe
Canada,8,NECONSTRUC,refined liquids,2319,2004,ktoe
Canada,8,NECONSTRUC,refined liquids,2525,2005,ktoe
Canada,8,NECONSTRUC,refined liquids,2569,2006,ktoe
Canada,8,NECONSTRUC,refined liquids,2535,2007,ktoe
Canada,8,NECONSTRUC,refined liquids,2473,2008,ktoe
Canada,8,NECONSTRUC,refined liquids,2549,2009,ktoe
Canada,8,NECONSTRUC,refined liquids,3021,2010,ktoe
Canada,8,NECONSTRUC,refined liquids,2857,2011,ktoe
Canada,8,NECONSTRUC,refined liquids,2132,2012,ktoe
Canada,8,NECONSTRUC,refined liquids,2143,2013,ktoe
Canada,8,NECONSTRUC,refined liquids,2298,2014,ktoe
Canada,8,NECONSTRUC,refined liquids,2007,2015,ktoe
Central Asia,10,NECONSTRUC,refined liquids,140,1990,ktoe
Central Asia,10,NECONSTRUC,refined liquids,109,1991,ktoe
Central Asia,10,NECONSTRUC,refined liquids,85,1992,ktoe
Central Asia,10,NECONSTRUC,refined liquids,66,1993,ktoe
Central Asia,10,NECONSTRUC,refined liquids,42,1994,ktoe
Central Asia,10,NECONSTRUC,refined liquids,36,1995,ktoe
Central Asia,10,NECONSTRUC,refined liquids,23,1996,ktoe
Central Asia,10,NECONSTRUC,refined liquids,14,1997,ktoe
Central Asia,10,NECONSTRUC,refined liquids,19,1998,ktoe
Central Asia,10,NECONSTRUC,refined liquids,14,1999,ktoe
Central Asia,10,NECONSTRUC,refined liquids,17,2000,ktoe
Central Asia,10,NECONSTRUC,refined liquids,20,2001,ktoe
Central Asia,10,NECONSTRUC,refined liquids,33,2002,ktoe
Central Asia,10,NECONSTRUC,refined liquids,62,2003,ktoe
Central Asia,10,NECONSTRUC,refined liquids,75,2004,ktoe
Central Asia,10,NECONSTRUC,refined liquids,117,2005,ktoe
Central Asia,10,NECONSTRUC,refined liquids,163,2006,ktoe
Central Asia,10,NECONSTRUC,refined liquids,144,2007,ktoe
Central Asia,10,NECONSTRUC,refined liquids,199,2008,ktoe
Central Asia,10,NECONSTRUC,refined liquids,236,2009,ktoe
Central Asia,10,NECONSTRUC,refined liquids,227,2010,ktoe
Central Asia,10,NECONSTRUC,refined liquids,239,2011,ktoe
Central Asia,10,NECONSTRUC,refined liquids,290,2012,ktoe
Central Asia,10,NECONSTRUC,refined liquids,451,2013,ktoe
Central Asia,10,NECONSTRUC,refined liquids,329,2014,ktoe
Central Asia,10,NECONSTRUC,refined liquids,269,2015,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,1444,1971,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,1540,1972,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,1693,1973,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,1849,1974,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,1872,1975,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,1910,1976,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,2007,1977,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,2172,1978,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,2038,1979,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,2096,1980,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,1898,1981,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,1906,1982,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,2011,1983,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,1913,1984,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,1784,1985,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,1986,1986,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,1903,1987,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,1522,1988,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,1432,1989,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,1507,1990,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,1050,1991,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,1071,1992,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,967,1993,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,972,1994,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,1111,1995,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,1373,1996,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,1314,1997,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,1682,1998,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,1723,1999,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,1931,2000,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,1455,2001,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,1669,2002,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,1517,2003,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,1729,2004,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,2536,2005,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,3178,2006,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,2982,2007,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,3038,2008,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,2928,2009,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,2900,2010,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,3108,2011,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,2761,2012,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,2400,2013,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,2494,2014,ktoe
Bulgaria,12,NECONSTRUC,refined liquids,2716,2015,ktoe
Cyprus,13,NECONSTRUC,refined liquids,1444,1971,ktoe
Cyprus,13,NECONSTRUC,refined liquids,1540,1972,ktoe
Cyprus,13,NECONSTRUC,refined liquids,1693,1973,ktoe
Cyprus,13,NECONSTRUC,refined liquids,1849,1974,ktoe
Cyprus,13,NECONSTRUC,refined liquids,1872,1975,ktoe
Cyprus,13,NECONSTRUC,refined liquids,1910,1976,ktoe
Cyprus,13,NECONSTRUC,refined liquids,2007,1977,ktoe
Cyprus,13,NECONSTRUC,refined liquids,2172,1978,ktoe
Cyprus,13,NECONSTRUC,refined liquids,2038,1979,ktoe
Cyprus,13,NECONSTRUC,refined liquids,2096,1980,ktoe
Cyprus,13,NECONSTRUC,refined liquids,1898,1981,ktoe
Cyprus,13,NECONSTRUC,refined liquids,1906,1982,ktoe
Cyprus,13,NECONSTRUC,refined liquids,2011,1983,ktoe
Cyprus,13,NECONSTRUC,refined liquids,1913,1984,ktoe
Cyprus,13,NECONSTRUC,refined liquids,1784,1985,ktoe
Cyprus,13,NECONSTRUC,refined liquids,1986,1986,ktoe
Cyprus,13,NECONSTRUC,refined liquids,1903,1987,ktoe
Cyprus,13,NECONSTRUC,refined liquids,1522,1988,ktoe
Cyprus,13,NECONSTRUC,refined liquids,1432,1989,ktoe
Cyprus,13,NECONSTRUC,refined liquids,1507,1990,ktoe
Cyprus,13,NECONSTRUC,refined liquids,1050,1991,ktoe
Cyprus,13,NECONSTRUC,refined liquids,1071,1992,ktoe
Cyprus,13,NECONSTRUC,refined liquids,967,1993,ktoe
Cyprus,13,NECONSTRUC,refined liquids,972,1994,ktoe
Cyprus,13,NECONSTRUC,refined liquids,1111,1995,ktoe
Cyprus,13,NECONSTRUC,refined liquids,1373,1996,ktoe
Cyprus,13,NECONSTRUC,refined liquids,1314,1997,ktoe
Cyprus,13,NECONSTRUC,refined liquids,1682,1998,ktoe
Cyprus,13,NECONSTRUC,refined liquids,1723,1999,ktoe
Cyprus,13,NECONSTRUC,refined liquids,1931,2000,ktoe
Cyprus,13,NECONSTRUC,refined liquids,1455,2001,ktoe
Cyprus,13,NECONSTRUC,refined liquids,1669,2002,ktoe
Cyprus,13,NECONSTRUC,refined liquids,1517,2003,ktoe
Cyprus,13,NECONSTRUC,refined liquids,1729,2004,ktoe
Cyprus,13,NECONSTRUC,refined liquids,2536,2005,ktoe
Cyprus,13,NECONSTRUC,refined liquids,3178,2006,ktoe
Cyprus,13,NECONSTRUC,refined liquids,2982,2007,ktoe
Cyprus,13,NECONSTRUC,refined liquids,3038,2008,ktoe
Cyprus,13,NECONSTRUC,refined liquids,2928,2009,ktoe
Cyprus,13,NECONSTRUC,refined liquids,2900,2010,ktoe
Cyprus,13,NECONSTRUC,refined liquids,3108,2011,ktoe
Cyprus,13,NECONSTRUC,refined liquids,2761,2012,ktoe
Cyprus,13,NECONSTRUC,refined liquids,2400,2013,ktoe
Cyprus,13,NECONSTRUC,refined liquids,2494,2014,ktoe
Cyprus,13,NECONSTRUC,refined liquids,2716,2015,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,1444,1971,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,1540,1972,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,1693,1973,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,1849,1974,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,1872,1975,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,1910,1976,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,2007,1977,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,2172,1978,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,2038,1979,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,2096,1980,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,1898,1981,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,1906,1982,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,2011,1983,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,1913,1984,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,1784,1985,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,1986,1986,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,1903,1987,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,1522,1988,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,1432,1989,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,1507,1990,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,1050,1991,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,1071,1992,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,967,1993,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,972,1994,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,1111,1995,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,1373,1996,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,1314,1997,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,1682,1998,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,1723,1999,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,1931,2000,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,1455,2001,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,1669,2002,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,1517,2003,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,1729,2004,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,2536,2005,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,3178,2006,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,2982,2007,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,3038,2008,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,2928,2009,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,2900,2010,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,3108,2011,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,2761,2012,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,2400,2013,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,2494,2014,ktoe
Czech Republic,14,NECONSTRUC,refined liquids,2716,2015,ktoe
Estonia,15,NECONSTRUC,refined liquids,1444,1971,ktoe
Estonia,15,NECONSTRUC,refined liquids,1540,1972,ktoe
Estonia,15,NECONSTRUC,refined liquids,1693,1973,ktoe
Estonia,15,NECONSTRUC,refined liquids,1849,1974,ktoe
Estonia,15,NECONSTRUC,refined liquids,1872,1975,ktoe
Estonia,15,NECONSTRUC,refined liquids,1910,1976,ktoe
Estonia,15,NECONSTRUC,refined liquids,2007,1977,ktoe
Estonia,15,NECONSTRUC,refined liquids,2172,1978,ktoe
Estonia,15,NECONSTRUC,refined liquids,2038,1979,ktoe
Estonia,15,NECONSTRUC,refined liquids,2096,1980,ktoe
Estonia,15,NECONSTRUC,refined liquids,1898,1981,ktoe
Estonia,15,NECONSTRUC,refined liquids,1906,1982,ktoe
Estonia,15,NECONSTRUC,refined liquids,2011,1983,ktoe
Estonia,15,NECONSTRUC,refined liquids,1913,1984,ktoe
Estonia,15,NECONSTRUC,refined liquids,1784,1985,ktoe
Estonia,15,NECONSTRUC,refined liquids,1986,1986,ktoe
Estonia,15,NECONSTRUC,refined liquids,1903,1987,ktoe
Estonia,15,NECONSTRUC,refined liquids,1522,1988,ktoe
Estonia,15,NECONSTRUC,refined liquids,1432,1989,ktoe
Estonia,15,NECONSTRUC,refined liquids,1507,1990,ktoe
Estonia,15,NECONSTRUC,refined liquids,1050,1991,ktoe
Estonia,15,NECONSTRUC,refined liquids,1071,1992,ktoe
Estonia,15,NECONSTRUC,refined liquids,967,1993,ktoe
Estonia,15,NECONSTRUC,refined liquids,972,1994,ktoe
Estonia,15,NECONSTRUC,refined liquids,1111,1995,ktoe
Estonia,15,NECONSTRUC,refined liquids,1373,1996,ktoe
Estonia,15,NECONSTRUC,refined liquids,1314,1997,ktoe
Estonia,15,NECONSTRUC,refined liquids,1682,1998,ktoe
Estonia,15,NECONSTRUC,refined liquids,1723,1999,ktoe
Estonia,15,NECONSTRUC,refined liquids,1931,2000,ktoe
Estonia,15,NECONSTRUC,refined liquids,1455,2001,ktoe
Estonia,15,NECONSTRUC,refined liquids,1669,2002,ktoe
Estonia,15,NECONSTRUC,refined liquids,1517,2003,ktoe
Estonia,15,NECONSTRUC,refined liquids,1729,2004,ktoe
Estonia,15,NECONSTRUC,refined liquids,2536,2005,ktoe
Estonia,15,NECONSTRUC,refined liquids,3178,2006,ktoe
Estonia,15,NECONSTRUC,refined liquids,2982,2007,ktoe
Estonia,15,NECONSTRUC,refined liquids,3038,2008,ktoe
Estonia,15,NECONSTRUC,refined liquids,2928,2009,ktoe
Estonia,15,NECONSTRUC,refined liquids,2900,2010,ktoe
Estonia,15,NECONSTRUC,refined liquids,3108,2011,ktoe
Estonia,15,NECONSTRUC,refined liquids,2761,2012,ktoe
Estonia,15,NECONSTRUC,refined liquids,2400,2013,ktoe
Estonia,15,NECONSTRUC,refined liquids,2494,2014,ktoe
Estonia,15,NECONSTRUC,refined liquids,2716,2015,ktoe
Hungary,16,NECONSTRUC,refined liquids,1444,1971,ktoe
Hungary,16,NECONSTRUC,refined liquids,1540,1972,ktoe
Hungary,16,NECONSTRUC,refined liquids,1693,1973,ktoe
Hungary,16,NECONSTRUC,refined liquids,1849,1974,ktoe
Hungary,16,NECONSTRUC,refined liquids,1872,1975,ktoe
Hungary,16,NECONSTRUC,refined liquids,1910,1976,ktoe
Hungary,16,NECONSTRUC,refined liquids,2007,1977,ktoe
Hungary,16,NECONSTRUC,refined liquids,2172,1978,ktoe
Hungary,16,NECONSTRUC,refined liquids,2038,1979,ktoe
Hungary,16,NECONSTRUC,refined liquids,2096,1980,ktoe
Hungary,16,NECONSTRUC,refined liquids,1898,1981,ktoe
Hungary,16,NECONSTRUC,refined liquids,1906,1982,ktoe
Hungary,16,NECONSTRUC,refined liquids,2011,1983,ktoe
Hungary,16,NECONSTRUC,refined liquids,1913,1984,ktoe
Hungary,16,NECONSTRUC,refined liquids,1784,1985,ktoe
Hungary,16,NECONSTRUC,refined liquids,1986,1986,ktoe
Hungary,16,NECONSTRUC,refined liquids,1903,1987,ktoe
Hungary,16,NECONSTRUC,refined liquids,1522,1988,ktoe
Hungary,16,NECONSTRUC,refined liquids,1432,1989,ktoe
Hungary,16,NECONSTRUC,refined liquids,1507,1990,ktoe
Hungary,16,NECONSTRUC,refined liquids,1050,1991,ktoe
Hungary,16,NECONSTRUC,refined liquids,1071,1992,ktoe
Hungary,16,NECONSTRUC,refined liquids,967,1993,ktoe
Hungary,16,NECONSTRUC,refined liquids,972,1994,ktoe
Hungary,16,NECONSTRUC,refined liquids,1111,1995,ktoe
Hungary,16,NECONSTRUC,refined liquids,1373,1996,ktoe
Hungary,16,NECONSTRUC,refined liquids,1314,1997,ktoe
Hungary,16,NECONSTRUC,refined liquids,1682,1998,ktoe
Hungary,16,NECONSTRUC,refined liquids,1723,1999,ktoe
Hungary,16,NECONSTRUC,refined liquids,1931,2000,ktoe
Hungary,16,NECONSTRUC,refined liquids,1455,2001,ktoe
Hungary,16,NECONSTRUC,refined liquids,1669,2002,ktoe
Hungary,16,NECONSTRUC,refined liquids,1517,2003,ktoe
Hungary,16,NECONSTRUC,refined liquids,1729,2004,ktoe
Hungary,16,NECONSTRUC,refined liquids,2536,2005,ktoe
Hungary,16,NECONSTRUC,refined liquids,3178,2006,ktoe
Hungary,16,NECONSTRUC,refined liquids,2982,2007,ktoe
Hungary,16,NECONSTRUC,refined liquids,3038,2008,ktoe
Hungary,16,NECONSTRUC,refined liquids,2928,2009,ktoe
Hungary,16,NECONSTRUC,refined liquids,2900,2010,ktoe
Hungary,16,NECONSTRUC,refined liquids,3108,2011,ktoe
Hungary,16,NECONSTRUC,refined liquids,2761,2012,ktoe
Hungary,16,NECONSTRUC,refined liquids,2400,2013,ktoe
Hungary,16,NECONSTRUC,refined liquids,2494,2014,ktoe
Hungary,16,NECONSTRUC,refined liquids,2716,2015,ktoe
Latvia,34,NECONSTRUC,refined liquids,1444,1971,ktoe
Latvia,34,NECONSTRUC,refined liquids,1540,1972,ktoe
Latvia,34,NECONSTRUC,refined liquids,1693,1973,ktoe
Latvia,34,NECONSTRUC,refined liquids,1849,1974,ktoe
Latvia,34,NECONSTRUC,refined liquids,1872,1975,ktoe
Latvia,34,NECONSTRUC,refined liquids,1910,1976,ktoe
Latvia,34,NECONSTRUC,refined liquids,2007,1977,ktoe
Latvia,34,NECONSTRUC,refined liquids,2172,1978,ktoe
Latvia,34,NECONSTRUC,refined liquids,2038,1979,ktoe
Latvia,34,NECONSTRUC,refined liquids,2096,1980,ktoe
Latvia,34,NECONSTRUC,refined liquids,1898,1981,ktoe
Latvia,34,NECONSTRUC,refined liquids,1906,1982,ktoe
Latvia,34,NECONSTRUC,refined liquids,2011,1983,ktoe
Latvia,34,NECONSTRUC,refined liquids,1913,1984,ktoe
Latvia,34,NECONSTRUC,refined liquids,1784,1985,ktoe
Latvia,34,NECONSTRUC,refined liquids,1986,1986,ktoe
Latvia,34,NECONSTRUC,refined liquids,1903,1987,ktoe
Latvia,34,NECONSTRUC,refined liquids,1522,1988,ktoe
Latvia,34,NECONSTRUC,refined liquids,1432,1989,ktoe
Latvia,34,NECONSTRUC,refined liquids,1507,1990,ktoe
Latvia,34,NECONSTRUC,refined liquids,1050,1991,ktoe
Latvia,34,NECONSTRUC,refined liquids,1071,1992,ktoe
Latvia,34,NECONSTRUC,refined liquids,967,1993,ktoe
