# File: IO_IRONSTL_scaled.csv
# Title: IO in Steel production by subsector by technology
# Units: GJ/t
# Description: Energy coefficient in steel production
# Source: Literature
# Column types: cicccicn
# ----------
region,GCAM_region_ID,sector.name,subsector.name,technology,year,minicam.energy.input,coefficient
Bulgaria,12,iron and steel,EAF with DRI,EAF with DRI CCS,2010,delivered coal,0.001043269
Bulgaria,12,iron and steel,EAF with DRI,EAF with DRI CCS,2010,refined liquids industrial,5.06E-05
Bulgaria,12,iron and steel,EAF with DRI,EAF with DRI CCS,2010,elect_td_ind,0.006177753
Bulgaria,12,iron and steel,EAF with DRI,EAF with DRI CCS,2010,wholesale gas,0.010365427
Bulgaria,12,iron and steel,EAF with DRI,Hydrogen-based DRI,2010,H2 enduse,0
Bulgaria,12,iron and steel,EAF with DRI,Hydrogen-based DRI,2010,elect_td_ind,0.006177753
Bulgaria,12,iron and steel,EAF with scrap,EAF with scrap,2010,refined liquids industrial,3.37E-05
Bulgaria,12,iron and steel,EAF with scrap,EAF with scrap,2010,elect_td_ind,0.004530352
Bulgaria,12,iron and steel,EAF with scrap,EAF with scrap,2010,scrap,1.1
Spain,41,iron and steel,BLASTFUR,BLASTFUR,2010,delivered coal,0.014603658
Spain,41,iron and steel,BLASTFUR,BLASTFUR,2010,refined liquids industrial,0.001033468
Spain,41,iron and steel,BLASTFUR,BLASTFUR,2010,elect_td_ind,0.001445249
Spain,41,iron and steel,BLASTFUR,BLASTFUR,2010,wholesale gas,0.001237728
Spain,41,iron and steel,BLASTFUR,BLASTFUR CCS,2010,delivered coal,0.014603658
Spain,41,iron and steel,BLASTFUR,BLASTFUR CCS,2010,refined liquids industrial,0.001033468
Spain,41,iron and steel,BLASTFUR,BLASTFUR CCS,2010,elect_td_ind,0.001445249
Spain,41,iron and steel,BLASTFUR,BLASTFUR CCS,2010,wholesale gas,0.001237728
Spain,41,iron and steel,BLASTFUR,Biomass-based,2010,delivered biomass,
Spain,41,iron and steel,BLASTFUR,Biomass-based,2010,refined liquids industrial,0.001033468
Spain,41,iron and steel,BLASTFUR,Biomass-based,2010,elect_td_ind,0.001445249
Spain,41,iron and steel,BLASTFUR,Biomass-based,2010,wholesale gas,0.001237728
Spain,41,iron and steel,EAF with DRI,EAF with DRI,2010,delivered coal,0.000773548
Spain,41,iron and steel,EAF with DRI,EAF with DRI,2010,refined liquids industrial,0.000442915
Spain,41,iron and steel,EAF with DRI,EAF with DRI,2010,elect_td_ind,0.00442423
Spain,41,iron and steel,EAF with DRI,EAF with DRI,2010,wholesale gas,0.006719096
Spain,41,iron and steel,EAF with DRI,EAF with DRI CCS,2010,delivered coal,0.000773548
Spain,41,iron and steel,EAF with DRI,EAF with DRI CCS,2010,refined liquids industrial,0.000442915
Spain,41,iron and steel,EAF with DRI,EAF with DRI CCS,2010,elect_td_ind,0.00442423
Spain,41,iron and steel,EAF with DRI,EAF with DRI CCS,2010,wholesale gas,0.006719096
Spain,41,iron and steel,EAF with DRI,Hydrogen-based DRI,2010,H2 enduse,0
Spain,41,iron and steel,EAF with DRI,Hydrogen-based DRI,2010,elect_td_ind,0.00442423
Spain,41,iron and steel,EAF with scrap,EAF with scrap,2010,refined liquids industrial,0.000295276
Spain,41,iron and steel,EAF with scrap,EAF with scrap,2010,elect_td_ind,0.003244435
Spain,41,iron and steel,EAF with scrap,EAF with scrap,2010,scrap,1.1
Belarus,56,iron and steel,BLASTFUR,BLASTFUR,2010,delivered coal,0.019488898
Belarus,56,iron and steel,BLASTFUR,BLASTFUR,2010,refined liquids industrial,0.000320754
Belarus,56,iron and steel,BLASTFUR,BLASTFUR,2010,elect_td_ind,0.002335626
Belarus,56,iron and steel,BLASTFUR,BLASTFUR,2010,wholesale gas,0.003754289
Belarus,56,iron and steel,BLASTFUR,BLASTFUR CCS,2010,delivered coal,0.019488898
Belarus,56,iron and steel,BLASTFUR,BLASTFUR CCS,2010,refined liquids industrial,0.000320754
Belarus,56,iron and steel,BLASTFUR,BLASTFUR CCS,2010,elect_td_ind,0.002335626
Belarus,56,iron and steel,BLASTFUR,BLASTFUR CCS,2010,wholesale gas,0.003754289
Belarus,56,iron and steel,BLASTFUR,Biomass-based,2010,delivered biomass,
Belarus,56,iron and steel,BLASTFUR,Biomass-based,2010,refined liquids industrial,0.000320754
Belarus,56,iron and steel,BLASTFUR,Biomass-based,2010,elect_td_ind,0.002335626
Belarus,56,iron and steel,BLASTFUR,Biomass-based,2010,wholesale gas,0.003754289
Belarus,56,iron and steel,EAF with DRI,EAF with DRI,2010,delivered coal,0.001032317
Belarus,56,iron and steel,EAF with DRI,EAF with DRI,2010,refined liquids industrial,0.000137466
Belarus,56,iron and steel,EAF with DRI,EAF with DRI,2010,elect_td_ind,0.007149875
Belarus,56,iron and steel,EAF with DRI,EAF with DRI,2010,wholesale gas,0.020380426
Belarus,56,iron and steel,EAF with DRI,EAF with DRI CCS,2010,delivered coal,0.001032317
Belarus,56,iron and steel,EAF with DRI,EAF with DRI CCS,2010,refined liquids industrial,0.000137466
Belarus,56,iron and steel,EAF with DRI,EAF with DRI CCS,2010,elect_td_ind,0.007149875
Belarus,56,iron and steel,EAF with DRI,EAF with DRI CCS,2010,wholesale gas,0.020380426
Belarus,56,iron and steel,EAF with DRI,Hydrogen-based DRI,2010,H2 enduse,0
Belarus,56,iron and steel,EAF with DRI,Hydrogen-based DRI,2010,elect_td_ind,0.007149875
Belarus,56,iron and steel,EAF with scrap,EAF with scrap,2010,refined liquids industrial,9.16E-05
Belarus,56,iron and steel,EAF with scrap,EAF with scrap,2010,elect_td_ind,0.005243242
Belarus,56,iron and steel,EAF with scrap,EAF with scrap,2010,scrap,1.1
Albania,59,iron and steel,BLASTFUR,BLASTFUR,2010,delivered coal,0.02373868
Albania,59,iron and steel,BLASTFUR,BLASTFUR,2010,refined liquids industrial,0.000432827
Albania,59,iron and steel,BLASTFUR,BLASTFUR,2010,elect_td_ind,0.000976115
Albania,59,iron and steel,BLASTFUR,BLASTFUR,2010,wholesale gas,0.000347103
Albania,59,iron and steel,BLASTFUR,BLASTFUR CCS,2010,delivered coal,0.02373868
Albania,59,iron and steel,BLASTFUR,BLASTFUR CCS,2010,refined liquids industrial,0.000432827
Albania,59,iron and steel,BLASTFUR,BLASTFUR CCS,2010,elect_td_ind,0.000976115
Albania,59,iron and steel,BLASTFUR,BLASTFUR CCS,2010,wholesale gas,0.000347103
Albania,59,iron and steel,BLASTFUR,Biomass-based,2010,delivered biomass,
Albania,59,iron and steel,BLASTFUR,Biomass-based,2010,refined liquids industrial,0.000432827
Albania,59,iron and steel,BLASTFUR,Biomass-based,2010,elect_td_ind,0.000976115
Albania,59,iron and steel,BLASTFUR,Biomass-based,2010,wholesale gas,0.000347103
Albania,59,iron and steel,EAF with DRI,EAF with DRI,2010,delivered coal,0.001257426
Albania,59,iron and steel,EAF with DRI,EAF with DRI,2010,refined liquids industrial,1.85E-04
Albania,59,iron and steel,EAF with DRI,EAF with DRI,2010,elect_td_ind,0.002988107
Albania,59,iron and steel,EAF with DRI,EAF with DRI,2010,wholesale gas,0.001884276
Albania,59,iron and steel,EAF with DRI,EAF with DRI CCS,2010,delivered coal,0.001257426
Albania,59,iron and steel,EAF with DRI,EAF with DRI CCS,2010,refined liquids industrial,1.85E-04
Albania,59,iron and steel,EAF with DRI,EAF with DRI CCS,2010,elect_td_ind,0.002988107
Albania,59,iron and steel,EAF with DRI,EAF with DRI CCS,2010,wholesale gas,0.001884276
Albania,59,iron and steel,EAF with DRI,Hydrogen-based DRI,2010,H2 enduse,0
Albania,59,iron and steel,EAF with DRI,Hydrogen-based DRI,2010,elect_td_ind,0.002988107
Albania,59,iron and steel,EAF with scrap,EAF with scrap,2010,refined liquids industrial,1.24E-04
Albania,59,iron and steel,EAF with scrap,EAF with scrap,2010,elect_td_ind,0.002191278
Albania,59,iron and steel,EAF with scrap,EAF with scrap,2010,scrap,1.1
Iceland,38,iron and steel,BLASTFUR,BLASTFUR,2010,delivered coal,0.404821726
Iceland,38,iron and steel,BLASTFUR,BLASTFUR,2010,refined liquids industrial,0.001317998
Iceland,38,iron and steel,BLASTFUR,BLASTFUR,2010,elect_td_ind,0.005271792
Iceland,38,iron and steel,BLASTFUR,BLASTFUR,2010,wholesale gas,0.000697349
Iceland,38,iron and steel,BLASTFUR,BLASTFUR CCS,2010,delivered coal,0.404821726
Iceland,38,iron and steel,BLASTFUR,BLASTFUR CCS,2010,refined liquids industrial,0.001317998
Iceland,38,iron and steel,BLASTFUR,BLASTFUR CCS,2010,elect_td_ind,0.005271792
Iceland,38,iron and steel,BLASTFUR,BLASTFUR CCS,2010,wholesale gas,0.000697349
Iceland,38,iron and steel,BLASTFUR,Biomass-based,2010,delivered biomass,
Iceland,38,iron and steel,BLASTFUR,Biomass-based,2010,refined liquids industrial,0.001317998
Iceland,38,iron and steel,BLASTFUR,Biomass-based,2010,elect_td_ind,0.005271792
Iceland,38,iron and steel,BLASTFUR,Biomass-based,2010,wholesale gas,0.000697349
Iceland,38,iron and steel,EAF with DRI,EAF with DRI,2010,delivered coal,0.021443205
Iceland,38,iron and steel,EAF with DRI,EAF with DRI,2010,refined liquids industrial,0.000564856
Iceland,38,iron and steel,EAF with DRI,EAF with DRI,2010,elect_td_ind,0.01613814
Iceland,38,iron and steel,EAF with DRI,EAF with DRI,2010,wholesale gas,0.003785608
Iceland,38,iron and steel,EAF with DRI,EAF with DRI CCS,2010,delivered coal,0.021443205
Iceland,38,iron and steel,EAF with DRI,EAF with DRI CCS,2010,refined liquids industrial,0.000564856
Iceland,38,iron and steel,EAF with DRI,EAF with DRI CCS,2010,elect_td_ind,0.01613814
Iceland,38,iron and steel,EAF with DRI,EAF with DRI CCS,2010,wholesale gas,0.003785608
Iceland,38,iron and steel,EAF with DRI,Hydrogen-based DRI,2010,H2 enduse,0
Iceland,38,iron and steel,EAF with DRI,Hydrogen-based DRI,2010,elect_td_ind,0.01613814
Iceland,38,iron and steel,EAF with scrap,EAF with scrap,2010,refined liquids industrial,3.77E-04
Iceland,38,iron and steel,EAF with scrap,EAF with scrap,2010,elect_td_ind,0.011834636
Iceland,38,iron and steel,EAF with scrap,EAF with scrap,2010,scrap,1.1
India,17,iron and steel,BLASTFUR,BLASTFUR,2010,delivered coal,0.067057215
India,17,iron and steel,BLASTFUR,BLASTFUR,2010,refined liquids industrial,0.000945489
India,17,iron and steel,BLASTFUR,BLASTFUR,2010,elect_td_ind,0.001321704
India,17,iron and steel,BLASTFUR,BLASTFUR,2010,wholesale gas,3.45E-06
India,17,iron and steel,BLASTFUR,BLASTFUR CCS,2010,delivered coal,0.067057215
India,17,iron and steel,BLASTFUR,BLASTFUR CCS,2010,refined liquids industrial,0.000945489
India,17,iron and steel,BLASTFUR,BLASTFUR CCS,2010,elect_td_ind,0.001321704
India,17,iron and steel,BLASTFUR,BLASTFUR CCS,2010,wholesale gas,3.45E-06
India,17,iron and steel,BLASTFUR,Biomass-based,2010,delivered biomass,
India,17,iron and steel,BLASTFUR,Biomass-based,2010,refined liquids industrial,0.000945489
India,17,iron and steel,BLASTFUR,Biomass-based,2010,elect_td_ind,0.001321704
India,17,iron and steel,BLASTFUR,Biomass-based,2010,wholesale gas,3.45E-06
India,17,iron and steel,EAF with DRI,EAF with DRI,2010,delivered coal,0.003551987
India,17,iron and steel,EAF with DRI,EAF with DRI,2010,refined liquids industrial,0.000405209
India,17,iron and steel,EAF with DRI,EAF with DRI,2010,elect_td_ind,0.004046031
India,17,iron and steel,EAF with DRI,EAF with DRI,2010,wholesale gas,1.87E-05
India,17,iron and steel,EAF with DRI,EAF with DRI CCS,2010,delivered coal,0.003551987
India,17,iron and steel,EAF with DRI,EAF with DRI CCS,2010,refined liquids industrial,0.000405209
India,17,iron and steel,EAF with DRI,EAF with DRI CCS,2010,elect_td_ind,0.004046031
India,17,iron and steel,EAF with DRI,EAF with DRI CCS,2010,wholesale gas,1.87E-05
India,17,iron and steel,EAF with DRI,Hydrogen-based DRI,2010,H2 enduse,0
India,17,iron and steel,EAF with DRI,Hydrogen-based DRI,2010,elect_td_ind,0.004046031
India,17,iron and steel,EAF with scrap,EAF with scrap,2010,refined liquids industrial,0.00027014
India,17,iron and steel,EAF with scrap,EAF with scrap,2010,elect_td_ind,0.00296709
India,17,iron and steel,EAF with scrap,EAF with scrap,2010,scrap,1.1
Indonesia,18,iron and steel,BLASTFUR,BLASTFUR,2010,delivered coal,0.05858642
Indonesia,18,iron and steel,BLASTFUR,BLASTFUR,2010,refined liquids industrial,0.020724425
Indonesia,18,iron and steel,BLASTFUR,BLASTFUR,2010,elect_td_ind,0
Indonesia,18,iron and steel,BLASTFUR,BLASTFUR,2010,wholesale gas,0.001366831
Indonesia,18,iron and steel,BLASTFUR,BLASTFUR CCS,2010,delivered coal,0.05858642
Indonesia,18,iron and steel,BLASTFUR,BLASTFUR CCS,2010,refined liquids industrial,0.020724425
Indonesia,18,iron and steel,BLASTFUR,BLASTFUR CCS,2010,elect_td_ind,0
Indonesia,18,iron and steel,BLASTFUR,BLASTFUR CCS,2010,wholesale gas,0.001366831
Indonesia,18,iron and steel,BLASTFUR,Biomass-based,2010,delivered biomass,
Indonesia,18,iron and steel,BLASTFUR,Biomass-based,2010,refined liquids industrial,0.020724425
Indonesia,18,iron and steel,BLASTFUR,Biomass-based,2010,elect_td_ind,0
Indonesia,18,iron and steel,BLASTFUR,Biomass-based,2010,wholesale gas,0.001366831
Indonesia,18,iron and steel,EAF with DRI,EAF with DRI,2010,delivered coal,0.003103293
Indonesia,18,iron and steel,EAF with DRI,EAF with DRI,2010,refined liquids industrial,0.008881896
Indonesia,18,iron and steel,EAF with DRI,EAF with DRI,2010,elect_td_ind,0
Indonesia,18,iron and steel,EAF with DRI,EAF with DRI,2010,wholesale gas,0.007419939
Indonesia,18,iron and steel,EAF with DRI,EAF with DRI CCS,2010,delivered coal,0.003103293
Indonesia,18,iron and steel,EAF with DRI,EAF with DRI CCS,2010,refined liquids industrial,0.008881896
Indonesia,18,iron and steel,EAF with DRI,EAF with DRI CCS,2010,elect_td_ind,0
Indonesia,18,iron and steel,EAF with DRI,EAF with DRI CCS,2010,wholesale gas,0.007419939
Indonesia,18,iron and steel,EAF with DRI,Hydrogen-based DRI,2010,H2 enduse,0
Indonesia,18,iron and steel,EAF with DRI,Hydrogen-based DRI,2010,elect_td_ind,0
Indonesia,18,iron and steel,EAF with scrap,EAF with scrap,2010,refined liquids industrial,0.005921264
Indonesia,18,iron and steel,EAF with scrap,EAF with scrap,2010,elect_td_ind,0
Indonesia,18,iron and steel,EAF with scrap,EAF with scrap,2010,scrap,1.1
Japan,19,iron and steel,BLASTFUR,BLASTFUR,2010,delivered coal,0.018062976
Japan,19,iron and steel,BLASTFUR,BLASTFUR,2010,refined liquids industrial,0.001029933
Japan,19,iron and steel,BLASTFUR,BLASTFUR,2010,elect_td_ind,0.001612855
Japan,19,iron and steel,BLASTFUR,BLASTFUR,2010,wholesale gas,0.000519358
Japan,19,iron and steel,BLASTFUR,BLASTFUR CCS,2010,delivered coal,0.018062976
Japan,19,iron and steel,BLASTFUR,BLASTFUR CCS,2010,refined liquids industrial,0.001029933
Japan,19,iron and steel,BLASTFUR,BLASTFUR CCS,2010,elect_td_ind,0.001612855
Japan,19,iron and steel,BLASTFUR,BLASTFUR CCS,2010,wholesale gas,0.000519358
Japan,19,iron and steel,BLASTFUR,Biomass-based,2010,delivered biomass,
Japan,19,iron and steel,BLASTFUR,Biomass-based,2010,refined liquids industrial,0.001029933
Japan,19,iron and steel,BLASTFUR,Biomass-based,2010,elect_td_ind,0.001612855
Japan,19,iron and steel,BLASTFUR,Biomass-based,2010,wholesale gas,0.000519358
Japan,19,iron and steel,EAF with DRI,EAF with DRI,2010,delivered coal,0.000956787
Japan,19,iron and steel,EAF with DRI,EAF with DRI,2010,refined liquids industrial,0.0004414
Japan,19,iron and steel,EAF with DRI,EAF with DRI,2010,elect_td_ind,0.00493731
Japan,19,iron and steel,EAF with DRI,EAF with DRI,2010,wholesale gas,0.002819374
Japan,19,iron and steel,EAF with DRI,EAF with DRI CCS,2010,delivered coal,0.000956787
Japan,19,iron and steel,EAF with DRI,EAF with DRI CCS,2010,refined liquids industrial,0.0004414
Japan,19,iron and steel,EAF with DRI,EAF with DRI CCS,2010,elect_td_ind,0.00493731
Japan,19,iron and steel,EAF with DRI,EAF with DRI CCS,2010,wholesale gas,0.002819374
Japan,19,iron and steel,EAF with DRI,Hydrogen-based DRI,2010,H2 enduse,0
Japan,19,iron and steel,EAF with DRI,Hydrogen-based DRI,2010,elect_td_ind,0.00493731
Japan,19,iron and steel,EAF with scrap,EAF with scrap,2010,refined liquids industrial,0.000294267
Japan,19,iron and steel,EAF with scrap,EAF with scrap,2010,elect_td_ind,0.003620694
Japan,19,iron and steel,EAF with scrap,EAF with scrap,2010,scrap,1.1
Mexico,20,iron and steel,BLASTFUR,BLASTFUR,2010,delivered coal,0.015842042
Mexico,20,iron and steel,BLASTFUR,BLASTFUR,2010,refined liquids industrial,0.000906835
Mexico,20,iron and steel,BLASTFUR,BLASTFUR,2010,elect_td_ind,0.000563977
Mexico,20,iron and steel,BLASTFUR,BLASTFUR,2010,wholesale gas,0.001980536
Mexico,20,iron and steel,BLASTFUR,BLASTFUR CCS,2010,delivered coal,0.015842042
Mexico,20,iron and steel,BLASTFUR,BLASTFUR CCS,2010,refined liquids industrial,0.000906835
Mexico,20,iron and steel,BLASTFUR,BLASTFUR CCS,2010,elect_td_ind,0.000563977
Mexico,20,iron and steel,BLASTFUR,BLASTFUR CCS,2010,wholesale gas,0.001980536
Mexico,20,iron and steel,BLASTFUR,Biomass-based,2010,delivered biomass,
Mexico,20,iron and steel,BLASTFUR,Biomass-based,2010,refined liquids industrial,0.000906835
Mexico,20,iron and steel,BLASTFUR,Biomass-based,2010,elect_td_ind,0.000563977
Mexico,20,iron and steel,BLASTFUR,Biomass-based,2010,wholesale gas,0.001980536
Mexico,20,iron and steel,EAF with DRI,EAF with DRI,2010,delivered coal,0.000839145
Mexico,20,iron and steel,EAF with DRI,EAF with DRI,2010,refined liquids industrial,0.000388644
Mexico,20,iron and steel,EAF with DRI,EAF with DRI,2010,elect_td_ind,0.00172646
Mexico,20,iron and steel,EAF with DRI,EAF with DRI,2010,wholesale gas,0.010751482
Mexico,20,iron and steel,EAF with DRI,EAF with DRI CCS,2010,delivered coal,0.000839145
Mexico,20,iron and steel,EAF with DRI,EAF with DRI CCS,2010,refined liquids industrial,0.000388644
Mexico,20,iron and steel,EAF with DRI,EAF with DRI CCS,2010,elect_td_ind,0.00172646
Mexico,20,iron and steel,EAF with DRI,EAF with DRI CCS,2010,wholesale gas,0.010751482
Mexico,20,iron and steel,EAF with DRI,Hydrogen-based DRI,2010,H2 enduse,0
Mexico,20,iron and steel,EAF with DRI,Hydrogen-based DRI,2010,elect_td_ind,0.00172646
Mexico,20,iron and steel,EAF with scrap,EAF with scrap,2010,refined liquids industrial,0.000259096
Mexico,20,iron and steel,EAF with scrap,EAF with scrap,2010,elect_td_ind,0.001266071
Mexico,20,iron and steel,EAF with scrap,EAF with scrap,2010,scrap,1.1
Middle East,21,iron and steel,BLASTFUR,BLASTFUR,2010,delivered coal,0.01118004
Middle East,21,iron and steel,BLASTFUR,BLASTFUR,2010,refined liquids industrial,0
Middle East,21,iron and steel,BLASTFUR,BLASTFUR,2010,elect_td_ind,0.000434347
Middle East,21,iron and steel,BLASTFUR,BLASTFUR,2010,wholesale gas,0.000333755
Middle East,21,iron and steel,BLASTFUR,BLASTFUR CCS,2010,delivered coal,0.01118004
Middle East,21,iron and steel,BLASTFUR,BLASTFUR CCS,2010,refined liquids industrial,0
Middle East,21,iron and steel,BLASTFUR,BLASTFUR CCS,2010,elect_td_ind,0.000434347
Middle East,21,iron and steel,BLASTFUR,BLASTFUR CCS,2010,wholesale gas,0.000333755
Middle East,21,iron and steel,BLASTFUR,Biomass-based,2010,delivered biomass,
Middle East,21,iron and steel,BLASTFUR,Biomass-based,2010,refined liquids industrial,0
Middle East,21,iron and steel,BLASTFUR,Biomass-based,2010,elect_td_ind,0.000434347
Middle East,21,iron and steel,BLASTFUR,Biomass-based,2010,wholesale gas,0.000333755
Middle East,21,iron and steel,EAF with DRI,EAF with DRI,2010,delivered coal,5.92E-04
Middle East,21,iron and steel,EAF with DRI,EAF with DRI,2010,refined liquids industrial,0
Middle East,21,iron and steel,EAF with DRI,EAF with DRI,2010,elect_td_ind,0.001329633
Middle East,21,iron and steel,EAF with DRI,EAF with DRI,2010,wholesale gas,0.001811814
Middle East,21,iron and steel,EAF with DRI,EAF with DRI CCS,2010,delivered coal,5.92E-04
Middle East,21,iron and steel,EAF with DRI,EAF with DRI CCS,2010,refined liquids industrial,0
Middle East,21,iron and steel,EAF with DRI,EAF with DRI CCS,2010,elect_td_ind,0.001329633
Middle East,21,iron and steel,EAF with DRI,EAF with DRI CCS,2010,wholesale gas,0.001811814
Middle East,21,iron and steel,EAF with DRI,Hydrogen-based DRI,2010,H2 enduse,0
Middle East,21,iron and steel,EAF with DRI,Hydrogen-based DRI,2010,elect_td_ind,0.001329633
Middle East,21,iron and steel,EAF with scrap,EAF with scrap,2010,refined liquids industrial,0
Middle East,21,iron and steel,EAF with scrap,EAF with scrap,2010,elect_td_ind,0.000975064
Middle East,21,iron and steel,EAF with scrap,EAF with scrap,2010,scrap,1.1
Pakistan,22,iron and steel,BLASTFUR,BLASTFUR,2010,delivered coal,0.026776129
Pakistan,22,iron and steel,BLASTFUR,BLASTFUR,2010,refined liquids industrial,0
Pakistan,22,iron and steel,BLASTFUR,BLASTFUR,2010,elect_td_ind,0
Pakistan,22,iron and steel,BLASTFUR,BLASTFUR,2010,wholesale gas,0.002457484
Pakistan,22,iron and steel,BLASTFUR,BLASTFUR CCS,2010,delivered coal,0.026776129
Pakistan,22,iron and steel,BLASTFUR,BLASTFUR CCS,2010,refined liquids industrial,0
Pakistan,22,iron and steel,BLASTFUR,BLASTFUR CCS,2010,elect_td_ind,0
Pakistan,22,iron and steel,BLASTFUR,BLASTFUR CCS,2010,wholesale gas,0.002457484
Pakistan,22,iron and steel,BLASTFUR,Biomass-based,2010,delivered biomass,
Pakistan,22,iron and steel,BLASTFUR,Biomass-based,2010,refined liquids industrial,0
Pakistan,22,iron and steel,BLASTFUR,Biomass-based,2010,elect_td_ind,0
Pakistan,22,iron and steel,BLASTFUR,Biomass-based,2010,wholesale gas,0.002457484
Pakistan,22,iron and steel,EAF with DRI,EAF with DRI,2010,delivered coal,0.001418318
Pakistan,22,iron and steel,EAF with DRI,EAF with DRI,2010,refined liquids industrial,0
Pakistan,22,iron and steel,EAF with DRI,EAF with DRI,2010,elect_td_ind,0
Pakistan,22,iron and steel,EAF with DRI,EAF with DRI,2010,wholesale gas,0.013340627
Pakistan,22,iron and steel,EAF with DRI,EAF with DRI CCS,2010,delivered coal,0.001418318
Pakistan,22,iron and steel,EAF with DRI,EAF with DRI CCS,2010,refined liquids industrial,0
Pakistan,22,iron and steel,EAF with DRI,EAF with DRI CCS,2010,elect_td_ind,0
Pakistan,22,iron and steel,EAF with DRI,EAF with DRI CCS,2010,wholesale gas,0.013340627
Pakistan,22,iron and steel,EAF with DRI,Hydrogen-based DRI,2010,H2 enduse,0
Pakistan,22,iron and steel,EAF with DRI,Hydrogen-based DRI,2010,elect_td_ind,0
Pakistan,22,iron and steel,EAF with scrap,EAF with scrap,2010,refined liquids industrial,0
Pakistan,22,iron and steel,EAF with scrap,EAF with scrap,2010,elect_td_ind,0
Pakistan,22,iron and steel,EAF with scrap,EAF with scrap,2010,scrap,1.1
Russia,23,iron and steel,BLASTFUR,BLASTFUR,2010,delivered coal,0.023926717
Russia,23,iron and steel,BLASTFUR,BLASTFUR,2010,refined liquids industrial,0.000370281
Russia,23,iron and steel,BLASTFUR,BLASTFUR,2010,elect_td_ind,0.00201789
Russia,23,iron and steel,BLASTFUR,BLASTFUR,2010,wholesale gas,0.004786034
Russia,23,iron and steel,BLASTFUR,BLASTFUR CCS,2010,delivered coal,0.023926717
Russia,23,iron and steel,BLASTFUR,BLASTFUR CCS,2010,refined liquids industrial,0.000370281
Russia,23,iron and steel,BLASTFUR,BLASTFUR CCS,2010,elect_td_ind,0.00201789
Russia,23,iron and steel,BLASTFUR,BLASTFUR CCS,2010,wholesale gas,0.004786034
Russia,23,iron and steel,BLASTFUR,Biomass-based,2010,delivered biomass,
Russia,23,iron and steel,BLASTFUR,Biomass-based,2010,refined liquids industrial,0.000370281
Russia,23,iron and steel,BLASTFUR,Biomass-based,2010,elect_td_ind,0.00201789
Russia,23,iron and steel,BLASTFUR,Biomass-based,2010,wholesale gas,0.004786034
Russia,23,iron and steel,EAF with DRI,EAF with DRI,2010,delivered coal,0.001267386
Russia,23,iron and steel,EAF with DRI,EAF with DRI,2010,refined liquids industrial,0.000158692
Russia,23,iron and steel,EAF with DRI,EAF with DRI,2010,elect_td_ind,0.006177215
Russia,23,iron and steel,EAF with DRI,EAF with DRI,2010,wholesale gas,0.025981327
Russia,23,iron and steel,EAF with DRI,EAF with DRI CCS,2010,delivered coal,0.001267386
Russia,23,iron and steel,EAF with DRI,EAF with DRI CCS,2010,refined liquids industrial,0.000158692
Russia,23,iron and steel,EAF with DRI,EAF with DRI CCS,2010,elect_td_ind,0.006177215
Russia,23,iron and steel,EAF with DRI,EAF with DRI CCS,2010,wholesale gas,0.025981327
Russia,23,iron and steel,EAF with DRI,Hydrogen-based DRI,2010,H2 enduse,0
Russia,23,iron and steel,EAF with DRI,Hydrogen-based DRI,2010,elect_td_ind,0.006177215
Russia,23,iron and steel,EAF with scrap,EAF with scrap,2010,refined liquids industrial,1.06E-04
Russia,23,iron and steel,EAF with scrap,EAF with scrap,2010,elect_td_ind,0.004529958
Russia,23,iron and steel,EAF with scrap,EAF with scrap,2010,scrap,1.1
South Africa,24,iron and steel,BLASTFUR,BLASTFUR,2010,delivered coal,0.049355418
South Africa,24,iron and steel,BLASTFUR,BLASTFUR,2010,refined liquids industrial,0
South Africa,24,iron and steel,BLASTFUR,BLASTFUR,2010,elect_td_ind,0.00103727
South Africa,24,iron and steel,BLASTFUR,BLASTFUR,2010,wholesale gas,0.001503902
South Africa,24,iron and steel,BLASTFUR,BLASTFUR CCS,2010,delivered coal,0.049355418
South Africa,24,iron and steel,BLASTFUR,BLASTFUR CCS,2010,refined liquids industrial,0
South Africa,24,iron and steel,BLASTFUR,BLASTFUR CCS,2010,elect_td_ind,0.00103727
South Africa,24,iron and steel,BLASTFUR,BLASTFUR CCS,2010,wholesale gas,0.001503902
South Africa,24,iron and steel,BLASTFUR,Biomass-based,2010,delivered biomass,
South Africa,24,iron and steel,BLASTFUR,Biomass-based,2010,refined liquids industrial,0
South Africa,24,iron and steel,BLASTFUR,Biomass-based,2010,elect_td_ind,0.00103727
South Africa,24,iron and steel,BLASTFUR,Biomass-based,2010,wholesale gas,0.001503902
South Africa,24,iron and steel,EAF with DRI,EAF with DRI,2010,delivered coal,0.002614332
South Africa,24,iron and steel,EAF with DRI,EAF with DRI,2010,refined liquids industrial,0
South Africa,24,iron and steel,EAF with DRI,EAF with DRI,2010,elect_td_ind,0.003175315
South Africa,24,iron and steel,EAF with DRI,EAF with DRI,2010,wholesale gas,0.00816404
South Africa,24,iron and steel,EAF with DRI,EAF with DRI CCS,2010,delivered coal,0.002614332
South Africa,24,iron and steel,EAF with DRI,EAF with DRI CCS,2010,refined liquids industrial,0
South Africa,24,iron and steel,EAF with DRI,EAF with DRI CCS,2010,elect_td_ind,0.003175315
South Africa,24,iron and steel,EAF with DRI,EAF with DRI CCS,2010,wholesale gas,0.00816404
