# File: A54.CalPrice_trn.csv
# Title: Prices by service in the base years. Used to calibrate sigma parameter
# Units: 1975$/unit
# Source: GCAM v6.0 output
# Column types: ccnnnn 
# ----------
region,sector,1990,2005,2010,2015
Africa_Southern,trn_aviation_intl_d10,3965.3,4018.56,5369.04,5126.21
Africa_Southern,trn_aviation_intl_d2,122.839,124.489,166.325,158.802
Africa_Southern,trn_aviation_intl_d3,189.521,192.067,256.613,245.007
Africa_Southern,trn_aviation_intl_d4,258.13,261.597,349.51,333.702
Africa_Southern,trn_aviation_intl_d5,347.766,352.437,470.877,449.581
Africa_Southern,trn_aviation_intl_d6,455.633,461.753,616.93,589.028
Africa_Southern,trn_aviation_intl_d7,613.112,621.347,830.157,792.611
Africa_Southern,trn_aviation_intl_d8,898.24,910.305,1216.22,1161.21
Africa_Southern,trn_aviation_intl_d9,1509.33,1529.6,2043.64,1951.21
Africa_Southern,trn_freight,42306.692,73059.086,109992.519,159842.449
Africa_Southern,trn_pass_d1,9974.42832,14905.50268,17651.43938,21050.59134
Africa_Southern,trn_pass_d10,32188.2079,55285.9031,79679.5309,111207.589
Africa_Southern,trn_pass_d2,10636.60638,16119.87412,19517.53364,23768.15225
Africa_Southern,trn_pass_d3,11305.09297,17345.94964,21401.62638,26511.9849
Africa_Southern,trn_pass_d4,12001.16958,18619.89098,23359.18419,29361.6532
Africa_Southern,trn_pass_d5,12889.96311,20247.96162,25861.0065,33004.3829
Africa_Southern,trn_pass_d6,13942.26509,22172.22964,28818.1002,37308.8327
Africa_Southern,trn_pass_d7,15458.59914,24947.61317,33083.7041,43519.9815
Africa_Southern,trn_pass_d8,18226.695,30022.2595,40884.6319,54885.0788
Africa_Southern,trn_pass_d9,22372.3602,37519.2096,52402.0714,71612.7151
Africa_Southern,trn_pass_road_LDV_4W_d1,264.4235,498.223,777.26,1158.468014
Africa_Southern,trn_pass_road_LDV_4W_d10,8633.96,16268.04,25375.55,37816.20784
Africa_Southern,trn_pass_road_LDV_4W_d2,477.987,900.618,1404.991,2094.023119
Africa_Southern,trn_pass_road_LDV_4W_d3,692.813,1305.391,2036.457,3035.175832
Africa_Southern,trn_pass_road_LDV_4W_d4,925.678,1744.152,2720.962,4055.432411
Africa_Southern,trn_pass_road_LDV_4W_d5,1220.252,2299.185,3586.849,5345.991989
Africa_Southern,trn_pass_road_LDV_4W_d6,1583.971,2984.497,4656.02,6939.564816
Africa_Southern,trn_pass_road_LDV_4W_d7,2110.825,3977.196,6204.72,9247.86079
Africa_Southern,trn_pass_road_LDV_4W_d8,3071.461,5787.22,9028.48,13456.54258
Africa_Southern,trn_pass_road_LDV_4W_d9,4801.57,9047.08,14114.38,21037.18596
Africa_Southern,trn_pass_road_LDV_d1,285.317,537.5903,839.8355,1253.187916
Africa_Southern,trn_pass_road_LDV_d10,9166.048,17270.53,26969.03,40228.29924
Africa_Southern,trn_pass_road_LDV_d2,515.608,971.5014,1517.659,2264.575794
Africa_Southern,trn_pass_road_LDV_d3,747.2764,1408.007,2199.56,3282.076417
Africa_Southern,trn_pass_road_LDV_d4,997.8354,1880.105,2937.071,4382.538375
Africa_Southern,trn_pass_road_LDV_d5,1314.6561,2477.055,3869.583,5773.958124
Africa_Southern,trn_pass_road_LDV_d6,1704.502,3211.599,5016.995,7485.972398
Africa_Southern,trn_pass_road_LDV_d7,2267.974,4273.282,6675.344,9960.235796
Africa_Southern,trn_pass_road_LDV_d8,3293.54,6205.652,9693.579,14463.24733
Africa_Southern,trn_pass_road_LDV_d9,5118.965,9645.099,15064.953,22476.03481
Africa_Southern,trn_pass_road_d1,781.204,1471.935,2270.705,3337.63712
