# File: estat_nrg_d_hhq_filtered_en.csv
# Title: Disaggregated final energy consumption in households - quantities
# Units: TJ
# Source: https://ec.europa.eu/eurostat/databrowser/view/nrg_d_hhq__custom_10176508/default/table?lang=en
# Column types: cccccccnnc 
# ----------
STRUCTURE,STRUCTURE_ID,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,LV,2012,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,LV,2013,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,LV,2014,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,LV,2015,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,LV,2016,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,LV,2017,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,LV,2018,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,LV,2019,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,LV,2020,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,LV,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,MD,2017,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,MD,2018,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,MD,2019,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,MD,2020,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,MD,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,MK,2010,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,MK,2011,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,MK,2012,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,MK,2013,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,MK,2014,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,MK,2015,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,MK,2016,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,MK,2017,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,MK,2018,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,MK,2019,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,MK,2020,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,MK,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,MT,2018,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,MT,2019,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,MT,2020,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,MT,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,NL,2015,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,NL,2016,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,NL,2017,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,NL,2018,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,NL,2019,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,NL,2020,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,NL,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,PL,2014,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,PL,2015,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,PL,2016,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,PL,2017,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,PL,2018,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,PL,2019,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,PL,2020,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,PL,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,PT,2010,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,PT,2011,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,PT,2012,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,PT,2013,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,PT,2014,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,PT,2015,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,PT,2016,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,PT,2017,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,PT,2018,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,PT,2019,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,PT,2020,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,PT,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,RO,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,SE,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,SI,2020,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,SI,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,SK,2015,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,SK,2016,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,SK,2017,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,SK,2018,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,SK,2019,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,SK,2020,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,R5300,TJ,SK,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,AT,2010,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,AT,2011,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,AT,2012,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,AT,2013,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,AT,2014,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,AT,2015,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,AT,2016,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,AT,2017,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,AT,2018,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,AT,2019,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,AT,2020,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,AT,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,BA,2018,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,BA,2019,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,BA,2020,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,BA,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,BE,2016,1019.300,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,BE,2017,1209.600,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,BE,2018,627.500,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,BE,2019,768.200,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,BE,2020,834.300,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,BE,2021,1297.400,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,BG,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,CY,2018,258.792,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,CY,2019,257.555,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,CY,2020,301.504,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,CY,2021,258.696,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,CZ,2015,349.056,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,CZ,2016,415.623,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,CZ,2017,403.215,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,CZ,2018,690.548,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,CZ,2019,759.828,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,CZ,2020,771.066,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,CZ,2021,1185.608,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,DE,2010,7200.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,DE,2011,7328.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,DE,2012,7808.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,DE,2013,7520.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,DE,2014,7360.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,DE,2015,7488.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,DE,2016,6624.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,DE,2017,7104.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,DE,2018,7328.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,DE,2019,6848.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,DE,2020,5056.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,DE,2021,4736.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,EA20,2018,15121.330,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,EA20,2019,14788.755,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,EA20,2020,13086.044,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,EA20,2021,13194.916,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,EL,2017,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,EL,2018,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,EL,2019,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,EL,2020,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,EL,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,ES,2010,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,ES,2011,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,ES,2012,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,ES,2013,0.038,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,ES,2014,0.038,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,ES,2015,0.038,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,ES,2016,0.038,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,ES,2017,0.038,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,ES,2018,0.038,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,ES,2019,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,ES,2020,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,ES,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,EU27_2020,2018,15811.878,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,EU27_2020,2019,15548.583,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,EU27_2020,2020,13857.110,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,EU27_2020,2021,14380.524,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,FI,2015,6499.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,FI,2016,6587.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,FI,2017,6607.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,FI,2018,6617.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,FI,2019,6625.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,FI,2020,6600.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,FI,2021,6610.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,FR,2010,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,FR,2011,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,FR,2012,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,FR,2013,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,FR,2014,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,FR,2015,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,FR,2016,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,FR,2017,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,FR,2018,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,FR,2019,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,FR,2020,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,FR,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,GE,2016,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,GE,2017,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,GE,2018,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,GE,2019,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,GE,2020,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,GE,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,HR,2010,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,HR,2011,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,HR,2012,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,HR,2013,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,HR,2014,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,HR,2015,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,HR,2016,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,HR,2017,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,HR,2018,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,HR,2019,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,HR,2020,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,HR,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,IT,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,LT,2017,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,LT,2018,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,LT,2019,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,LT,2020,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,LT,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,LU,2010,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,LU,2011,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,LU,2012,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,LU,2013,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,LU,2014,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,LU,2015,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,LU,2016,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,LU,2017,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,LU,2018,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,LU,2019,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,LU,2020,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,LU,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,LV,2010,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,LV,2011,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,LV,2012,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,LV,2013,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,LV,2014,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,LV,2015,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,LV,2016,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,LV,2017,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,LV,2018,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,LV,2019,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,LV,2020,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,LV,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,MD,2017,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,MD,2018,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,MD,2019,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,MD,2020,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,MD,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,MK,2010,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,MK,2011,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,MK,2012,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,MK,2013,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,MK,2014,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,MK,2015,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,MK,2016,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,MK,2017,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_OE,RA000,TJ,MK,2018,0.000,
