# File: JRC_trn_data.csv
# Title: JRC-specific assumptions to layer into UCD_trn_data_CORE.csv database
# Units: Various
# Column types: ccccccccnnnnnnnnnnnnnnnnnnn
# Source: The JRC Integrated Database of the European Energy System. JRC-IDEES. https://data.jrc.ec.europa.eu/collection/id-0110
# ----------
UCD_region,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,variable,unit,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Lithuania,Passenger,Rail,All,Electric,Electricity,energy,ktoe,0.687876182,0.687876182,0.687876182,0.859845228,0.945829751,0.945829751,0.859845228,0.945829751,0.859845228,0.945829751,0.945829751,1.031814273,1.006018917,1.427343078,1.289767842,1.152192605,1.040412726,1.100601892,1.143594153
Lithuania,Passenger,Rail,All,Liquids,Diesel,energy,ktoe,3.996246514,3.601618228,3.246210256,3.359300036,2.932531491,3.189601883,3.497329964,3.472877888,3.31624931,2.955662714,2.995377795,2.721343642,3.436344734,3.727681684,3.855501274,3.098457839,3.618075303,3.456070084,3.611758199
Lithuania,Passenger,Rail,All,Electric,Electricity,load factor,p/movement,132.8773281,134.8158987,138.7287019,113.953156,105.9872466,102.6412512,119.3629609,113.6067769,126.1921985,126.6787155,110.4378743,105.8829887,110.2113127,91.12339522,93.40984435,65.24728916,85.59317556,156.2857336,160.9956904
Lithuania,Passenger,Rail,All,Liquids,Diesel,load factor,p/movement,118.3602625,121.7733868,120.0912109,116.9456402,112.6874649,111.28433,110.9965095,112.2683286,112.7454842,113.8398813,113.5503883,133.1465057,122.6108707,124.0077332,125.2795533,104.5741469,108.9455745,128.8876415,123.2533956
Lithuania,Passenger,Urban rail,All,BEV,Electricity,intensity,kgoe / kpkm,,,,,,,,,,,,,,,,,,,
Lithuania,Passenger,Urban rail,All,BEV,Electricity,energy,ktoe,,,,,,,,,,,,,,,,,,,
Lithuania,Passenger,Urban rail,All,BEV,Electricity,load factor,p/movement,,,,,,,,,,,,,,,,,,,
Lithuania,Passenger,Air EEA,All,Liquids,Liquids,intensity,kgoe / kpkm,39.00957915,37.06197832,40.03230206,43.74183921,32.74707138,32.27280607,30.19321618,27.78776609,28.69987698,30.07557719,28.74147259,30.39555832,31.52702509,32.44592351,32.10443064,43.16136708,39.38870233,28.70654013,25.7851935
Lithuania,Passenger,Air EEA,All,Liquids,Liquids,energy,ktoe,39.96074678,45.58445968,57.29708015,66.30959176,30.74019153,41.90279553,48.47221384,55.15085052,61.68109534,68.26100041,72.45160354,86.32986749,95.38751975,114.0631259,111.4171353,45.83065734,53.51363225,92.04970103,94.29985866
Lithuania,Passenger,Air EEA,All,Liquids,Liquids,load factor,p/flight,46.15945685,55.8729621,62.37889878,63.99412846,71.12435556,74.3853606,84.02087769,96.60485592,103.9421735,99.10533954,104.2897825,109.6073508,111.6040573,117.9891902,119.0997777,86.02366538,92.8753042,120.011581,128.4133916
Lithuania,Freight,Ship EEA,All,Liquids,Liquids,load factor,t/movement,5818.982956,6530.043768,7203.215211,7431.337565,7458.869353,7126.186083,6719.10705,6744.997116,6874.121722,6875.645039,7454.817323,7761.565729,7866.662825,7644.676978,7425.116916,8108.160998,7748.506631,7897.719633,8220.49015
Lithuania,Freight,Ship EEA,All,Liquids,Liquids,intensity,kgoe / 000 tkm,4.029137164,4.654048176,4.058729266,2.584956993,3.85964513,3.992577494,3.341070928,3.067581255,2.286342246,0.262036621,1.703557521,3.545879614,3.454703523,3.887752401,3.875556299,3.125973978,3.503052383,3.971992139,3.424246926
Luxembourg,Passenger,LDV_4W,Car,BEV,Electricity,intensity,kgoe / kpkm,,,,12.0854324,12.04759949,11.94130528,12.0346443,11.52340035,11.97781169,11.70452188,11.40811453,11.24787275,11.52113754,12.41573211,13.72024464,15.67746453,15.07689134,14.78172721,14.51024187
Luxembourg,Passenger,LDV_4W,Car,FCEV,Hydrogen,intensity,,,,,,,,,,,,,,,,,,,,
Luxembourg,Passenger,LDV_4W,Car,Hybrid Liquids,Gasoline,intensity,kgoe / kpkm,,,,,,,,90.08281473,87.64763235,80.31061016,76.12790443,66.03319888,49.79213397,50.87377391,51.3054398,42.88146715,42.50538644,39.54947386,39.22573172
Luxembourg,Passenger,LDV_4W,Car,Liquids,LPG,intensity,kgoe / kpkm,50.99598892,51.17998227,107.4189921,105.7907393,67.00778481,70.55002759,34.11192296,93.76767031,58.14737341,66.42317425,32.57395725,35.43542548,35.52164521,54.79119884,70.64805487,22.49936856,49.89588565,47.31323811,67.09993613
Luxembourg,Passenger,LDV_4W,Car,Liquids,Diesel,intensity,kgoe / kpkm,140.2766244,129.7264443,130.4483873,134.0885858,133.4127936,135.8971281,146.2538142,143.6413692,133.1710549,126.3434561,120.0469573,114.8734234,113.4479453,117.163395,113.1119727,100.4316594,103.2273416,107.1012853,107.701409
Luxembourg,Passenger,LDV_4W,Car,Liquids,Gasoline,intensity,kgoe / kpkm,171.6044607,162.7108823,163.4110727,159.6107583,154.7056635,154.0961733,158.8026621,152.4885272,141.024628,134.7690224,124.7981714,115.1514027,111.2556778,111.7233676,108.781144,89.96673888,99.75744959,94.97516279,99.18101539
Luxembourg,Passenger,LDV_4W,Car,NG,Natural Gas,intensity,kgoe / kpkm,,,,,,,,,,,,,,,,,,,
Luxembourg,Passenger,Bus,All,Liquids,Gasoline,intensity,kgoe / kpkm,,,,,,,,,,,,,,19.01216783,19.02004345,20.68070715,19.93372722,18.05966178,16.18784756
Luxembourg,Passenger,Bus,All,Liquids,Diesel,intensity,kgoe / kpkm,34.32628977,33.32466143,32.62391936,31.85726154,32.76093735,32.28316454,31.58000817,31.06144125,30.62134087,30.18441014,29.64699229,29.82511936,29.96855468,30.00574221,29.96881193,43.57900633,40.221696,29.16172802,25.70912459
Luxembourg,Passenger,Bus,All,Liquids,LPG,intensity,kgoe / kpkm,,,,,,,,,,,,,,,,,,,
Luxembourg,Passenger,Bus,All,NG,Natural Gas,intensity,kgoe / kpkm,,,,,,,,,,,,,,,,,,,
Luxembourg,Passenger,Bus,All,BEV,Electricity,energy,ktoe,0.051789013,0.051836598,0.05188099,0.051924593,0.034646421,0.034682128,0.034710176,0.034741356,0.034768197,0.034801704,0.034832394,0.03481627,0.111720764,0.450615743,1.436764097,1.915818561,2.326723848,3.999340092,4.84539374
Luxembourg,Passenger,Bus,All,BEV,Electricity,intensity,kgoe / kpkm,25.27898397,24.91827754,24.64318921,24.31770376,25.22064308,25.00963832,24.38094839,23.88068962,23.43406181,22.98691528,22.39544968,22.3989389,17.97563455,17.59424442,17.15988108,24.76907112,22.77715793,15.97580107,14.04970289
Luxembourg,Passenger,Bus,All,BEV,Electricity,load factor,p/movement,16.25238645,16.48764912,16.67169834,16.89484421,16.2899818,16.42741935,16.85101868,17.20401811,17.53190804,17.87294257,18.3449684,18.34211069,18.33633292,18.33414291,18.3264234,12.53403353,13.4733359,18.39943743,20.52668911
Luxembourg,Passenger,Bus,All,FCEV,Hydrogen,energy,ktoe,,,,,,,,,,,,,,,,,,,
Luxembourg,Passenger,Bus,All,FCEV,Hydrogen,intensity,,,,,,,,,,,,,,,,,,,,
Luxembourg,Passenger,Bus,All,FCEV,Hydrogen,load factor,,,,,,,,,,,,,,,,,,,,
Luxembourg,Passenger,Bus,All,Liquids,LPG,energy,ktoe,,,,,,,,,,,,,,,,,,,
Luxembourg,Passenger,Bus,All,Liquids,Diesel,energy,ktoe,27.3907076,27.25689827,27.98788793,28.9220845,29.63223362,30.30140598,31.14440574,31.16883494,31.38611603,31.27202404,32.35299385,33.05915567,34.14315641,34.34719876,34.04644337,32.84634668,31.84519148,28.4067705,26.29221567
Luxembourg,Passenger,Bus,All,Liquids,Gasoline,energy,ktoe,,,,,,,,,,,,,,0.0013239,0.001279265,0.001194529,0.002175525,0.002950294,0.00275781
Luxembourg,Passenger,Bus,All,NG,Natural Gas,energy,ktoe,,,,,,,,,,,,,,,,,,,
Luxembourg,Passenger,Bus,All,Liquids,Diesel,load factor,p/movement,16.25238645,16.48764912,16.67169834,16.89484421,16.2899818,16.42741935,16.85101868,17.20401811,17.53190804,17.87294257,18.3449684,18.34211069,18.33633292,18.33414291,18.3264234,12.53403353,13.4733359,18.39943743,20.52668911
Luxembourg,Passenger,Bus,All,Liquids,Gasoline,load factor,p/movement,,,,,,,,,,,,,,7.050922102,7.048002531,6.482046934,6.518137732,7.075196045,7.89330682
Luxembourg,Passenger,Bus,All,NG,Natural Gas,load factor,p/movement,,,,,,,,,,,,,,,,,,,
Luxembourg,Passenger,Bus,All,Liquids,LPG,load factor,p/movement,,,,,,,,,,,,,,,,,,,
Luxembourg,Passenger,Bus,All,Hybrid Liquids,Liquids,load factor,,,,,,,,,,,,,,,,,,,,
Luxembourg,Passenger,Air Domestic,All,Liquids,Liquids,intensity,kgoe / kpkm,,,,,,,,,,,,,,,,,,,
Luxembourg,Passenger,Air International,All,Liquids,Liquids,intensity,kgoe / kpkm,73.6038914,65.14369219,61.47900559,53.11365505,64.69199585,60.13289989,64.14305709,64.41271451,60.10487541,62.50778408,74.04668117,87.41116295,102.8548873,112.0665534,103.2530637,106.7446634,77.1348676,61.77348379,54.26291251
Luxembourg,Freight,Rail,All,Liquids,Diesel,intensity,kgoe / ktkm,14.59610875,11.17663461,10.73825353,11.00809635,13.05453401,8.753952099,8.918448116,10.03904365,10.29746141,9.987042818,10.23267102,9.816450896,9.837888397,9.532343047,10.54199775,13.36844593,10.37793166,8.263942619,7.158434408
Luxembourg,Freight,Rail,All,Electric,Electricity,intensity,kgoe / ktkm,6.553150317,6.070021416,5.684630611,7.813975215,8.096017928,5.708361518,5.752888765,5.923961106,6.052155271,5.657546906,5.66861876,5.478463728,5.457174915,5.118204326,5.757715534,5.943082591,5.611072119,5.555768842,5.396549913
Luxembourg,Freight,Rail,All,Electric,Electricity,energy,ktoe,2.251278428,2.438042112,2.911044647,1.8918803,1.428696423,1.616474448,1.472313268,1.214542757,1.183216432,1.048847215,1.07033133,1.002316311,1.065877019,1.036522187,1.003357216,0.869703689,0.895792618,0.855164553,0.863593324
Luxembourg,Freight,Rail,All,Liquids,Diesel,energy,ktoe,0.707307009,0.439767409,0.664801201,0.40603407,0.30718586,0.348612072,0.286051145,0.260793592,0.231658723,0.225816581,0.186061123,0.177130727,0.173967012,0.195253214,0.176440623,0.209365649,0.169707011,0.108061709,0.100025293
Luxembourg,Freight,Truck,Truck (>3.5t),Liquids,Liquids,energy,ktoe,1297.070309,1233.041971,1169.096562,1179.278431,1024.723611,1158.304593,1219.468841,1122.25439,1138.776612,1067.067176,966.5219136,937.4032334,995.6937988,1091.137848,1155.586906,886.8626775,911.7679387,681.3381086,604.5457299
Luxembourg,Freight,Truck,Truck (>3.5t),Liquids,Diesel,intensity,kgoe / ktkm,690.3349717,650.2807691,584.345642,540.8338271,522.5310178,550.3713605,565.3307063,410.8704584,463.0131553,366.7959781,387.9258907,350.1551567,364.9899665,471.7413956,488.0012274,425.3538022,391.6528946,294.187439,296.7823907
Luxembourg,Freight,Truck,Truck (>3.5t),Liquids,Diesel,load factor,t/movement,10.99249917,10.77525355,10.99786667,11.42742411,12.96869137,13.15780208,13.26340502,13.01974607,12.92551218,13.04661338,12.97222575,13.21647365,13.23569744,11.35114296,11.47338754,11.17671466,11.11075908,11.05560542,10.74466648
Luxembourg,Freight,Truck,Truck (>3.5t),BEV,Electricity,energy,ktoe,,,,,,,,,,,,,,,,,,,
Luxembourg,Freight,Truck,Truck (>3.5t),BEV,Electricity,intensity,,,,,,,,,,,,,,,,,,,,
Luxembourg,Freight,Truck,Truck (>3.5t),BEV,Electricity,load factor,,,,,,,,,,,,,,,,,,,,
Luxembourg,Freight,Truck,Truck (>3.5t),FCEV,Hydrogen,energy,ktoe,,,,,,,,,,,,,,,,,,,
Luxembourg,Freight,Truck,Truck (>3.5t),FCEV,Hydrogen,intensity,,,,,,,,,,,,,,,,,,,,
Luxembourg,Freight,Truck,Truck (>3.5t),FCEV,Hydrogen,load factor,,,,,,,,,,,,,,,,,,,,
Luxembourg,Freight,Truck,Truck (>3.5t),Hybrid Liquids,Liquids,energy,ktoe,,,,,,,,,,,,,,,,,,,
Luxembourg,Freight,Truck,Truck (>3.5t),Hybrid Liquids,Liquids,intensity,,,,,,,,,,,,,,,,,,,,
Luxembourg,Freight,Truck,Truck (>3.5t),Hybrid Liquids,Liquids,load factor,,,,,,,,,,,,,,,,,,,,
Luxembourg,Freight,Truck,Truck (>3.5t),NG,Natural Gas,energy,ktoe,,,,,,,,,,,,,,,,,,,
Luxembourg,Freight,Truck,Truck (>3.5t),NG,Natural Gas,intensity,,,,,,,,,,,,,,,,,,,,
Luxembourg,Freight,Truck,Truck (>3.5t),NG,Natural Gas,load factor,,,,,,,,,,,,,,,,,,,,
Luxembourg,Freight,Truck,Truck (<3.5t),BEV,Electricity,energy,ktoe,,0.000212314,0.000425049,0.000425333,0.001497274,0.001497634,0.001498031,0.005650753,0.014735362,0.018353169,0.023410837,0.026926826,0.035840332,0.049061591,0.067298057,0.085356578,0.129399785,0.239235163,0.386015798
Luxembourg,Freight,Truck,Truck (<3.5t),BEV,Electricity,intensity,kgoe / ktkm,,59.39066329,59.41174816,59.41967194,59.69274579,59.69561422,59.698783,60.56539437,58.59474043,58.65898692,59.70263475,60.40636143,61.57392497,63.80953455,72.62005725,78.311228,83.99576966,95.60498312,97.88694913
Luxembourg,Freight,Truck,Truck (<3.5t),Liquids,Gasoline,load factor,t/movement,0.208200741,0.20858287,0.208301117,0.209301412,0.211024,0.21123111,0.211416096,0.212995354,0.214702335,0.213954853,0.213483871,0.213097478,0.214096508,0.213709083,0.214439677,0.215747704,0.215583169,0.221131939,0.222476632
Luxembourg,Freight,Truck,Truck (<3.5t),Liquids,Diesel,load factor,t/movement,0.264715529,0.264995734,0.264409544,0.265256074,0.266957805,0.266775106,0.266584991,0.268057574,0.269555597,0.268178595,0.267823497,0.267338753,0.268592073,0.269074283,0.26999415,0.271641045,0.271433884,0.278420163,0.280113224
Luxembourg,Freight,Truck,Truck (<3.5t),Liquids,LPG,load factor,t/movement,,,,,,,,,0.203977251,0.202044972,0.200890721,0.2009347,0.202287031,0.203062096,0.204170434,0.205833336,0.206094407,0.211828627,0.213549915
Luxembourg,Freight,Truck,Truck (<3.5t),BEV,Electricity,load factor,t/movement,,0.271279698,0.271236532,0.271200362,0.271120222,0.271107195,0.271092804,0.271022432,0.270945109,0.270874445,0.270852664,0.270901959,0.270936367,0.270939159,0.270957257,0.271746338,0.270974008,0.271281848,0.271334204
Luxembourg,Freight,Truck,Truck (<3.5t),Liquids,Gasoline,energy,ktoe,1.651756514,1.454327136,1.326001703,1.234749502,1.080866787,1.034431601,0.991513582,0.91269713,0.875508925,0.877963042,0.869664789,0.878019533,0.884121435,0.932684334,0.954850369,0.963359927,0.995051779,0.907621009,1.013582717
Luxembourg,Freight,Truck,Truck (<3.5t),Liquids,Diesel,energy,ktoe,36.54337967,38.15980135,41.05698914,43.19973376,43.41395268,45.33717925,48.06290068,49.23729827,49.97850466,52.38702965,54.18786131,56.55762307,57.47046509,59.03555002,59.4831952,60.10734228,62.49181182,56.25587224,55.53309896
Luxembourg,Freight,Truck,Truck (<3.5t),Liquids,LPG,energy,ktoe,,,,,,,,,0.080174191,0.114845672,0.09091245,0.095770658,0.099207403,0.113316422,0.124661554,0.082617884,0.099583497,0.085166775,0.119965775
Luxembourg,Freight,Truck,Truck (<3.5t),FCEV,Hydrogen,energy,ktoe,,,,,,,,,,,,,,,,,,,
Luxembourg,Freight,Truck,Truck (<3.5t),FCEV,Hydrogen,intensity,,,,,,,,,,,,,,,,,,,,
Luxembourg,Freight,Truck,Truck (<3.5t),FCEV,Hydrogen,load factor,,,,,,,,,,,,,,,,,,,,
Luxembourg,Freight,Truck,Truck (<3.5t),Hybrid Liquids,Liquids,energy,ktoe,,,,,,,,,,,,,,,,,,,
Luxembourg,Freight,Truck,Truck (<3.5t),Hybrid Liquids,Liquids,intensity,,,,,,,,,,,,,,,,,,,,
Luxembourg,Freight,Truck,Truck (<3.5t),Hybrid Liquids,Liquids,load factor,,,,,,,,,,,,,,,,,,,,
Luxembourg,Freight,Truck,Truck (<3.5t),NG,Natural Gas,energy,ktoe,,,,,,,,,,,,,,,,,,,
Luxembourg,Freight,Truck,Truck (<3.5t),Liquids,Gasoline,intensity,kgoe / ktkm,488.1195499,476.14277,463.7244936,446.9124081,428.5553858,419.9440842,413.1752442,404.5073445,401.3168906,403.5871953,403.8222818,400.394117,392.4549076,388.9860174,387.040411,382.2429439,377.0620735,364.3694047,370.630866
Luxembourg,Freight,Truck,Truck (<3.5t),Liquids,Diesel,intensity,kgoe / ktkm,401.3042939,394.6964685,390.0749975,383.8047702,380.7547349,380.5035502,381.522584,375.2248354,368.7636504,366.5189019,361.9153669,356.9210268,347.9804985,342.1514563,336.353573,333.8016081,331.5409792,321.9787447,318.400976
Luxembourg,Freight,Truck,Truck (<3.5t),Liquids,LPG,intensity,kgoe / ktkm,,,,,,,,,611.2430231,700.4108763,527.0410217,526.8244495,513.8559184,588.9708291,639.6253601,405.618468,444.597788,420.3464168,605.8646354
Luxembourg,Freight,Truck,Truck (<3.5t),NG,Natural Gas,intensity,kgoe / ktkm,,,,,,,,,,,,,,,,,,,
Luxembourg,Freight,Truck,Truck (<3.5t),NG,Natural Gas,load factor,t/movement,,,,,,,,,,,,,,,,,,,
Luxembourg,Passenger,LDV_2W,Motorcycle,Liquids,Gasoline,energy,ktoe,1.819385675,1.833382599,1.837073783,1.853125642,1.901747087,1.948931212,1.986282251,2.075054557,2.11731313,2.185175021,2.255043635,2.33725454,2.253891022,2.149358664,2.239843967,2.000658168,2.080747093,2.09285875,2.238159458
Luxembourg,Passenger,LDV_2W,Motorcycle,Liquids,Gasoline,intensity,kgoe / kpkm,39.68360116,39.15520104,37.75747487,37.63221128,37.21819902,36.77493925,36.40484891,36.20090932,35.67516382,35.09654414,34.61518116,34.15349366,34.73451642,34.83658783,34.30293294,33.99251134,33.80267416,33.47335681,33.08128102
Luxembourg,Passenger,LDV_2W,Motorcycle,Liquids,Gasoline,load factor,p/movement,1.154317873,1.154639864,1.156493139,1.157101774,1.157657056,1.155668211,1.154655843,1.147529541,1.146939209,1.149429532,1.15141612,1.15198316,1.151370607,1.1507902,1.151442584,1.150247554,1.150763568,1.150785497,1.152143437
Luxembourg,Passenger,LDV_4W,Car,Liquids,LPG,energy,ktoe,2.197420464,1.098710232,2.197420464,2.197420464,1.482115219,1.485468616,0.6855546,1.873258813,1.204176626,1.366151748,0.651821858,0.707410769,0.595203603,0.255815135,0.198382298,0.10852571,0.182789676,0.186200379,0.277798627
Luxembourg,Passenger,LDV_4W,Car,Liquids,Diesel,energy,ktoe,460.0763871,474.5515566,506.6973077,542.92501,557.3670758,563.1702183,617.560295,626.6937334,601.5285867,602.2297462,589.0581255,570.5640807,555.402124,561.2187841,526.7708153,395.7120944,411.6001311,426.7186811,418.5327388
Luxembourg,Passenger,LDV_4W,Car,Liquids,Gasoline,energy,ktoe,510.888875,458.9159876,440.4368385,419.8098033,386.7774033,359.2993543,372.2586616,356.8400757,323.8282249,312.9989078,295.8406211,289.175231,303.4711397,334.0686422,354.9742545,270.7264429,327.9106493,333.9219082,371.6036937
Luxembourg,Passenger,LDV_4W,Car,NG,Natural Gas,energy,ktoe,,,,,,,,,,,,,,,,,,,
Luxembourg,Passenger,LDV_4W,Car,BEV,Electricity,energy,ktoe,,,,0.000196259,0.000391702,0.038161739,0.059903797,0.018708746,0.051059229,0.106929237,0.118806085,0.124711365,0.179839735,0.262855339,0.554233189,0.885295141,1.971965138,3.304189419,5.748022981
Luxembourg,Passenger,LDV_4W,Car,BEV,Electricity,load factor,p/movement,,,,1.153306179,1.153306179,1.153305735,1.149580748,1.14647113,1.143942671,1.142872515,1.156117705,1.141880929,1.135766417,1.118916365,1.108127163,1.035990361,1.070071088,1.079569088,1.090558292
Luxembourg,Passenger,LDV_4W,Car,FCEV,Hydrogen,load factor,,,,,,,,,,,,,,,,,,,,
Luxembourg,Passenger,LDV_4W,Car,Liquids,Diesel,load factor,p/movement,1.317303375,1.315004876,1.313628758,1.302360549,1.301344754,1.300656296,1.296323668,1.292377923,1.288976203,1.287369089,1.302201553,1.286709168,1.281033122,1.263464226,1.253077363,1.173059167,1.214276136,1.227809519,1.244879654
Luxembourg,Passenger,LDV_4W,Car,Liquids,Gasoline,load factor,p/movement,1.265194545,1.262986968,1.261665286,1.250842815,1.249867202,1.249205978,1.245044737,1.241255074,1.237987917,1.236444376,1.250690109,1.235810559,1.230359042,1.213485122,1.203509135,1.126656234,1.166242775,1.179240816,1.195635704
Luxembourg,Passenger,LDV_4W,Car,NG,Natural Gas,load factor,p/movement,,,,,,,,,,,,,,,,,,,
Luxembourg,Passenger,LDV_4W,Car,Liquids,LPG,load factor,p/movement,1.252957766,1.252957766,1.252957766,1.243007771,1.243007771,1.243007292,1.238992584,1.235641107,1.232915989,1.231762599,1.24603797,1.23069389,1.224103805,1.205943193,1.194314831,1.116567389,1.153298839,1.163535573,1.175379493
Luxembourg,Passenger,LDV_4W,Car,Hybrid Liquids,Gasoline,load factor,p/movement,,,,,,,,1.235641107,1.232915989,1.231762599,1.24603797,1.23069389,1.224103805,1.205943193,1.194314831,1.116567389,1.153298839,1.163535573,1.175379493
Luxembourg,Passenger,Air Domestic,All,Liquids,Liquids,energy,ktoe,,,,,,,,,,,,,,,,,,,
Luxembourg,Passenger,Air International,All,Liquids,Liquids,energy,ktoe,13.69445388,12.84061203,16.13896663,18.08335171,24.37029039,26.10109729,20.40947636,17.72765357,17.1326502,23.55032851,28.09902729,24.29147516,36.57896127,55.14864374,62.96375873,21.7311784,33.45029508,40.68654535,30.73390053
Luxembourg,Passenger,Air Domestic,All,Liquids,Liquids,load factor,p/flight,,,,,,,,,,,,,,,,,,,
Luxembourg,Passenger,Air International,All,Liquids,Liquids,load factor,p/flight,104.8920635,104.307578,95.94829483,102.5979798,102.7359263,119.0237826,103.2902844,108.4706546,106.6954148,111.4627151,106.7270766,126.4031311,97.36653895,80.15482841,78.86843854,84.45232274,96.66409266,111.9962406,116.6180964
Luxembourg,Freight,Rail,All,Electric,Electricity,load factor,t/movement,363.0676006,384.1692925,409.7619532,295.9536243,281.667982,398.3044465,393.770956,373.2893404,360.8076783,369.6203972,359.1472046,364.22117,361.974386,383.040238,338.5704429,326.6182152,344.842676,347.4431132,357.0527981
Luxembourg,Freight,Rail,All,Liquids,Diesel,load factor,t/movement,338.1846182,438.1545828,450.7170266,435.3806045,369.8828724,536.8180516,523.5727769,461.4719815,445.68565,456.7315944,442.9055367,459.4595034,456.7999606,470.1624546,424.2671762,334.0546233,429.8229968,539.3115161,622.1983236
Luxembourg,Freight,Ship International,All,Liquids,Liquids,load factor,t/movement,,,,,,,,,,,,,,,,,,,
Luxembourg,Freight,Ship International,All,Liquids,Liquids,intensity,kgoe / 000 tkm,,,,,,,,,,,,,,,,,,,
Luxembourg,Passenger,LDV_4W,Car,Hybrid Liquids,Electricity,energy,ktoe,,,,,,,,0.06804788,0.104901945,0.119847244,0.119224758,0.150216501,0.183318446,0.291168923,0.470297775,0.942057591,2.064895647,3.028728488,4.259777576
Luxembourg,Passenger,HSR,All,Electric,Electricity,intensity,kgoe / kpkm,,,,,,,,,,,,,,,,,,,
Luxembourg,Passenger,HSR,All,Electric,Electricity,energy,ktoe,,,,,,,,,,,,,,,,,,,
Luxembourg,Passenger,HSR,All,Electric,Electricity,load factor,p/movement,,,,,,,,,,,,,,,,,,,
Luxembourg,Passenger,Rail,All,Liquids,Diesel,intensity,kgoe / kpkm,85.34896936,66.62463515,55.07939814,57.46749343,60.19443469,62.67100072,65.70902593,58.33591316,68.20528606,56.34182134,55.07881819,55.49620702,53.03756982,54.64747623,51.21352898,92.73545466,72.77894259,50.70807256,40.81630406
Luxembourg,Passenger,Rail,All,Electric,Electricity,intensity,kgoe / kpkm,24.81534856,26.57293326,27.09710056,28.4203794,29.65902966,30.29209025,32.87628912,31.77746325,30.55592078,33.24578047,29.39700361,29.58929512,28.51171708,29.93665131,28.62666488,43.31161058,43.1977486,32.38530319,25.32149637
Luxembourg,Passenger,Rail,All,Electric,Electricity,energy,ktoe,5.871593455,7.096093743,7.213890865,7.848962349,8.224871934,8.667446446,9.659758959,9.84891382,10.48514126,10.07024135,10.7622568,10.77249022,11.02397681,11.47689174,11.51957051,10.16878569,11.1922769,10.90961716,11.0736799
Luxembourg,Passenger,Rail,All,Liquids,Diesel,energy,ktoe,2.593638821,2.062554173,2.741647638,3.955272895,3.351971492,3.814844506,3.625728735,3.679017242,3.468513246,3.555008871,2.858564844,2.937572627,2.723625422,3.258487113,3.103181045,3.080488177,3.268212163,2.64344302,2.762313486
Luxembourg,Passenger,Rail,All,Electric,Electricity,load factor,p/movement,69.57182171,64.77538009,63.45234155,60.06236329,56.75297092,55.40308884,50.86083214,51.36593024,52.75055739,46.42844685,51.11910836,49.77668291,51.13978963,48.33874769,50.26493066,33.08144178,33.06300634,43.99633538,56.16889345
Luxembourg,Passenger,Rail,All,Liquids,Diesel,load factor,p/movement,37.86525488,45.69828102,53.13875031,49.65597272,47.60798202,43.5776515,40.15024648,44.33197691,36.79363088,41.91050529,42.73791773,41.89411393,43.43066197,41.85841422,44.43219722,24.44183997,31.05252121,44.47005693,55.15599797
Luxembourg,Passenger,Urban rail,All,BEV,Electricity,intensity,kgoe / kpkm,,,,,,,,,,,,,,8.514654782,8.403748443,8.398466633,7.797760368,5.883756998,4.65691575
Luxembourg,Passenger,Urban rail,All,BEV,Electricity,energy,ktoe,,,,,,,,,,,,,,0.166035768,0.262196951,0.26649772,0.348559888,0.579844252,0.509932275
Luxembourg,Passenger,Urban rail,All,BEV,Electricity,load factor,p/movement,,,,,,,,,,,,,,43.84322423,44.27091633,44.18583569,47.49871151,62.85986814,79.33451521
Luxembourg,Passenger,Air EEA,All,Liquids,Liquids,intensity,kgoe / kpkm,59.59276156,59.13651761,80.7984362,88.95282749,131.5900608,138.5674425,89.4044303,77.61068045,64.86508952,77.79490524,83.60897284,65.0762406,83.61534897,110.7344373,113.3939709,77.09308163,90.34998901,76.15138142,45.44726034
Luxembourg,Passenger,Air EEA,All,Liquids,Liquids,energy,ktoe,48.39156121,45.8374824,59.07856144,61.89885474,79.05074745,87.13715164,67.35533196,59.33384455,58.07431991,79.76721917,95.89716573,88.42846512,140.6070602,207.6618399,229.4888357,60.05908842,106.1500035,160.036303,114.8127201
Luxembourg,Passenger,Air EEA,All,Liquids,Liquids,load factor,p/flight,37.15287193,37.98854507,40.15921757,40.23317591,39.94918481,41.76091722,44.14074704,44.20995133,50.77498721,55.3568108,60.59427337,64.72492333,71.72035035,73.84943567,78.06299717,63.75819401,76.55454695,82.50661197,89.43425262
Luxembourg,Freight,Ship EEA,All,Liquids,Liquids,load factor,t/movement,,,,,,,,,,,,,,,,,,,
Luxembourg,Freight,Ship EEA,All,Liquids,Liquids,intensity,kgoe / 000 tkm,,,,,,,,,,,,,,,,,,,
Latvia,Passenger,LDV_4W,Car,BEV,Electricity,intensity,kgoe / kpkm,,,,,,,,10.75248502,10.83166502,8.743354326,9.249387898,9.783209619,9.808963409,10.90058841,12.43680853,13.4354236,15.93419118,16.35954437,16.10356352
Latvia,Passenger,LDV_4W,Car,FCEV,Hydrogen,intensity,,,,,,,,,,,,,,,,,,,,
Latvia,Passenger,LDV_4W,Car,Hybrid Liquids,Gasoline,intensity,kgoe / kpkm,,,,,,,,19.00594531,21.51265051,23.1129735,21.28776278,20.2486773,21.11058135,21.99661381,23.14522313,27.12624851,28.93361981,26.70130414,24.57672441
