# File: A07.hh_DIAMOND.csv
# Title: The EU_hh_DIAMOND database was created by merging information from SILC (recipient) and HBS (donor) using the statistical matching strategy of Tom��s et al. (2025). The database is created for household income dec, covering multiple microeconomic variables rGRCated to income and consumption dimensions for the reference year 2015, and expresses the information in current euros (average per household). Note that some countries are not yet included due to data issue (AT).
# Source: BC3 microdata
# Units: 2015 EURO
# Column types: cnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
ISO3,Decile,Households,Population,HY010,HY020,PY010G_hh,PY020G_hh,PY021G_hh,PY050G_hh,PY080G_hh,PY090G_hh,PY100G_hh,PY110G_hh,PY120G_hh,PY130G_hh,PY140G_hh,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY090G,HY100G,HY110G,HY120G,HY130G,HY140G,HY170G,EUR_HE00,EUR_HE011,EUR_HE012,EUR_HE021,EUR_HE022,EUR_HE023,EUR_HE031,EUR_HE032,EUR_HE041,EUR_HE042,EUR_HE043,EUR_HE044,EUR_HE0451,EUR_HE04510,EUR_HE0452,EUR_HE04521,EUR_HE04522,EUR_HE0453,EUR_HE04530,EUR_HE0454,EUR_HE04541,EUR_HE04549,EUR_HE0455,EUR_HE04550,EUR_HE051,EUR_HE052,EUR_HE053,EUR_HE054,EUR_HE055,EUR_HE056,EUR_HE061,EUR_HE062,EUR_HE063,EUR_HE071,EUR_HE0721,EUR_HE0722,EUR_HE07221,EUR_HE07222,EUR_HE07223,EUR_HE07224,EUR_HE0723,EUR_HE0724,EUR_HE0731,EUR_HE07311,EUR_HE07312,EUR_HE0732,EUR_HE07321,EUR_HE07322,EUR_HE0733,EUR_HE07331,EUR_HE07332,EUR_HE0734,EUR_HE07341,EUR_HE07342,EUR_HE0735,EUR_HE07350,EUR_HE0736,EUR_HE07361,EUR_HE07362,EUR_HE07369,EUR_HE081,EUR_HE082,EUR_HE083,EUR_HE091,EUR_HE092,EUR_HE093,EUR_HE094,EUR_HE095,EUR_HE096,EUR_HE101,EUR_HE102,EUR_HE103,EUR_HE104,EUR_HE105,EUR_HE111,EUR_HE112,EUR_HE121,EUR_HE122,EUR_HE123,EUR_HE124,EUR_HE125,EUR_HE126,EUR_HE127
NLD,Decile 7,874428.091,1673026.94,25303.31658,18348.68761,15243.68746,164.3418345,164.3418345,1319.442797,3.479377869,389.4033373,6228.106229,49.2527791,136.5661917,639.1152755,90.5711332,2012.101322,165.195469,146.9338285,123.5342041,235.4789165,128.7958174,236.7498541,1812.947457,2.662071766,0,192.1733563,6762.455608,0,17687.92929,1731.637077,205.5695228,245.4295344,212.904084,0,594.7439999,189.5400076,1480.198036,2603.181978,77.3600784,496.1971882,286.0810473,286.0810473,515.0237154,514.1108309,0.912989017,0.408286188,0.408286188,2.39310289,0,2.39310289,0,0,244.5799233,69.46573846,78.97042855,72.18792176,92.1162534,211.0407512,122.7780995,71.64257356,0,453.4682281,80.48148777,669.2445529,94.37442009,557.2926501,12.61800677,4.970697261,140.3767045,267.2448269,55.53885609,55.53885609,0,8.139563786,5.693861503,2.445702283,120.0711797,0.01964283,120.0372458,0,0,0,58.13418524,58.13418524,0.492145911,0,0.492145911,0,19.72872994,46.99670528,518.4740218,173.0216803,488.9788362,322.2541507,409.6302149,214.263861,255.2343552,10.62147514,12.49279578,0,95.64273078,39.94113961,748.2409141,280.4357905,368.7351615,0,59.04646448,161.8093163,1735.596137,117.5384918,152.6248352
NLD,Decile 8,872559.832,1672240.904,30243.11529,21132.11331,19223.39846,183.9815351,183.9815351,2567.19347,1.751917805,494.45653,6233.060391,12.05680431,49.93826648,449.6144456,74.18753409,2465.735941,189.4221039,128.2143603,74.63926422,70.82289274,142.3430602,339.9693512,2231.379696,8.064906203,0,285.0500577,8825.951924,0,19324.70421,1925.846286,205.9382637,301.6636705,222.2572172,0,787.9427859,192.5326361,1072.723689,3251.650864,98.78053408,542.774917,311.5723787,311.5723787,547.0343039,546.1448707,0.889716517,0.65852009,0.65852009,2.345843739,0,2.345843739,0,0,429.2963253,91.88516332,128.1163286,77.17734671,114.9481094,208.8945336,150.3760572,101.2722315,0,674.3763476,60.63243177,762.7198276,119.8902358,630.694105,8.97731003,3.157575531,175.5317494,363.2581442,64.1625201,64.1625201,0,12.64661074,7.600686116,5.045734483,153.5945759,0.033112129,153.5505086,0,0,0,53.55504988,53.55504988,0.066858126,0,0.066858126,0,17.39853559,27.22955048,548.8761404,196.0381859,59.55032461,334.0233407,476.4817202,218.7817177,245.6672803,10.31890183,4.625649849,0,113.7044056,43.55622509,883.9926628,334.1534768,435.2235919,0,82.9304954,152.1008004,1857.564213,126.3958708,69.94559595
NLD,Decile 9,931546.2702,1673163.49,37116.09866,25258.75059,24742.52213,264.1557015,264.1557015,3440.026114,13.79546725,540.1074856,6659.722316,2.192859046,79.47148536,488.069107,44.31154205,2949.303536,211.1882883,75.48719027,33.39374033,13.5858183,133.7390096,372.4616807,2878.137209,1.868730532,0,366.9361109,11490.41196,0,22079.89906,2054.823181,231.2209553,345.4690143,196.4386203,0,875.9412756,204.0996258,888.8605636,3944.19996,101.3049032,651.7048783,331.2540704,331.2540704,610.077548,608.9438393,1.132987538,2.75394284,2.75394284,4.880183655,0,4.880183655,0,0,501.9795195,143.0473262,130.3919782,87.45471441,113.8389473,326.7764282,159.6906023,121.7603854,0,682.6264105,97.50638614,931.2322881,143.0698929,764.4168555,19.761203,3.983788156,231.4711814,486.0410891,80.97119282,80.97119282,0,16.55071301,9.864298468,6.686414539,206.2136669,2.319066646,203.8892829,0,0,0,56.93719557,56.93719557,2.344211874,0,2.344211874,0,18.18399323,34.82915012,605.7328277,199.6828312,47.16090037,409.0962323,549.957777,275.9704606,340.3996243,9.479569575,19.23627047,0,86.7738288,64.79038416,1069.524507,438.4976778,489.4128973,0,67.73957377,158.3585714,2013.762216,263.7006063,97.77928977
NLD,Decile 10,989183.3137,1672437.297,64769.45899,40588.34326,40771.5503,684.2694564,684.2694564,8215.850149,13.54641768,445.9293677,10112.57919,7.207813589,42.68691175,345.9046405,18.29369523,4186.432928,1250.58332,69.66399337,19.51394638,5.490276315,232.8839958,2530.825462,5010.827302,2.680060833,0,818.7679157,23362.34781,0,26676.59287,2183.412609,231.9176593,437.4990593,198.8456796,0,962.3395707,249.7876156,590.6340993,5033.872888,98.92714386,779.9634918,371.0995863,371.0995863,682.7696107,680.7904039,1.979205261,1.244077192,1.244077192,4.278205018,0,4.278205018,0,0,556.6935121,124.9933755,181.1699755,89.75801376,137.3806584,433.3076625,202.5568676,115.066854,0,1469.08919,104.6664497,1120.441929,190.2489032,911.6802013,13.16239089,5.348500274,285.760119,874.1569893,85.07006543,85.07006543,0,18.58399723,11.26319056,7.319932382,338.4467571,0.330630436,338.1055678,0,0,0,64.16613082,64.16613082,1.852965284,0,1.852965284,0,16.39081051,35.44129043,646.5103587,256.9631366,75.60433482,450.914914,754.2493945,338.9431447,477.0971816,7.530641318,7.192268277,0,66.49627363,59.67016985,1538.165486,628.2892169,537.7665224,0,96.06643445,96.71611419,2246.578626,202.9774006,107.3356626
POL,Decile 1,1017537.816,3747875.777,1539.50961,1173.86005,628.5701045,5.815752245,0.107591138,324.7727981,0,16.00821755,209.6687926,26.50635866,3.588119197,111.9056097,5.750938743,463.4694746,2.104427351,128.94113,35.46407236,13.56685968,29.00478905,1.283150122,11.66213276,2.267120525,13.77473215,50.66389856,301.2113565,45.15623954,2061.673141,499.5297322,46.99512616,20.83025752,23.20274838,0,55.73405591,25.97381839,38.56709542,345.5971264,21.72749078,108.4237133,94.69807325,94.69807325,33.84880585,17.44657997,16.40222588,3.818817881,3.818817881,24.74572227,16.18916347,8.556503887,27.67944624,27.67944624,13.18348958,6.147364153,6.711194486,7.493574265,4.151574746,37.38445214,48.56641048,19.44269357,0.137636464,15.08923786,4.525473972,87.97461947,24.79144253,52.74393953,10.10960514,0.329802087,5.313972874,1.321634728,1.224692791,1.062505896,0.162186895,14.4139753,12.39329211,2.020723641,14.47092131,0.092939881,14.37798143,0.020314251,0.020314251,0,1.913196346,1.913196346,0.07325782,0,0,0.07325782,0.279118725,1.149291915,97.29513837,18.87134137,0.218896173,24.99175689,33.32145305,13.82872574,38.77356235,9.780035922,0.812145799,0.023361411,0,1.024659887,60.87036206,5.223149328,49.78016651,0,9.886275478,0.470935289,13.22456953,1.92331134,0.375193986
POL,Decile 2,989157.5151,3751889.206,2501.501601,2001.795166,1392.21917,9.536752565,0.308890222,329.9944633,0.155629323,18.02637192,383.451137,69.08413376,1.410294436,114.4075493,6.584417168,463.9065548,4.746794149,122.4731139,18.61714106,12.0208892,25.74113369,0.141465197,14.26314169,2.11883631,12.50271341,14.98694675,472.2165936,44.16230673,2017.924428,522.0098116,49.49105943,18.21468755,20.13104133,0,57.95527808,25.13280388,28.5896288,343.4081952,17.88868406,113.4792836,112.7286263,112.7286263,43.67133611,25.44625357,18.22508255,2.049213077,2.049213077,32.97732201,21.20546086,11.77188756,29.34625151,29.34625151,9.928083921,4.48405641,3.723474507,6.346022345,4.129347223,34.11240332,53.54780228,19.23777609,1.06405637,3.774932912,3.447061597,102.2091898,28.48894709,61.48809029,11.42276523,0.809374888,3.433633494,0.673386208,0.90283258,0.676167996,0.226664584,14.41959562,12.62016701,1.799451387,0,0,0,0,0,0,1.714274349,1.714274349,0.077574766,0,0,0.077574766,0.215394386,0.669076728,106.3300879,1.801324943,0.045125162,24.01622684,26.1968782,15.37586907,5.241701179,8.097421583,1.272099164,0,2.009932571,0.216202939,41.00163154,1.626690772,52.05895114,0,9.921257171,0.591029275,10.98722705,1.851862598,2.403645982
POL,Decile 3,1096807.045,3745961.707,3186.82603,2544.002946,1683.277328,9.36847396,0.171500733,484.547109,0,36.74332128,619.4701206,57.97007713,4.701314465,164.3768607,6.065184763,575.8559957,10.41615133,69.29595666,7.837395209,4.480251022,32.97634544,2.421509345,19.14366429,2.075840043,13.43967853,18.90264949,610.4801966,36.72849604,2383.014584,580.3072359,54.91736079,22.61128263,29.42777641,0,76.45166298,32.65649956,19.15439564,409.431707,26.11332776,121.7852653,121.2463732,121.2463732,44.47523634,26.40768605,18.06757047,2.35235095,2.35235095,47.20262067,34.06331853,13.13929315,36.94581007,36.94581007,17.1982071,6.023256658,6.591493892,8.185198767,5.382736548,37.11877881,74.94037353,27.93815641,0.617684772,9.103466885,5.235264564,128.4714152,35.48477512,77.30349491,15.0312328,0.651923852,6.666519766,1.31995981,2.120896255,1.819587452,0.301308803,14.04421314,12.47921234,1.564990112,0,0,0,0.175989813,0,0.175989813,1.843978915,1.843978915,0.144282448,0.019735513,0,0.124546935,0.409437019,0.336932359,120.2328737,2.234948568,0.010412712,26.33757905,32.94003979,17.3704963,7.793940881,6.053899885,1.592284657,0,3.491864992,0.527969956,49.91074628,1.277070618,60.50324995,0,13.3482811,0.325700267,20.7309273,2.23423112,0.617890983
POL,Decile 4,1194774.414,3757422.305,3802.423741,3018.269927,2253.648195,18.25461123,0.469247141,371.8303897,0,27.25642567,726.1309855,108.1254626,1.225116164,186.9671752,10.55725144,603.1054581,8.439755284,63.30835473,6.807404606,3.81777104,30.09978989,1.578657275,21.65578392,2.162648745,16.66013046,20.34884301,747.1454439,25.96800054,2617.701492,609.9031152,57.76571801,26.74124757,29.67645927,0,77.00457766,34.72917273,27.69839805,450.2356779,24.19328545,144.8868458,131.2381392,131.2381392,51.18147515,33.49685123,17.68462392,3.478555424,3.478555424,67.57480008,50.74915754,16.82565144,46.06525314,46.06525314,11.89667003,6.381508781,9.869743329,7.966182642,6.244037743,41.42375081,82.49520411,25.17263514,0.09538226,9.273945419,4.24689376,134.6387582,35.43360466,83.24064154,15.23192104,0.732481945,7.422958894,2.375259488,3.047776822,2.615227909,0.432548913,16.96769065,15.39341768,1.574301415,0.586542461,0,0.586542461,0,0,0,2.608128182,2.608128182,0.154484048,0.029113666,0.0619971,0.063373283,0.253743141,0.690694044,131.2788177,3.767596122,1.179840777,25.81633816,40.30284764,20.12388377,13.15539078,8.632153902,2.082401519,0.218051548,0.494134168,0.899866999,52.03124773,3.568056596,68.24369909,0,15.01901171,0.74210945,16.8704034,1.889373813,0.659940654
POL,Decile 5,1289124.296,3749412.163,4455.520651,3532.856271,2687.090886,24.21558877,1.909182669,404.7379819,0,29.56759803,973.7343749,95.145308,3.748742191,156.1969111,2.467695113,688.2215216,5.402953009,66.78161875,3.04323213,1.643153914,21.10842084,2.363208706,31.2472852,0.580288561,17.32423364,24.29374491,881.0479162,26.89888596,2931.410826,643.5523619,62.53420842,28.27302337,30.2925132,0,104.4665839,41.08025888,20.46801144,516.5963533,29.46469314,157.8737114,133.3496673,133.3496673,55.96223823,40.81731617,15.14492206,3.008074288,3.008074288,78.59995087,59.4192549,19.18069597,64.44380245,64.44380245,16.6665375,11.84198653,7.770256344,10.90366149,6.177934033,45.36418185,93.83727469,30.9436526,1.002850602,12.01290116,6.13212212,154.7748953,40.17790666,94.80746265,18.69815652,1.091693954,9.369483902,3.041050584,2.052839234,1.973407395,0.079406532,16.01344509,13.97525877,2.038106813,0.317096629,0,0.317096629,0.195710176,0.109468247,0.086241929,4.076080886,4.076080886,0.203458976,0,0.04713938,0.156319597,0.633432332,1.345293065,142.4100339,8.368361902,0.283061264,38.25690396,44.88800048,19.10683816,16.18591436,8.801361714,2.190409482,0.074720095,4.239903687,1.636882046,63.10964321,5.537652356,79.67005455,0,15.93753489,1.99463519,21.22533183,4.506476918,1.751075806
POL,Decile 6,1392932.057,3744159.282,5140.619577,4033.121659,3080.099506,25.92502252,0.605043842,422.9868567,0.310604907,37.28796533,1260.347567,89.92358633,7.789327785,119.3145008,9.42960634,721.1562056,14.2927537,49.78720678,3.335531451,3.096058605,37.7768066,3.377642391,21.98755343,0.857346707,19.75761513,24.50529137,1063.233619,18.99164143,3303.599506,705.0614931,68.78922436,37.28467809,32.26650263,0,106.6940739,43.96447754,32.20322797,584.7060283,35.81983293,177.7198703,139.2721227,139.2721227,64.74219882,50.32491885,14.41731164,5.417596739,5.417596739,68.22896481,55.33848505,12.89049511,75.49742081,75.49742081,21.88528476,12.37326295,12.33944158,12.23907123,10.06186335,53.5439147,108.6037622,38.91114869,0.504362901,11.02532534,9.580974523,174.0177351,43.31768847,112.030956,16.66904302,1.999616605,11.59045327,3.700761706,3.77156937,3.319149582,0.452419788,18.39622648,15.42698293,2.969258704,0.207320631,0,0.207320631,0,0,0,5.418804608,5.418804608,0.717437593,0,0.25632539,0.461112204,0.721508937,2.090786181,160.3357725,7.187228031,0.108496965,43.07082776,46.88599712,24.80246939,12.32255192,11.49125508,2.091100522,0.2938645,2.397492713,0.623964966,77.87010096,4.690122771,91.3874926,0,22.58262141,0.903466719,24.96914343,2.349647618,1.34283085
POL,Decile 7,1411853.269,3757679.679,5844.278764,4611.649206,3534.807474,28.57328611,0.788313074,487.0830614,0,25.66982647,1478.318449,119.7898795,4.879065433,92.67864584,4.659380763,781.0335514,11.68822842,45.70549173,1.889763404,1.091197877,28.55864026,4.778416509,38.20165982,1.893397046,18.67418635,24.4911808,1189.464759,20.49366234,3648.103448,756.067237,79.03094411,46.38522937,34.9642809,0,145.1745986,57.48678822,33.9839856,593.1085885,44.83349709,190.1190269,143.075302,143.075302,68.58135635,55.53758508,13.04377126,3.157198297,3.157198297,65.56692508,48.96894269,16.59793103,81.4243938,81.4243938,24.6935313,15.86491427,10.71811207,17.08630873,9.031804396,58.22231554,115.7390047,46.86042831,0.678884646,22.82859576,9.934096299,196.9151915,56.39414209,122.7113716,16.14024105,1.669647908,13.95679071,3.445015075,5.587884218,5.319595291,0.268298414,16.5097191,14.73842394,1.771245634,2.750623593,0,2.750623593,0.702788767,0.578808802,0.123979965,5.411956203,5.411956203,0.808698287,0.142205343,0,0.666492944,0.985739909,1.393941511,163.5195263,13.36722862,1.004158855,58.98114479,60.43798186,29.37513415,28.78361561,17.00550754,2.113151399,0,8.98673367,2.634983908,90.7053864,7.259824643,104.1848546,0,27.68552292,2.355876049,29.44372094,3.0754232,0.320325466
POL,Decile 8,1488593.941,3752193.824,6888.965938,5378.714708,4169.357682,31.90948197,1.665876209,654.4784805,0,18.00832339,1646.53841,138.816846,3.382724892,117.2444243,6.588183398,880.5120347,19.29641706,72.51267252,0.400732426,0.234722917,34.86613892,3.531630011,44.72204355,2.042743687,20.9309559,25.96500424,1463.358206,14.59135571,4128.913907,798.1694932,80.27106833,48.83007524,31.49297964,0,141.6148171,53.45939111,33.1769261,718.4446911,42.37543567,212.9661678,159.4156934,159.4156934,83.09125422,73.04792431,10.04332991,4.371320995,4.371320995,61.20066297,50.96627414,10.23438883,106.7189187,106.7189187,25.35216727,14.18892813,9.989093454,19.38445509,12.4568882,60.97361012,141.1303056,60.80606527,0.845994004,68.81839306,14.54189834,216.2011284,56.06731543,139.6194068,18.1504737,2.363614273,25.00557929,5.649031153,6.147402693,4.817513177,1.32984656,19.59686291,16.56339752,3.033562733,0.532590961,0,0.532590961,0.02136825,0,0.02136825,8.041937797,8.041937797,0.487017608,0,0.054616598,0.43240101,1.377735789,4.382900542,185.1842141,14.01568868,0.34519369,53.59313898,70.0770824,28.06991706,43.93242648,18.36694534,1.207231135,0,3.199745188,3.074071562,111.920874,9.330404923,119.252734,0,29.22591417,4.516746472,33.46180102,2.526655471,23.1424051
POL,Decile 9,1569607.811,3748891.149,8412.481196,6514.069565,5320.125481,57.48449808,5.296611872,821.2140167,0,28.41660372,1812.208743,197.5115769,4.318355781,56.06766742,8.659627388,991.8460415,35.26434638,45.64631227,2.68703286,0.789331296,35.46705849,38.25806462,83.8283412,0.552374696,23.76171827,54.62335271,1820.025961,7.32213258,4772.420318,864.1406295,92.24123475,66.55981066,41.54402524,0,193.6023568,68.99979848,31.43172594,809.809285,76.9178499,233.6699332,163.3038013,163.3038013,94.2080464,83.96549689,10.24254952,2.295999625,2.295999625,49.41348793,41.42517213,7.988315794,124.0029216,124.0029216,39.74504214,19.36564126,25.01384197,19.53411513,17.40345769,79.38200568,164.3074645,74.69606876,4.189379079,30.56345179,16.64331886,259.586659,65.37489784,172.7618285,18.97787359,2.471757858,22.96393044,6.392729648,7.402553703,6.272529156,1.130024547,23.03631601,19.82178478,3.214392633,0.306230496,0,0.306230496,1.191984696,1.191984696,0,14.5260699,14.5260699,0.705263237,0.265784641,0.080153121,0.359325475,1.400347424,4.373805283,216.9481838,18.1363473,0.372844689,74.77456444,80.98350665,39.79920767,62.8561803,25.00292602,3.49931592,0,4.061849313,7.773473886,139.0249725,14.79779015,145.5318445,0,42.01077946,5.438686517,48.71681516,2.703989871,3.017128068
POL,Decile 10,1866715.419,3752995.88,13787.05085,10505.87286,10360.56725,101.2884612,12.89307306,1003.415642,2.984718888,34.14508673,1741.834317,177.6518468,5.596392368,54.51841978,23.05120697,1230.434556,126.101758,46.26326515,0.914227506,0.750688827,59.35842126,134.6924098,134.2659884,2.311641836,30.5414011,109.2073198,3141.429787,5.622208968,7284.692196,1062.295782,125.4973353,104.6102775,56.51927983,0,328.2653456,99.00361464,89.65822132,1092.494831,98.77776364,316.127766,203.0752391,203.0752391,124.1226562,118.7388755,5.383780681,11.46052261,11.46052261,33.678291,23.69966165,9.978703256,170.9960764,170.9960764,77.96434609,33.81315418,39.75532544,37.58399042,23.98570943,135.8470324,178.8633326,117.6229091,4.838345826,156.1871761,30.46308513,397.2223304,111.3475043,261.1457102,22.04156887,2.687889882,71.62623283,12.75685049,18.67625318,16.35354821,2.322605994,32.71765541,20.24209613,12.47535543,65.15399602,1.604829597,63.54916643,0.728224594,0.573074804,0.155149791,26.53158216,26.53158216,1.921434739,0.219792191,0.2435719,1.458070647,3.236211842,6.445384855,277.5029471,39.83672507,8.621616801,137.8336368,134.1690143,69.89182396,239.187478,38.14829113,9.154794829,0.191986981,25.75842657,27.71628588,298.1763893,48.01724861,255.5096242,0,59.4133468,10.06732749,88.98109871,4.496152687,38.49402918
PRT,Decile 1,326496.4779,1033011.173,1963.539858,1699.644697,877.9909851,5.641702397,0.722128702,245.0459679,6.547295095,124.2419675,201.3623042,52.19301247,15.08939746,87.80261463,18.59459499,223.5129645,20.6136972,130.8022693,117.8097271,5.62384971,46.67740247,12.41442187,59.11657839,0.008282154,42.58260328,32.27848086,189.0341022,83.97071214,3753.567757,685.6439464,49.47381141,29.04838077,67.56036982,0,63.13783457,33.00361783,198.2670029,777.8476854,18.57769082,81.97542857,186.4900089,186.4900089,110.1425072,14.31899751,95.82350972,0.420782967,0.420782967,13.98863238,0.122072484,13.86655989,0,0,11.63397014,4.703506692,15.07123386,1.502572798,1.892652188,65.24197801,154.8561887,65.29204665,1.968638741,14.14233168,23.27926831,207.2170475,88.84079913,117.1347817,0.370670601,0.870712944,35.43877283,25.11512491,6.061242682,5.680232581,0.381010101,38.86927171,35.53675306,3.332518646,7.494791418,4.275659854,3.219131564,1.159326082,0.958137969,0.201188114,9.071110966,9.071110966,0,0,0,0,0.251303737,3.780515936,159.6776605,11.2756116,0.016748356,26.68953385,23.99686579,33.58636681,1.850258487,8.230941065,0.417787019,0.328294413,25.83438291,7.511937844,221.9284525,2.281562551,94.66403326,0,8.023493699,51.06370647,57.8761099,1.655381713,7.040090667
PRT,Decile 2,341996.3167,1030855.499,3548.138706,3060.272359,2060.913841,17.52345658,0.307070267,263.5450581,2.95485032,139.3967385,593.9787915,80.76887067,25.205669,116.3718785,22.71043484,246.6771107,13.61070923,108.4670055,34.29968719,2.673706576,54.46410346,28.33162707,68.40986191,0.138668189,45.31076922,44.00340358,398.5521559,84.56251494,4816.448719,807.2776751,60.1856488,31.75941143,54.14646894,0,83.76566492,39.25351961,167.1571581,1061.93034,47.13254203,98.16056013,213.5317538,213.5317538,132.1853153,20.11569762,112.0695971,0.020274142,0.020274142,20.88055022,0.0607259,20.81982432,0.024274598,0.024274598,17.04767434,5.557788784,24.29716543,3.079667527,4.886255232,80.54978323,187.0366459,101.2260879,7.064682563,133.1112081,25.88643272,305.7486002,159.6458739,144.0402754,0.37424854,1.688511648,52.88026093,32.23959117,5.268687912,3.557165887,1.711522024,39.93285636,36.76549489,3.167361475,6.163469072,2.623338807,3.540130265,3.280126558,3.260434425,0.019692133,7.363153814,7.363153814,0.044474217,0.002479544,0,0.041994673,1.265116479,6.666497687,188.0074829,14.39327451,0.250515621,36.30349174,35.83592527,42.63498969,5.418331033,18.04710426,8.202807487,0.151962085,30.27525419,9.036846663,264.7451103,7.966659553,110.9398169,0,8.448186911,61.94345749,78.92034673,1.568565612,25.35555864
PRT,Decile 3,379521.9494,1037077.853,4475.116027,3912.837032,2584.717086,15.79605619,2.109257211,271.1946451,3.419321112,154.0533544,947.3950703,98.95651564,32.30848243,121.4210361,11.97130924,260.0557584,40.83909224,96.73582658,24.45822509,2.295132511,60.92140544,22.3203045,74.88918723,0,49.49563646,20.25579525,492.5275955,80.94238418,5342.407348,898.2571724,58.26935793,34.08093844,83.48569527,0,107.1126101,47.06987273,170.2332901,1171.212372,41.27426875,108.2727906,231.6260274,231.6260274,134.6515748,21.76572139,112.8858534,0.342665875,0.342665875,24.99811074,0.08578281,24.91232793,0.006342937,0.006342937,25.73643879,11.27864756,29.92025673,3.133429396,3.446423944,87.42748079,220.5805271,110.1451409,6.149036439,69.05724886,33.72997999,335.6972878,166.2194345,163.3072978,4.256196627,1.91431644,68.04737793,38.86809403,4.383947795,3.776440035,0.60750776,50.082551,43.67016644,6.412384558,4.00085405,0.97101701,3.02983704,1.010086517,1.002360268,0.007726249,9.617036743,9.617036743,0.079510076,0,0,0.079510076,0.479584157,7.565747048,206.3055288,16.09080993,0.355915842,44.29901073,38.99418283,50.76500051,6.765744484,11.82799743,3.252518594,0.024468262,35.86278423,11.49775427,336.3030553,14.63660103,137.1813996,0,11.22579185,74.23082576,94.18362835,1.695165029,15.58364105
PRT,Decile 4,386624.0962,1034008.861,5452.362987,4637.06414,3397.282643,23.42339063,7.84352999,280.948294,3.593020673,148.0453752,1074.60926,105.229786,36.25664685,148.1997072,19.09526151,288.1032072,29.32113027,66.58476185,20.53790722,3.992982697,71.39447285,39.42834888,77.51496648,0,55.95078667,32.84244929,726.5056392,86.17063046,5898.646075,932.7340356,62.204145,40.61001194,57.97401223,0,116.8052528,54.50163915,159.5843381,1293.035711,38.67926346,111.7072238,246.1834111,246.1834111,142.4655393,23.35920875,119.1063852,2.743928249,2.743928249,41.41934333,0.030010785,41.38933255,0.015548597,0.015548597,21.21455632,8.268676467,26.35215976,3.624633111,3.587790035,109.5236625,238.4852365,140.2648854,8.264413793,122.0160358,35.13945578,410.455647,237.784928,171.0684665,0.684323922,0.91795719,64.34022628,42.41421476,7.691477066,4.509200535,3.182276532,39.84603279,33.93699779,5.909035004,13.99246049,5.206607793,8.785852698,5.83298296,5.640919923,0.192063037,13.97997614,13.97997614,0,0,0,0,0.627477967,7.011070747,215.0702807,25.55878127,0.347938735,49.16916382,56.92686913,45.2459059,15.24903298,16.39742862,5.864420895,0.018791911,66.46751493,22.78409234,369.7076139,15.97698204,141.2284647,0,14.55118298,85.42906937,108.9082633,2.061875784,18.08807089
PRT,Decile 5,393760.1119,1035413.071,6435.357722,5388.618042,3983.912248,30.03608918,11.82677372,358.3102425,2.860427015,142.782772,1375.277771,161.4970914,64.61601493,121.1538304,12.59907535,314.6181174,45.1934937,61.6940988,8.71421462,1.55011304,51.29787812,31.74383478,86.69644205,0.327891584,59.50230186,31.96499606,955.272396,82.40701098,6440.425889,991.4601657,78.82937412,49.19064905,64.31290531,0,149.4232234,62.37451191,188.6144034,1352.849464,48.98607963,126.7074528,253.4672898,253.4672898,152.9153905,33.63852854,119.276862,2.410430571,2.410430571,32.13157832,0.090268097,32.04131022,0.010918159,0.010918159,36.66451898,8.665341418,35.66974143,4.029913432,7.449213379,122.2181562,244.2359822,149.5639087,5.216400885,77.08115685,40.36456055,413.2727441,234.1177675,174.7349436,1.938464783,2.481602193,80.15239946,56.03149583,9.617023538,8.939936535,0.677087003,33.48359773,30.18243807,3.301159668,17.10095122,5.519749364,11.58120185,3.843029504,3.774553152,0.068476352,10.16407176,10.16407176,0.243721651,0.004099942,0,0.239621709,0.60131148,13.48183123,226.648841,32.26981053,0.332729342,57.03997908,66.62991232,53.75346263,20.64952288,28.15147798,15.12316766,0.03329781,58.17233117,34.53635014,451.525236,32.76491611,195.4789255,0,18.64175369,79.49471953,123.88278,2.676537556,19.78855132
