# File: GCAMFAOSTAT_GDP.csv
# Title: FAO real and nominal GDP since 1970
# Units: 2015 million USD or nominal million USD
# Description:  Data is preprocessed and generated by gcamfaostat.
# Data source: FAOSTAT (main domain:MK FAO.udpate:2024-06-12T00:00:00)
# Date of CSV last update: 2024-07-24
# Column types: iicicccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,item_code,item,element_code,element,unit,area,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
117,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Republic of Korea,63742.40546,70464.36946,75547.92326,86803.29662,95059.88335,102512.5148,116066.1535,130384.0535,144665.0002,157209.2304,154622.0575,165826.2444,179652.9661,203683.6603,225175.6276,242826.8389,270332.4692,304728.7403,341258.7549,365395.6235,401487.7681,444760.345,472329.4501,504813.7859,551603.2913,604637.5505,652347.7058,692601.163,657074.5453,732420.9051,798784.3426,837544.5506,902246.0621,930642.373,979011.4993,1021192.628,1074951.543,1137293.878,1171560.371,1180847.318,1261201.91,1307685.623,1339103.175,1381481.889,1425723.208,1465773.246,1508967.849,1556645.737,1601903.714,1637850.078,1626230.918,1696235.847,1740552.929,1766748.251
118,22008,Gross Domestic Product,6110,Value US$,million USD,Kuwait,2872.798856,3880.957238,4447.500673,5405.089807,13003.51899,12015.90172,13119.57969,14139.84916,15502.48094,24749.78095,28690.61837,25248.81758,21583.05873,20869.59512,21701.54163,21446.15229,17904.66446,22367.49912,20689.5872,24314.16088,18470.81867,11014.2318,19868.85962,23956.51186,24859.33968,26554.0644,31492.08525,30351.19617,25945.37709,30123.38433,37717.81672,34889.59779,38135.75683,47873.98805,59436.7153,80797.94521,101558.9751,114635.4676,147380.2802,105967.8435,115416.0475,154040.737,174047.1996,174167.6267,162656.2261,114584.5703,109406.1692,120687.6353,138202.3103,136191.7513,105948.7652,137383.2471,175363.0967,155929.9345
118,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Kuwait,56065.58426,60014.66514,62355.70301,58258.88673,50690.28855,44468.35537,47406.01697,45582.05299,48934.51015,55736.02067,44917.2437,36416.77607,32138.13161,34689.40832,36507.69016,34950.78634,37945.26925,41036.34838,36911.12145,46468.4654,34280.30155,20222.70731,36968.99544,49447.30991,53714.71163,54453.40966,56081.85863,57483.56154,59586.11591,58521.09654,61262.66253,61395.03648,63248.27173,74203.53956,81801.8041,90480.24004,97280.02494,103108.7146,105665.6497,98188.63971,95860.97623,105090.917,112054.6682,113342.5129,113909.3501,114584.5703,117938.6467,112380.9763,115116.3424,114480.824,104343.3089,105538.7511,114892.9744,115932.7558
119,22008,Gross Domestic Product,6110,Value US$,million USD,Latvia,3950.853797,4152.893956,4701.85004,5631.467376,5620.671473,6253.104454,6276.427799,6731.176489,7658.443668,8218.850903,8569.094297,8266.694526,8750.587152,9052.317188,8552.926868,8332.81343,7759.68892,7296.983351,7144.82391,7129.017852,16771.04761,8856.525051,5900.719067,5142.430838,5286.169287,5407.521619,5974.893151,6528.163774,7166.640733,7533.632914,7959.113349,8361.978221,9556.95016,11771.45878,14436.0239,17003.04879,21570.36811,31056.06375,35852.15271,26413.37479,23964.00339,27711.8557,28175.71597,30200.88194,31345.14867,27252.12863,28064.53335,30483.80602,34429.02344,34225.54754,34390.91034,39443.12617,40876.42552,46342.39984
119,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Latvia,7372.707215,7756.728874,7975.443196,8590.895126,9002.891873,9239.408524,9809.083038,10315.17781,10841.61809,11205.29424,11754.62323,12377.70473,13323.77133,13944.30964,14508.89778,14712.35296,14938.69685,15248.96601,16042.44122,17133.46965,43221.36746,22079.64597,14382.93759,12244.3849,12323.47493,12345.32287,12664.82172,13784.00097,14657.34669,15061.3287,15916.17076,16922.63112,18122.12898,19648.53093,21276.24392,23557.13513,26377.35664,28999.77277,28057.53514,24056.49134,22984.63819,23576.19666,25236.4907,25743.23108,26232.91178,27252.12863,27897.62656,28821.72873,29971.86536,30147.95079,29088.61123,31046.77954,32089.47643,32216.22987
120,22008,Gross Domestic Product,6110,Value US$,million USD,Lao Peoples Democratic Republic,119.107252,131.388099,141.798888,162.62634,183.717746,214.12678,232.588778,242.113639,261.721863,277.772221,333.161661,420.598844,478.21949,520.232615,577.633009,626.112268,669.923951,676.701977,686.4892,814.638248,901.79544,1071.274659,1228.791031,1387.010214,1608.568307,1852.406521,1952.594427,1819.883136,1339.287476,1515.458803,1806.027495,1827.359032,1906.867796,2184.279301,2576.838115,2946.350268,3605.9859,4570.00838,5731.763439,6056.946699,7313.450659,8909.528017,10191.35507,11942.23384,13268.42171,14390.44613,15805.69248,17071.15548,18141.64109,18740.56151,19115.96902,19074.40774,15362.70163,14713.45562
120,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Lao Peoples Democratic Republic,1047.706635,1099.973515,1137.941642,1237.281229,1282.35228,1367.904087,1408.33839,1380.251857,1393.98474,1366.130467,1502.7963,1733.20215,1855.977819,1942.930988,2082.187075,2187.753209,2294.627868,2261.911239,2216.442275,2530.969545,2700.66039,2816.695982,2973.300272,3147.934654,3391.6181,3644.422091,3895.467736,4164.771476,4331.142245,4646.378393,4916.333227,5199.667533,5556.636046,5901.691557,6316.066213,6743.452506,6682.418882,7900.966546,8516.033182,9154.901738,9899.290541,10695.24184,11540.00147,12466.22878,13415.15149,14390.44613,15401.0636,16462.58667,17491.1625,18445.72773,19050.06839,19712.96384,20584.82441,21401.4244
121,22008,Gross Domestic Product,6110,Value US$,million USD,Lebanon,1989.537972,2235.674197,2788.620191,3636.868415,4672.176711,4354.636644,1908.332325,3572.083752,3980.333806,4596.848302,5447.032426,5206.435563,3550.854622,3762.840686,2642.991314,2275.418244,2808.57021,2180.269236,3476.945821,2852.034524,2950.195892,4355.716759,5734.175736,7909.021591,9363.549454,11505.95745,13632.41831,15595.11615,16910.07149,17008.98236,16678.53858,17065.26999,18712.36108,19801.57718,21159.82799,21497.3365,22022.70985,24827.35502,29118.91611,35399.58293,38443.90704,39927.12596,44016.79952,46880.10308,48095.21375,49929.33784,51147.30877,53027.68069,54901.51916,51962.95358,39009.0329,36717.64707,39303.06681,
121,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Lebanon,21490.1569,23473.11539,26326.10171,27567.10775,28229.56458,19675.0216,8461.504491,15508.1795,15035.192,16450.02148,17018.31153,17111.85506,10816.60463,13273.03432,19176.78073,23836.72094,22222.1992,25939.7569,18622.43903,10717.00542,13560.56563,18740.79786,19584.12195,20954.61216,22631.6408,24110.60622,25349.04844,24769.36993,25659.24503,25542.9896,25886.30437,26888.43028,27806.69834,28702.76196,30510.47893,31329.92306,31815.38492,34777.59532,37931.62004,41812.84242,45147.47328,45539.05532,46707.03707,48494.92336,49699.56641,49929.33784,50705.51406,51163.39952,50199.12013,46727.88851,34621.75254,31159.57729,31159.57724,31321.95556
122,22008,Gross Domestic Product,6110,Value US$,million USD,Lesotho,79.430815,76.277411,90.367545,136.784748,155.905031,162.268094,160.207781,209.74243,289.222458,314.789661,414.162615,420.606281,385.984591,394.041368,347.015134,277.918478,310.46205,415.775774,477.522236,503.823267,587.892778,654.572445,785.109993,780.359394,798.472192,893.47649,895.050408,974.017247,854.270992,854.383661,822.09882,752.958073,700.042059,1033.046679,1315.577563,1458.54598,1523.029996,1682.131788,1766.902643,1740.894928,2234.320198,2578.971918,2478.315271,2365.677209,2441.063149,2359.686745,2114.42647,2305.01501,2554.898765,2390.146035,2051.58319,2406.780542,2287.368692,2206.143201
122,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Lesotho,321.333115,291.342025,347.039765,437.6251,463.943812,425.995901,496.383155,583.908175,698.976034,623.080212,605.978036,611.890017,633.848803,579.374122,594.576359,650.317892,663.197565,696.980312,770.844278,833.254809,886.898786,923.345479,964.574961,999.461103,1032.047647,1079.464568,1185.404828,1281.995558,1219.5143,1255.794309,1320.332565,1376.172129,1383.498546,1448.400582,1481.620901,1521.664388,1587.209322,1811.204117,1911.244626,1887.282154,1986.735641,2078.45155,2210.102579,2249.71926,2288.20178,2359.686745,2444.845699,2368.122086,2333.058806,2299.976169,2128.427571,2167.860529,2192.029636,2240.670773
123,22008,Gross Domestic Product,6110,Value US$,million USD,Liberia,316.498842,333.728549,361.668613,422.903922,517.358584,621.809529,644.352164,720.344306,789.196247,909.151629,934.958356,1075.416316,1115.197437,1107.343216,1091.634773,1076.436345,1057.973824,1111.321328,1181.499306,1217.506321,595.204667,538.842935,346.06723,248.363238,204.698379,208.724217,246.814839,418.607741,510.980027,616.003407,644.944279,637.808642,686.682868,529.063491,643.917921,706.232558,815.419829,949,1101,1155,1292,1538,1734,1936,2053,2669,2757,2763,2744.956787,2582.242493,2480.889253,2863.648192,3265.201321,3594.679361
123,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Liberia,1503.845985,1579.901718,1636.851665,1700.047734,1757.798824,1689.670584,1770.883055,1787.57673,1890.445861,1980.68194,1856.156151,1783.967287,1815.270895,1752.832887,1742.511157,1707.315748,1687.179913,1717.46827,1766.031166,1815.270895,888.922457,762.471355,494.953087,331.740368,259.545869,248.473094,278.591044,574.677074,748.276277,910.962375,1171.64276,1205.8397,1251.212614,874.031787,896.936711,944.31269,1071.794902,1473.717991,1593.089149,1717.350102,1842.71666,1993.819426,2219.121021,2321.200588,2441.903019,2669,2655.654999,2722.046375,2755.324788,2692.551736,2615.256049,2745.671358,2877.686353,3002.836932
124,22008,Gross Domestic Product,6110,Value US$,million USD,Libya,3978.874521,4880.522698,5844.722462,8003.296604,14021.76254,13649.1199,17718.57972,20809.49153,20537.23131,28332.39534,38185.79223,33436.64817,32845.04912,31794.29063,28934.85539,29887.03752,24319.92383,22642.65392,25559.95621,27057.7412,31088.34833,34409.28964,36447.72482,32976.89843,30772.5279,28292.44462,31284.18565,33193.98035,29896.77065,33639.77144,38470.50655,34061.32734,22311.56671,27199.85842,35144.31807,48852.71023,60094.2295,68033.01228,86710.719,60808.53833,75380.80066,48169.24383,92540.96467,75351.95867,57372.35256,48717.50627,49912.08523,67157.45166,76686.0485,69254.14397,46841.92353,39005.70644,40537.1498,42334.7965
124,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Libya,30180.39718,28587.61916,31196.4797,31800.63688,38858.29118,40423.6075,49672.91388,54070.31796,55857.29807,60861.05626,61278.12522,49518.7422,50908.26622,49649.69818,47146.46891,51072.25092,45274.27041,38618.0231,41544.89209,44535.88217,46192.67562,53424.19981,51975.18907,50019.26259,50987.02864,49854.90912,50918.87429,53573.1077,51670.05981,52057.40919,53274.73887,53547.36014,53840.51539,61927.98539,65852.37241,73950.78407,78799.90814,83709.12885,83573.47968,79896.09467,83912.66923,41672.27753,77854.9611,63842.65512,49131.51607,48717.50627,47991.15694,63584.34872,68633.81575,60949.78335,42984.32131,55145.06249,44922.54801,52803.31061
125,22008,Gross Domestic Product,6110,Value US$,million USD,Liechtenstein,110.617915,128.776607,153.393256,206.184278,248.16975,285.702666,322.2898,375.994027,522.496381,627.057635,684.834945,608.055192,628.590316,637.894963,634.269484,681.299778,1008.539923,1270.065533,1453.601816,1451.249607,1755.860468,1898.795352,2033.11606,2010.774074,2245.567708,2695.245003,2717.995175,2563.442673,2742.541906,2946.496054,2747.178267,2755.926673,2973.606261,3396.302748,3820.531355,4046.135188,4424.104115,5089.173411,5620.107027,4981.831948,5621.057217,6348.10371,6034.435862,6391.711429,6657.45023,6268.51314,6237.299538,6474.31091,6692.618411,6436.036749,6405.872485,7710.381492,7757.945359,
125,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Liechtenstein,1636.938503,1664.262676,1692.042951,1720.28694,1749.002385,1778.197156,1862.815785,1951.46114,2044.32484,2141.607622,2243.519776,2351.541098,2314.149102,2326.6131,2426.325091,2596.666407,2700.533064,2949.813038,3115.999688,3371.947826,3286.74797,3465.580533,3498.117985,3519.138269,3606.947578,3676.907996,3844.486989,4235.675383,4526.26464,4997.49059,5158.419297,5120.603356,5069.708698,4971.479817,5122.571627,5369.893306,5850.683506,6395.483523,6221.999112,5568.153537,5980.382782,5737.46279,5799.047237,6084.58635,6265.691615,6268.51314,6414.715966,6618.215101,6680.018071,6704.739258,6656.179782,6695.027362,6884.850768,7070.818026
126,22008,Gross Domestic Product,6110,Value US$,million USD,Lithuania,5086.058551,5346.151213,6052.839672,7249.565353,7235.667447,8049.818347,8079.843224,8665.255537,9858.955787,10580.38567,11031.26503,10641.97628,11264.9065,11653.33308,11010.45219,10727.09322,9989.291989,9393.636534,9197.756893,9177.409256,19514.44607,9980.258448,8037.647737,6892.993902,6352.640053,6699.238229,8382.663817,10118.80589,11239.74101,10971.77266,11524.97509,12237.59849,14256.82534,18781.97009,22624.27593,26113.49146,30176.02237,39691.30431,47842.63519,37386.78227,37138.46473,43582.24887,42943.44216,46514.47118,48574.53194,41418.87298,43018.08724,47758.73693,53751.41141,54808.53164,56964.943,66798.93379,70878.07444,79525.09073
126,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Lithuania,11122.74545,11702.09508,12032.05579,12960.54989,13582.1038,13938.92178,14798.35433,15561.86808,16356.07584,16904.73145,17733.46999,18673.47434,20100.74627,21036.91388,21888.67293,22195.61313,22537.0841,23005.1679,24202.23468,25848.20149,58901.21928,29125.0718,22933.38136,19212.01313,17335.75793,17906.11826,18829.79898,20394.72881,21919.38953,21669.1641,22469.95357,23936.36721,25552.41059,28252.2673,30108.29721,32436.38143,34841.25411,38711.23949,39723.31505,33828.9279,34387.52491,36464.19034,37865.8245,39210.08885,40596.95357,41418.87298,42462.14326,44280.62571,46048.88851,48197.38155,48185.51897,51213.83912,52463.54665,52319.79654
127,22008,Gross Domestic Product,6110,Value US$,million USD,Marshall Islands,8.487081,9.202026,10.066877,11.715861,15.359772,16.847316,18.323331,20.398975,22.416963,25.784121,26.96032,31.309947,35.244447,42.139047,45.566167,44.289646,56.512887,63.572385,71.349134,73.478976,79.210062,83.278325,92.616749,101.928941,111.598478,125.101891,116.230929,109.994392,112.164803,113.405968,114.905144,122.453934,132.020081,131.249817,132.934555,137.666306,142.745178,149.869965,145.96907,150.624878,160.318512,171.567093,179.855804,185.468002,185.172867,182.997299,200.715988,212.701248,219.330307,232.09227,241.722351,259.538666,279.6679,294.867242
127,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Marshall Islands,43.554103,44.560164,45.042235,60.321804,69.564999,69.606919,69.858433,71.556162,75.580412,77.194302,71.64,76.251118,79.934987,92.331228,95.900841,89.89996,111.963673,122.447751,131.985189,129.752546,133.22509,133.342158,143.954037,153.764841,164.045155,178.873208,161.66843,153.477737,152.434967,150.354691,154.065857,164.721771,170.731247,168.109833,166.919754,169.879272,170.223312,175.997253,162.539795,168.510391,177.646423,177.100601,174.811203,181.243683,179.213852,182.997299,186.686661,193.053497,201.150223,222.953308,218.847397,221.287064,224.6064,231.306409
128,22008,Gross Domestic Product,6110,Value US$,million USD,"China, Macao SAR",169.026522,202.363005,247.846255,338.115471,389.027906,450.27474,447.854454,572.805278,749.040982,852.959137,1019.41141,1075.902763,1142.497658,1133.013286,1304.361353,1362.072217,1532.105006,1957.724748,2288.761917,2705.66538,3246.481368,3765.249711,4914.365395,5665.606115,6311.207516,7046.147442,7176.89295,7267.571196,6797.792474,6547.670439,6774.193548,6860.272608,7371.692469,8246.479395,10643.25344,12160.05676,14874.09838,18439.9818,21027.01855,21587.78601,28241.79967,36845.88723,43189.72408,51536.59294,54902.83179,45048.18825,45070.80728,50383.87112,55190.65849,55082.29157,25343.5262,30969.33567,24042.28708,39075.87055
128,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,"China, Macao SAR",2393.681794,2581.486012,2784.218544,3002.422134,3238.022462,3493.043331,3765.105248,4061.666538,4385.070722,4715.182903,5099.051667,5518.219568,5862.88895,6450.546107,6996.227754,7047.479621,7519.182328,8593.964134,9265.22445,9730.781571,10507.32853,10891.83349,12340.33649,12980.28911,13532.34825,13978.30907,13919.75207,13880.90733,13246.40457,12934.02328,13677.29131,14072.34812,15326.27956,17110.35474,21666.90085,23416.65351,26552.17782,30396.06787,31426.90294,31827.40961,39823.28069,48431.73913,52907.9288,58597.00203,57396.7575,45048.18825,44742.30041,49153.90345,52302.2987,50961.51738,23271.13067,28748.12321,22581.08574,35881.34524
129,22008,Gross Domestic Product,6110,Value US$,million USD,Madagascar,1052.455079,1137.955987,1300.600232,1602.07548,1815.059655,2161.066514,2065.269921,2232.898097,2527.114967,3278.519573,3826.178504,3402.801414,3337.802722,3324.506726,2782.443656,2747.957579,3818.428998,3006.705987,2862.365542,2927.391924,3609.221121,3132.849595,3511.106556,3913.223832,3456.05834,3668.341486,4637.84404,4116.180192,4339.993062,4320.178212,4501.715508,5258.509713,5104.91287,6354.960759,5066.222723,5849.435651,6402.803753,8524.620891,10725.13772,9616.879408,9982.711338,11551.81962,11578.97506,12423.55546,12522.9574,11323.0207,11848.61386,13176.31359,13760.03328,14104.66468,13056.08013,14554.75412,14954.9676,15780.91279
129,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Madagascar,5523.023787,5757.763371,5684.684067,5560.670702,5629.320957,5700.185737,5525.238312,5655.89525,5507.522117,6047.866064,6096.5856,5569.528799,5467.660678,5511.951166,5605.912231,5670.709691,5781.804891,5849.919498,6049.016653,6295.749557,6492.80837,6083.142392,6155.297726,6284.347224,6279.847113,6387.371483,6524.630669,6765.371484,7030.613833,7361.014488,7709.722605,8171.419169,7137.665395,7836.223833,8248.174404,8627.82962,9061.171595,9626.649239,10272.85083,9864.124028,9925.206605,10081.86875,10385.44875,10624.35315,10979.12188,11323.0207,11775.16546,12238.31893,12629.25447,13186.3602,12244.77344,12947.98631,13439.51839,14000.48389
130,22008,Gross Domestic Product,6110,Value US$,million USD,Malawi,579.154348,728.514493,832.498418,802.818733,991.310465,1107.997918,1211.195441,1456.85803,1714.737269,1840.148967,2236.356796,2236.401776,2113.676343,2203.656462,2157.877491,2027.757275,2124.237127,2218.459893,2472.883263,2970.408323,3166.319965,3658.041858,3285.104233,3612.29898,2134.243006,2473.657154,2974.842641,3140.904838,3214.447154,3208.978291,3150.376893,3101.595762,3495.601873,3209.166776,3476.332983,3655.889846,3998.016416,4432.93747,5321.011778,6191.126455,6959.657612,8405.772738,6310.237537,6127.678293,7255.818612,8215.964597,7123.811133,8943.543794,9879.22035,11051.85271,11769.3136,12504.57152,12558.74851,
130,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Malawi,1132.70672,1295.595961,1427.410946,1460.250842,1568.933122,1655.664795,1758.725578,1835.017327,1987.600825,2053.72034,2246.1897,2003.394555,2032.305113,2117.966024,2200.950031,2304.546195,2351.392006,2328.102946,2404.662385,2502.369361,2621.759256,2826.274681,2602.485551,2882.757344,2548.679791,2778.625799,3047.386907,3162.956591,3200.986573,3240.674748,3291.863473,3134.012779,3217.222644,3400.785768,3585.124783,3702.313199,3876.321919,4248.448823,4573.01913,4953.865206,5294.397152,5830.048069,6085.78504,6791.139679,7575.154656,8215.964597,8859.754432,9790.068337,10216.2853,10800.33247,10886.04352,11382.26119,11487.10491,11762.79543
131,22008,Gross Domestic Product,6110,Value US$,million USD,Malaysia,3864.145665,4244.395358,5043.347486,7662.90376,9496.20562,9329.16513,11050.2346,13139.48686,16358.08222,21213.2682,24488.22094,25004.2858,26804.49747,30347.44212,33942.90226,31199.63754,27734.11498,32181.2059,35272.10473,38847.97007,44024.58524,49134.80885,59151.67852,66894.96697,74482.42486,88832.70638,100849.6816,100169.1436,72175.31454,79148.42105,93789.73684,92783.94737,100845.5263,110202.3684,124749.4737,143534.4185,162692.2602,193549.548,230811.5913,202257.4582,255017.6452,297951.6677,314443.0612,323276.2817,338066.2029,301354.7358,301255.4059,319109.1423,358788.924,365177.8037,337339.3813,372981.1734,406305.8351,421739.6926
131,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Malaysia,17060.93341,20973.28195,22942.34699,25626.84973,27758.66074,27981.02651,31216.60965,33636.85162,35875.01147,39229.00215,42149.30346,45075.28628,47768.32679,50737.86794,54676.10826,54088.07093,54684.63054,57632.39253,62703.14918,68459.47591,74627.434,81750.9714,89014.64164,97822.59002,106834.0479,117334.8575,129071.5121,138523.0857,128328.5967,136204.908,148271.1213,149038.6843,157073.3423,166165.5316,177437.267,186898.469,197336.4626,209766.264,219901.6872,216573.412,232653.6573,244970.1391,258378.4675,270506.0358,286754.5812,301354.7358,314764.2855,333060.7892,349191.1172,364601.691,344422.97,355073.0781,385944.4113,403238.5804
132,22008,Gross Domestic Product,6110,Value US$,million USD,Maldives,42.386045,47.25062,55.149915,67.753492,85.78984,53.772587,49.094228,45.748942,53.448472,84.497036,93.121868,98.464068,125.127146,130.687388,150.598986,166.01298,185.197817,184.330462,219.962931,247.367072,280.692367,319.007692,371.832352,420.830313,464.686229,566.346256,639.310371,721.416106,766.653857,836.422024,886.230585,887.119092,913.325489,1052.121056,1226.829565,1163.362434,1575.200391,1868.38346,2271.646188,2345.294879,2588.176058,2774.350161,2886.163937,3295.00923,3697.353152,4129.50526,4409.942715,4816.426413,5404.344065,5726.094826,3712.604694,5254.366169,6170.638747,6962.801036
132,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Maldives,194.082892,204.189227,209.139269,212.439297,224.60815,206.664248,207.901759,231.2956,265.260718,293.54867,348.069046,389.018345,377.300289,438.635339,556.87158,629.185709,688.198262,749.216607,814.563244,889.938847,1034.567106,1113.74316,1183.418087,1256.260057,1339.658834,1434.670099,1547.415754,1677.366811,1803.080136,1914.432164,1988.057596,1909.65587,2048.457036,2330.120898,2465.649276,2188.925363,2705.63867,2898.372878,3158.641459,2900.966967,3099.261735,3364.952115,3444.49109,3684.339496,3971.758311,4129.50526,4400.906098,4711.369735,5119.751555,5493.408214,3685.591913,5074.588024,5780.294559,6197.920841
133,22008,Gross Domestic Product,6110,Value US$,million USD,Mali,320.361767,382.98262,433.311866,501.93462,471.052335,701.262417,830.514629,966.485827,1120.135002,1416.289764,1651.165522,1522.964934,1336.881878,1174.833086,1154.593402,1260.339167,1839.02615,2175.594835,2250.413782,2256.7316,2731.729199,3007.865238,3095.266279,3054.980094,2233.404802,2836.906028,3147.709238,2871.846026,3275.070827,3439.462962,2954.129672,3465.30596,3889.758004,4703.504354,5444.474173,6245.031183,6899.799659,8145.694928,9750.823479,10181.02197,10678.749,12978.10717,12442.74702,13245.77667,14388.38546,13094.84923,14026.04833,15365.71306,17070.86758,17280.25081,17465.39278,19309.46351,18827.17653,20938.63108
133,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Mali,591.953549,607.160813,642.64339,633.292185,623.610249,696.105246,790.938717,841.152625,828.842556,915.006352,875.424643,913.165003,970.060019,919.802755,926.061207,1004.765979,1166.727124,1139.227866,1142.072617,1227.604791,1257.190199,1441.460576,1415.61838,1479.432563,1585.222634,2175.370384,2614.895203,2914.755248,3104.572597,3514.862991,3680.178907,4219.738058,4554.363062,5144.256229,4827.743408,5328.309511,5995.075929,6492.837139,7112.63419,7948.118898,8812.00676,9494.927538,10559.84241,11300.56067,12180.73033,13094.84923,14260.88796,15220.39781,16251.20953,17272.34905,17388.28809,18014.47582,19313.57926,20279.25822
134,22008,Gross Domestic Product,6110,Value US$,million USD,Malta,260.947106,275.361011,307.133645,359.70141,391.408106,493.961028,549.45259,651.057742,826.019287,1042.095043,1301.15004,1294.188228,1284.784892,1213.238686,1146.710683,1163.352264,1493.522003,1822.665939,2101.807249,2204.999606,2651.144938,2862.298095,3145.10186,2819.606093,3120.706329,3720.426728,3822.726528,3793.632174,4010.754059,4121.468777,4069.409389,4088.275564,4470.609215,5448.282451,6097.657864,6405.530089,6804.193323,7975.537948,9090.713187,8695.780707,9027.012209,9626.120009,9462.367398,10547.9694,11610.37964,11087.00787,11660.05576,13484.55233,15404.37063,15992.36506,15252.6584,18087.17447,18100.97678,20142.60683
134,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Malta,1063.210036,1089.30108,1152.898,1200.698944,1321.205781,1579.634877,1848.442652,2073.659976,2305.104508,2546.927718,2726.478858,2816.773361,2881.121168,2863.477414,2890.461979,2965.188465,3080.391797,3207.011675,3476.857318,3761.233111,3997.866981,4247.993135,4447.263763,4646.534391,4909.114958,5220.475315,5417.670208,5702.475982,5994.762271,6277.71341,6702.755983,6624.012242,6793.921272,7070.74434,7080.615035,7320.173459,7503.945824,7862.2853,8163.064211,8070.568041,8517.96558,8557.67017,8910.131593,9397.788255,10115.13265,11087.00787,11461.87244,12707.79806,13650.1721,14613.72932,13433.23864,15085.1936,16128.49272,16685.24829
136,22008,Gross Domestic Product,6110,Value US$,million USD,Mauritania,456.966944,489.970157,572.598008,649.21295,823.252298,1070.329046,1199.376537,1228.397899,1208.718431,1506.021912,1857.430475,2005.587367,1846.362193,1876.782465,1632.620301,1530.480568,1798.589551,2038.126721,2143.768042,2187.302018,2288.60846,2453.893822,2486.334208,2124.027071,2250.783322,2370.8319,2398.385874,2330.794638,2032.34763,1985.922807,1779.520861,1746.063579,1777.057504,2051.147606,2437.301154,2936.811964,3919.577286,4346.212411,5206.437123,4714.59549,5628.878865,6764.627665,6728.208835,7223.071177,6581.015977,6166.86396,6398.747532,6800.135962,7473.550557,8066.118985,8405.498735,9996.240419,10997.16861,
136,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Mauritania,1843.747753,1856.308704,1859.306204,1844.03323,2000.902377,2203.590448,2350.610668,2341.618169,2166.478548,2383.440426,2400.140781,2495.775294,2305.077221,2362.457929,2312.050688,2389.555767,2528.412456,2586.870122,2618.387802,2715.045527,2686.842729,2763.663784,2824.068286,3068.895938,3216.697544,3139.350317,3470.785816,3330.406933,3422.918236,3548.648126,3409.611176,3382.351544,3429.078188,3666.65397,3840.187824,4169.149346,4933.48778,4836.326549,4820.314478,4825.032404,4951.459326,5158.072994,5388.639537,5612.311897,5852.228313,6166.86396,6244.622516,6636.194423,6952.885147,7321.154259,7252.444044,7429.793008,7955.450863,8306.445355
137,22008,Gross Domestic Product,6110,Value US$,million USD,Mauritius,205.522143,231.154788,289.846577,363.168703,603.431827,606.530348,753.378074,881.363832,1086.538886,1296.031259,1211.119204,1222.460909,1153.991736,1166.697025,1113.489496,1151.550198,1565.443222,1959.005505,2214.048712,2264.069383,2735.082565,2929.774751,3412.657126,3451.922039,3769.173208,4272.660904,4673.767108,4425.877247,4407.170659,4535.540924,4869.255454,4817.388282,5055.09784,6073.442659,6869.358258,6775.278499,7028.810755,8150.150144,9990.356849,9128.843109,10003.67069,11518.41343,11668.69653,12292.97401,13074.13009,12007.29105,12594.15535,13713.506,14735.67422,14436.34712,11401.041,11476.4336,12898.30709,14511.43569
