# File: OutputsByTech.csv,,,,,,,,,,
# Title: Outputs by tech used for GDP intensity policies,,,,,,,,,,
# Comments: Heavily filtered; could be even more filtered to just the needed sectors,,,,,,,,,,
# Updated August 17th with IAMCOMPACT reference scenario,,,,,,,,,,
# Units: EJ,,,,,,,,,,
# Column types: cccccnnnnnc,,,,,,,,,,
# ----------,,,,,,,,,,
region,sector,subsector,output,technology,1990,2005,2010,2015,2021,Units
Russia,refining,oil refining,oil-credits,oil refining,9.63592,6.10617,6.71111,6.60655,7.03984,EJ
Russia,refining,oil refining,refining,oil refining,9.63592,6.10617,6.71111,6.60655,7.03984,EJ
Australia_NZ,regional ammonia,domestic ammonia,regional ammonia,domestic ammonia,0.324491,0.57576,0.568016,0.559449,0.540045,Mt NH3
Australia_NZ,regional ammonia,imported ammonia,regional ammonia,imported ammonia,0.272353,0.994656,1.02494,1.64554,2.34228,Mt NH3
China,regional ammonia,domestic ammonia,regional ammonia,domestic ammonia,16.8292,31.7881,35.8733,37.3064,30.471,Mt NH3
China,regional ammonia,imported ammonia,regional ammonia,imported ammonia,6.80546,0.640521,0,0,0,Mt NH3
Russia,regional ammonia,domestic ammonia,regional ammonia,domestic ammonia,4.23519,1.05894,1.49472,1.57985,2.50451,Mt NH3
Australia_NZ,regional beef,regional beef,regional beef,no-storage-pass-through,0.918832,1.0001,1.32472,1.09932,1.03045,Mt
China,regional beef,regional beef,regional beef,no-storage-pass-through,1.13534,5.75346,6.50424,7.21552,10.7766,Mt
Russia,regional beef,regional beef,regional beef,no-storage-pass-through,5.16186,2.59656,2.6063,2.25707,1.8909,Mt
Australia_NZ,regional biomass,regional biomass,regional biomass,regional biomass,0.0988076,0.158249,0.168806,0.186147,0.178697,EJ
China,regional biomass,regional biomass,regional biomass,regional biomass,5.39E-04,0.289069,0.93116,1.40146,2.93003,EJ
Russia,regional biomass,regional biomass,regional biomass,regional biomass,0.240889,0.232471,0.237346,0.261418,0.380499,EJ
Australia_NZ,regional biomassOil,regional biomassOil,DDGS and feedcakes,OilCrop,0,0,0.0759466,0.168463,0.00138217,Mt
Australia_NZ,regional biomassOil,regional biomassOil,regional biomassOil,OilCrop,0,0,0.00237333,0.00526446,4.32E-05,EJ
China,regional biomassOil,regional biomassOil,DDGS and feedcakes,Soybean,0,0.208851,2.64866,3.36066,6.84477,Mt
China,regional biomassOil,regional biomassOil,regional biomassOil,Soybean,0,0.00189865,0.0240788,0.0305514,0.0622252,EJ
Russia,regional biomassOil,regional biomassOil,DDGS and feedcakes,OilCrop,0,0,0,0,0,Mt
Russia,regional biomassOil,regional biomassOil,regional biomassOil,OilCrop,0,0,0,0,0,EJ
Australia_NZ,regional coal,domestic coal,regional coal,domestic coal,1.51303,2.21631,2.25923,1.93346,1.72699,EJ
Australia_NZ,regional coal,imported coal,regional coal,imported coal,0,0,0,0,0.00259877,EJ
China,regional coal,domestic coal,regional coal,domestic coal,21.0317,51.3561,70.9764,77.6232,86.5088,EJ
China,regional coal,imported coal,regional coal,imported coal,0,0.420281,2.47832,6.41696,5.5381,EJ
Russia,regional coal,domestic coal,regional coal,domestic coal,7.95705,4.6023,4.44917,4.73522,4.45324,EJ
Russia,regional coal,imported coal,regional coal,imported coal,0.217063,0,0,0,0.585526,EJ
Australia_NZ,regional corn,regional corn,Corn,ag-storage,0.153996,0.106216,0.0886527,0.112003,0.0890098,Mt
Australia_NZ,regional corn,regional corn,regional corn,ag-storage,0.371045,0.658511,1.07175,1.23143,0.944175,Mt
China,regional corn,regional corn,Corn,ag-storage,47.2951,13.361,40.8942,169.569,205.181,Mt
China,regional corn,regional corn,regional corn,ag-storage,76.2308,131.73,167.084,204.653,270.124,Mt
Russia,regional corn,regional corn,Corn,ag-storage,0.699145,0.699145,0.699145,0.677763,0.843764,Mt
Russia,regional corn,regional corn,regional corn,ag-storage,14.0775,3.63893,3.93818,8.86831,11.4459,Mt
Australia_NZ,regional corn for ethanol,regional corn for ethanol,DDGS and feedcakes,regional corn for ethanol,0,0.0238579,0.146921,0.159479,0.11176,Mt
Australia_NZ,regional corn for ethanol,regional corn for ethanol,regional corn for ethanol,regional corn for ethanol,0,7.95E-04,4.90E-03,0.00531596,0.00372534,EJ
China,regional corn for ethanol,regional corn for ethanol,DDGS and feedcakes,regional corn for ethanol,0,8.20E-01,1.47928,1.84846,2.34952,Mt
China,regional corn for ethanol,regional corn for ethanol,regional corn for ethanol,regional corn for ethanol,0,0.0273337,0.0493093,0.0616154,0.0783174,EJ
Russia,regional corn for ethanol,regional corn for ethanol,DDGS and feedcakes,regional corn for ethanol,0,0,0,0,0,Mt
Russia,regional corn for ethanol,regional corn for ethanol,regional corn for ethanol,regional corn for ethanol,0,0,0,0,0,EJ
Australia_NZ,regional dairy,regional dairy,regional dairy,no-storage-pass-through,6.51464,9.077,10.9893,11.0923,11.4928,Mt
China,regional dairy,regional dairy,regional dairy,no-storage-pass-through,7.33662,31.9317,39.0063,42.6588,50.6172,Mt
Russia,regional dairy,regional dairy,regional dairy,no-storage-pass-through,55.4665,33.4073,34.0008,32.6602,33.5258,Mt
Australia_NZ,regional fibercrop,regional fibercrop,FiberCrop,ag-storage,0.0740251,0.222337,0.109867,0.36433,0.108828,Mt
Australia_NZ,regional fibercrop,regional fibercrop,regional fibercrop,ag-storage,0.415889,0.607182,0.473671,0.78028,0.666468,Mt
China,regional fibercrop,regional fibercrop,FiberCrop,ag-storage,1.99994,0.500151,2.39E-05,0.479684,0.670864,Mt
China,regional fibercrop,regional fibercrop,regional fibercrop,ag-storage,14.71,23.0178,22.652,19.2787,20.5361,Mt
Russia,regional fibercrop,regional fibercrop,FiberCrop,ag-storage,0.0520956,2.50E-05,2.50E-05,2.49E-05,1.83E-05,Mt
Russia,regional fibercrop,regional fibercrop,regional fibercrop,ag-storage,0.155468,0.443645,0.217279,0.164445,0.110709,Mt
Australia_NZ,regional fruits,regional fruits,regional fruits,no-storage-pass-through,2.58079,4.69045,4.73616,4.41106,4.71327,Mt
China,regional fruits,regional fruits,regional fruits,no-storage-pass-through,19.7272,89.7063,117.402,144.013,176.382,Mt
Russia,regional fruits,regional fruits,regional fruits,no-storage-pass-through,4.92E+00,9.78E+00,1.05E+01,1.03E+01,11.1977,Mt
Australia_NZ,regional industrial_roundwood,domestic industrial_roundwood,regional industrial_roundwood,domestic industrial_roundwood,0.0269814,0.039553,0.037265,0.036525,0.0390912,billion m3
Australia_NZ,regional industrial_roundwood,imported industrial_roundwood,regional industrial_roundwood,imported industrial_roundwood,9.17E-06,4.27E-06,4.02E-06,9.93E-06,1.63E-05,billion m3
China,regional industrial_roundwood,domestic industrial_roundwood,regional industrial_roundwood,domestic industrial_roundwood,0.0906125,0.0931606,0.158582,0.232611,0.279948,billion m3
China,regional industrial_roundwood,imported industrial_roundwood,regional industrial_roundwood,imported industrial_roundwood,0.00551365,0.02892,0.0350948,0.0497934,0.0539043,billion m3
Russia,regional industrial_roundwood,domestic industrial_roundwood,regional industrial_roundwood,domestic industrial_roundwood,0.242038,0.121615,0.139973,0.171828,0.186771,billion m3
Russia,regional industrial_roundwood,imported industrial_roundwood,regional industrial_roundwood,imported industrial_roundwood,5.96E-05,7.37E-04,2.08E-05,4.33E-06,5.31E-06,billion m3
Australia_NZ,regional iron and steel,domestic iron and steel,regional iron and steel,domestic iron and steel,5.30698,7.832,6.25843,4.70284,5.65494,Mt
Australia_NZ,regional iron and steel,imported iron and steel,regional iron and steel,imported iron and steel,0.977698,2.51945,2.53994,3.02694,1.45761,Mt
China,regional iron and steel,domestic iron and steel,regional iron and steel,domestic iron and steel,63.7187,328.608,594.381,690.137,977.401,Mt
China,regional iron and steel,imported iron and steel,regional iron and steel,imported iron and steel,5.79798,25.9785,17.9412,13.2938,20.8203,Mt
Russia,regional iron and steel,domestic iron and steel,regional iron and steel,domestic iron and steel,82.3441,35.293,39.56,40.2675,44.4372,Mt
Russia,regional iron and steel,imported iron and steel,regional iron and steel,imported iron and steel,3.79203,4.21929,4.83758,4.30188,4.74215,Mt
Australia_NZ,regional legumes,regional legumes,Legumes,ag-storage,0.420389,0.468166,0.623401,0.51038,0.88205,Mt
Australia_NZ,regional legumes,regional legumes,regional legumes,ag-storage,0.597995,1.17492,1.18347,0.711119,1.0165,Mt
China,regional legumes,regional legumes,Legumes,ag-storage,2.72831,2.11E+00,1.94E+00,1.02E+00,1.57655,Mt
China,regional legumes,regional legumes,regional legumes,ag-storage,4.12E+00,4.19E+00,3.98361,4.78937,7.18483,Mt
Russia,regional legumes,regional legumes,Legumes,ag-storage,0.342516,0.342516,0.361145,0.318139,1.00559,Mt
Russia,regional legumes,regional legumes,regional legumes,ag-storage,3.61038,1.64836,1.4476,1.66265,2.42002,Mt
Australia_NZ,regional misccrop,regional misccrop,MiscCrop,ag-storage,0.0990453,0.0957478,0.0967065,0.0388093,0.0469002,Mt
Australia_NZ,regional misccrop,regional misccrop,regional misccrop,ag-storage,0.188582,0.294184,0.221371,0.270452,0.283944,Mt
China,regional misccrop,regional misccrop,MiscCrop,ag-storage,0.8323,0.823088,0.791096,0.473102,0.500309,Mt
China,regional misccrop,regional misccrop,regional misccrop,ag-storage,4.32568,8.63902,11.1016,14.1777,17.7649,Mt
Russia,regional misccrop,regional misccrop,MiscCrop,ag-storage,0.0880058,0.0861899,0.0861882,0.145481,0.261261,Mt
Russia,regional misccrop,regional misccrop,regional misccrop,ag-storage,0.616495,1.02234,0.730396,0.571439,0.464762,Mt
Australia_NZ,regional natural gas,domestic natural gas,"domestic natural gas,depth=1",domestic natural gas,0.789729,1.03586,1.27777,1.43566,1.51387,EJ
Australia_NZ,regional natural gas,imported natural gas,"imported LNG,depth=1",imported LNG,0,0,0,0,0.0125191,EJ
Australia_NZ,regional natural gas,imported natural gas,"imported pipeline gas,depth=1",imported PAC pipeline gas,0,0,0,0,2.00E-07,EJ
China,regional natural gas,domestic natural gas,"domestic natural gas,depth=1",domestic natural gas,0.475395,1.4977,3.39946,4.66257,7.11221,EJ
China,regional natural gas,imported natural gas,"imported LNG,depth=1",imported LNG,0,0,0.60216,0.914015,3.32414,EJ
China,regional natural gas,imported natural gas,"imported pipeline gas,depth=1",imported PAC pipeline gas,0,0,0.00742788,0.00694213,0.162597,EJ
China,regional natural gas,imported natural gas,"imported pipeline gas,depth=1",imported RUS pipeline gas,0,0,0.301713,0.884735,1.16909,EJ
Russia,regional natural gas,domestic natural gas,"domestic natural gas,depth=1",domestic natural gas,16.2215,14.6369,16.0225,15.3231,18.3666,EJ
Russia,regional natural gas,imported natural gas,"imported LNG,depth=1",imported LNG,0,0,0,0,0.0078682,EJ
Russia,regional natural gas,imported natural gas,"imported pipeline gas,depth=1",imported RUS pipeline gas,0,0,0,0,0.0561768,EJ
Australia_NZ,regional nuts_seeds,regional nuts_seeds,NutsSeeds,ag-storage,0.142366,0.142366,0.140263,0.082066,0.0713038,Mt
Australia_NZ,regional nuts_seeds,regional nuts_seeds,regional nuts_seeds,ag-storage,0.098003,0.183664,0.222887,0.259197,0.350558,Mt
China,regional nuts_seeds,regional nuts_seeds,NutsSeeds,ag-storage,0.881362,1.69569,3.01414,4.09877,5.29957,Mt
China,regional nuts_seeds,regional nuts_seeds,regional nuts_seeds,ag-storage,5.61504,14.1397,17.4867,18.7276,22.5321,Mt
Russia,regional nuts_seeds,regional nuts_seeds,NutsSeeds,ag-storage,0.0127634,0.0167634,0.0157757,0.0108415,0.0151657,Mt
Russia,regional nuts_seeds,regional nuts_seeds,regional nuts_seeds,ag-storage,0.0456741,0.235222,0.274229,0.213919,0.321185,Mt
Australia_NZ,regional oil,domestic crude oil,regional oil,domestic crude oil,1.3065,1.12733,1.22424,0.864969,0.0435815,EJ
Australia_NZ,regional oil,imported crude oil,regional oil,imported crude oil,0.283634,1.01539,1.10287,1.67463,2.27786,EJ
China,regional oil,domestic crude oil,regional oil,domestic crude oil,5.2058,7.64817,8.79749,9.17762,8.70339,EJ
China,regional oil,imported crude oil,regional oil,imported crude oil,0,6.8232,11.0316,15.8972,22.1144,EJ
Russia,regional oil,domestic crude oil,regional oil,domestic crude oil,11.4716,6.62856,7.09362,7.03598,7.49654,EJ
Russia,regional oil,imported crude oil,regional oil,imported crude oil,0,0,0,0,0.00605401,EJ
Australia_NZ,regional oilcrop,regional oilcrop,OilCrop,ag-storage,1.77882,1.08105,0.931901,0.52594,0.471232,Mt
Australia_NZ,regional oilcrop,regional oilcrop,regional oilcrop,ag-storage,0.316897,1.39763,1.14848,1.40336,1.65519,Mt
China,regional oilcrop,regional oilcrop,OilCrop,ag-storage,6.17383,6.68603,7.03502,7.50815,4.56659,Mt
China,regional oilcrop,regional oilcrop,regional oilcrop,ag-storage,10.3762,18.9339,24.9857,29.8817,35.5856,Mt
Russia,regional oilcrop,regional oilcrop,OilCrop,ag-storage,2.35795,1.96819,2.65982,2.82826,1.73708,Mt
Russia,regional oilcrop,regional oilcrop,regional oilcrop,ag-storage,4.34282,5.29928,5.985,7.0499,10.3684,Mt
Australia_NZ,regional oilpalm,regional oilpalm,OilPalm,ag-storage,0.0937227,0.0907227,0.0894926,0.0764635,0.104908,Mt
Australia_NZ,regional oilpalm,regional oilpalm,regional oilpalm,ag-storage,0.206329,0.494495,4.10999,7.31692,8.00869,Mt
China,regional oilpalm,regional oilpalm,OilPalm,ag-storage,0.460454,0.448001,0.656795,4.11028,10.5498,Mt
China,regional oilpalm,regional oilpalm,regional oilpalm,ag-storage,4.35762,16.4879,20.2993,20.1714,25.3856,Mt
Russia,regional oilpalm,regional oilpalm,OilPalm,ag-storage,0.0855734,0.0777957,0.0777957,0.231677,0.408972,Mt
Russia,regional oilpalm,regional oilpalm,regional oilpalm,ag-storage,0.374818,0.932573,1.54997,2.4363,2.90012,Mt
Australia_NZ,regional othergrain,regional othergrain,OtherGrain,ag-storage,1.48E+01,1.13E+01,2.04E+00,1.53E+00,3.17358,Mt
Australia_NZ,regional othergrain,regional othergrain,regional othergrain,ag-storage,3.83E+00,9.03E+00,7.78608,8.02E+00,6.3998,Mt
China,regional othergrain,regional othergrain,OtherGrain,ag-storage,8.22019,7.89737,7.39647,4.60855,17.0626,Mt
China,regional othergrain,regional othergrain,regional othergrain,ag-storage,16.855,11.3712,9.23097,18.6724,22.3268,Mt
Russia,regional othergrain,regional othergrain,OtherGrain,ag-storage,2.33209,4.03637,7.11837,2.2103,1.76119,Mt
Russia,regional othergrain,regional othergrain,regional othergrain,ag-storage,51.929,26.1964,23.1337,24.5731,24.1791,Mt
Australia_NZ,regional pork,regional pork,regional pork,no-storage-pass-through,0.353391,0.52919,0.548033,0.60843,0.684211,Mt
China,regional pork,regional pork,regional pork,no-storage-pass-through,22.7206,45.1216,5.11E+01,5.70E+01,54.464,Mt
Russia,regional pork,regional pork,regional pork,no-storage-pass-through,3.92825,2.28161,3.11,3.58821,4.29971,Mt
Australia_NZ,regional poultry,regional poultry,regional poultry,no-storage-pass-through,0.70125,1.11042,1.32339,1.62649,1.81807,Mt
China,regional poultry,regional poultry,regional poultry,no-storage-pass-through,11.7096,37.7198,45.1119,49.2589,59.2394,Mt
Russia,regional poultry,regional poultry,regional poultry,no-storage-pass-through,5.06713,4.71069,5.62491,6.79311,7.40802,Mt
Australia_NZ,regional rice,regional rice,Rice,ag-storage,0.42425,0.669611,0.403387,0.327434,0.126298,Mt
Australia_NZ,regional rice,regional rice,regional rice,ag-storage,0.299742,0.497481,0.57829,0.522219,0.569109,Mt
China,regional rice,regional rice,Rice,ag-storage,57.2437,60.9095,57.1622,102.652,157.107,Mt
China,regional rice,regional rice,regional rice,ag-storage,167.822,180.52,192.793,196.994,213.059,Mt
Russia,regional rice,regional rice,Rice,ag-storage,0.14115,0.13972,0.141725,0.172573,0.227414,Mt
Russia,regional rice,regional rice,regional rice,ag-storage,1.24942,1.19155,1.14146,1.28978,1.23776,Mt
Australia_NZ,regional root_tuber,regional root_tuber,RootTuber,ag-storage,0.349483,0.489157,0.424858,0.450501,0.468868,Mt
Australia_NZ,regional root_tuber,regional root_tuber,regional root_tuber,ag-storage,1.44815,1.85537,1.96918,1.89056,1.9558,Mt
China,regional root_tuber,regional root_tuber,RootTuber,ag-storage,36.4688,37.2661,35.9122,33.4878,42.829,Mt
China,regional root_tuber,regional root_tuber,regional root_tuber,ag-storage,138.935,183.779,166.687,184.304,176.287,Mt
Russia,regional root_tuber,regional root_tuber,RootTuber,ag-storage,2.10E+01,18.6211,21.4108,20.0439,14.4387,Mt
Russia,regional root_tuber,regional root_tuber,regional root_tuber,ag-storage,35.883,27.5543,29.7605,28.2362,20.3853,Mt
Australia_NZ,regional sawnwood,domestic sawnwood,regional sawnwood,domestic sawnwood,0.00586742,0.00966536,0.0089637,0.00979211,0.00970002,billion m3
Australia_NZ,regional sawnwood,imported sawnwood,regional sawnwood,imported sawnwood,0.00161805,0.00116018,0.00124436,0.00153669,0.00189265,billion m3
China,regional sawnwood,domestic sawnwood,regional sawnwood,domestic sawnwood,0.0247529,0.0775366,0.144986,0.214969,0.221976,billion m3
China,regional sawnwood,imported sawnwood,regional sawnwood,imported sawnwood,0.00265174,0.0100534,0.0178146,0.0309549,0.0354508,billion m3
Russia,regional sawnwood,domestic sawnwood,regional sawnwood,domestic sawnwood,0.0849535,0.0155495,0.0197369,0.0211872,0.0244307,billion m3
Russia,regional sawnwood,imported sawnwood,regional sawnwood,imported sawnwood,7.22E-05,0.00124116,0.00121414,0.00168098,0.00131491,billion m3
Australia_NZ,regional sheepgoat,regional sheepgoat,regional sheepgoat,no-storage-pass-through,0.611259,0.468458,0.494026,0.41065,0.361412,Mt
China,regional sheepgoat,regional sheepgoat,regional sheepgoat,no-storage-pass-through,1.07058,3.51735,4.05317,4.8283,5.47704,Mt
